"","Author","Year","Title","Journal","Volume","Issue","Pages"
"40868","Craig MacLean, R., Dickson, A. and Bell, G.",2005,"Resource competition and adaptive radiation in a microbial microcosm","Ecology Letters","8","1","38-46"
"58285","Sun, W., Resco, V. and Williams, D. G.",2010,"Nocturnal and seasonal patterns of carbon isotope composition of leaf dark-respired carbon dioxide differ among dominant species in a semiarid savanna","Oecologia","164"," 2 ","297-310"
"61638","Bonnet, O., Fritz, H., Gignoux, J. and Meuret, M.",2010,"Challenges of foraging on a high-quality but unpredictable food source: the dynamics of grass production and consumption in savanna grazing lawns","Journal of Ecology","98"," 4 ","908-916"
"67829","Ricker, M. C., Donohue, S. W., Stolt, M. H. and Zavada, M. S.",2012,"Development and application of multi-proxy indices of land use change for riparian soils in southern New England, USA","Ecological Applications","22"," 2 ","487-501"
"69330","Johnson, K. A., Polasky, S., Nelson, E. and Pennington, D.",2012,"Uncertainty in ecosystem services valuation and implications for assessing land use tradeoffs: An agricultural case study in the Minnesota River Basin","Ecological Economics","79"," ","71-79"
"71970","Thompson, S. E. and Katul, G. G.",2013,"Implications of nonrandom seed abscission and global stilling for migration of wind-dispersed plant species","Global Change Biology","19"," 6 ","1720-1735"
"35974","McGlynn, T. P., Carr, R. A., Carson, J. H. and Buma, J.",2004,"Frequent nest relocation in the ant Aphaenogaster araneoides: resources, competition, and natural enemies","Oikos","106","3","611-621"
"57414","Bartelmus, P.",2009,"The cost of natural capital consumption: Accounting for a sustainable world economy","Ecological Economics","68"," 6 ","1850-1857"
"74029","Kovalenko, K. E., Ciborowski, J. J. H., Daly, C., Dixon, D. G., Farwell, A. J., Foote, A. L., Frederick, K. R., Costa, J. M. G., Kennedy, K., Liber, K., Roy, M. C., Slama, C. A. and Smits, J. E. G.",2013,"Food web structure in oil sands reclaimed wetlands","Ecological Applications","23"," 5 ","1048-1060"
"71200","Asner, G. P., Clark, J. K., Mascaro, J., Garcia, G. A. G., Chadwick, K. D., Encinales, D. A. N., Paez-Acosta, G., Montenegro, E. C., Kennedy-Bowdoin, T., Duque, A., Balaji, A., von Hildebrand, P., Maatoug, L., Bernal, J. F. P., Quintero, A. P. Y., Knapp, D. E., Davila, M. C. G., Jacobson, J. and Ordonez, M. F.",2012,"High-resolution mapping of forest carbon stocks in the Colombian Amazon","Biogeosciences","9"," 7 ","2683-2696"
"74800","Gimmi, U., Poulter, B., Wolf, A., Portner, H., Weber, P. and Burgi, M.",2013,"Soil carbon pools in Swiss forests show legacy effects from historic forest litter raking","Landscape Ecology","28"," 5 ","835-846"
"40709","Dorrepaal, E., Cornelissen, J. H. C., Aerts, R., Wallen, B. and Van Logtestijn, R. S. P.",2005,"Are growth forms consistent predictors of leaf litter quality and decomposability across peatlands along a latitudinal gradient?","Journal of Ecology","93","4","817-828"
"38556","Shevtsova, A., Nilsson, M. C., Gallet, C., Zackrisson, O. and Jaderlund, A.",2005,"Effects of long-term alleviation of nutrient limitation on shoot growth and foliar phenolics of Empetrum hermaphroditum","Oikos","111","3","445-458"
"73677","Lozano-Garcia, B. and Parras-Alcantara, L.",2013,"Land use and management effects on carbon and nitrogen in Mediterranean Cambisols","Agriculture Ecosystems & Environment","179"," ","208-214"
"35097","Sinclair, E. A., Bezy, R. L., Bolles, K., Camarillo, J. L., Crandall, K. A. and Sites, J. W.",2004,"Testing species boundaries in an ancient species complex with deep phylogeographic history: Genus Xantusia (Squamata : Xantusiidae)","American Naturalist","164","3","396-414"
"70687","Canham, C. A., Froend, R. H., Stock, W. D. and Davies, M.",2012,"Dynamics of phreatophyte root growth relative to a seasonally fluctuating water table in a Mediterranean-type environment","Oecologia","170"," 4 ","909-916"
"63462","Pendall, E., Osanai, Y., Williams, A. L. and Hovenden, M. J.",2011,"Soil carbon storage under simulated climate change is mediated by plant functional type","Global Change Biology","17"," 1 ","505-514"
"60947","Ellison, K.",2010,"Building the future?","Frontiers in Ecology and the Environment","8"," 5 ","275-275"
"43903","Heino, J. and Mykra, H.",2006,"Assessing physical surrogates for biodiversity: Do tributary and stream type classifications reflect macroinvertebrate assemblage diversity in running waters?","Biological Conservation","129","3","418-426"
"70796","Brost, B. M. and Beier, P.",2012,"Use of land facets to design linkages for climate change","Ecological Applications","22"," 1 ","87-103"
"36663","Hauber, M. E., Yeh, P. J. and Roberts, J. O. L.",2004,"Patterns and coevolutionary consequences of repeated brood parasitism","Proceedings of the Royal Society B-Biological Sciences","271"," ","S317-S320"
"71869","Tursi, R. M., Hughes, P. T. and Hoffman, E. A.",2013,"Taxonomy versus phylogeny: evolutionary history of marsh rabbits without hopping to conclusions","Diversity and Distributions","19"," 2 ","120-133"
"68369","Muletz, C. R., Myers, J. M., Domangue, R. J., Herrick, J. B. and Harris, R. N.",2012,"Soil bioaugmentation with amphibian cutaneous bacteria protects amphibian hosts from infection by Batrachochytrium dendrobatidis","Biological Conservation","152"," ","119-126"
"68275","Nosetto, M. D., Jobbagy, E. G., Brizuela, A. B. and Jackson, R. B.",2012,"The hydrologic consequences of land cover change in central Argentina","Agriculture Ecosystems & Environment","154"," ","2-11"
"71411","Zhang, G. B., Ji, Y., Ma, J., Liu, G., Xu, H. and Yagi, K.",2013,"Pathway of CH4 production, fraction of CH4 oxidized, and C-13 isotope fractionation in a straw-incorporated rice field","Biogeosciences","10"," 5 ","3375-3389"
"39571","Maestripieri, D.",2005,"Effects of early experience on female behavioural and reproductive development in rhesus macaques","Proceedings of the Royal Society B-Biological Sciences","272","1569","1243-1248"
"78755","Baltzer, J. L., Veness, T., Chasmer, L. E., Sniderhan, A. E. and Quinton, W. L.",2014,"Forests on thawing permafrost: fragmentation, edge effects, and net forest loss","Global Change Biology","20"," 3 ","824-834"
"35141","Sharma, D. C.",2004,"Human corpses pollute India's holy rivers","Frontiers in Ecology and the Environment","2","5","229-229"
"52229","Fox, J. W.",2008,"Testing whether productivity mediates the occurrence of alternate stable states and assembly cycles in a model microcosm system","Oikos","117"," 8 ","1153-1164"
"53797","Torres, R. and Drummond, H.",2009,"Variably male-biased sex ratio in a marine bird with females larger than males (vol 118, pg 16, 1999)","Oecologia","161"," 2 ","447-448"
"54515","Prugh, L. R.",2009,"An evaluation of patch connectivity measures (vol 19, pg 1300, 2009)","Ecological Applications","19"," 6 ","1672-1672"
"70550","Cohen, J. S., Maerz, J. C. and Blossey, B.",2012,"Traits, not origin, explain impacts of plants on larval amphibians","Ecological Applications","22"," 1 ","218-228"
"78778","Atkinson, R. R. L., Burrell, M. M., Rose, K. E., Osborne, C. P. and Rees, M.",2014,"The dynamics of recovery and growth: how defoliation affects stored resources","Proceedings of the Royal Society B-Biological Sciences","281"," 1783 ",""
"45022","Bodin, O., Tengo, M., Norman, A., Lundberg, J. and Elmqvist, T.",2006,"The value of small size: Loss of forest patches and ecological thresholds in southern Madagascar","Ecological Applications","16","2","440-451"
"44111","Gonzalez-Gomez, P. L., Estades, C. F. and Simonetti, J. A.",2006,"Strengthened insectivory in a temperate fragmented forest","Oecologia","148","1","137-143"
"48425","Eckmeier, E., Gerlach, R., Skjemstad, J. O., Ehrmann, O. and Schmidt, M. W. I.",2007,"Minor changes in soil organic carbon and charcoal concentrations detected in a temperate deciduous forest a year after an experimental slash-and-burn","Biogeosciences","4"," 3 ","377-383"
"71938","Toledo-Aceves, T., Mehltreter, K., Garcia-Franco, J. G., Hernandez-Rojas, A. and Sosa, V. J.",2013,"Benefits and costs of epiphyte management in shade coffee plantations","Agriculture Ecosystems & Environment","181"," ","149-156"
"60895","Faeth, S. H.",2010,"Occam's Razor Cuts Both Ways: Endophytes, Resource Allocation, Herbivory, and Mutualism: A Reply to Rudgers et al.","American Naturalist","176"," 1 ","104-110"
"65002","Hall, A. R., Scanlan, P. D. and Buckling, A.",2011,"Bacteria-Phage Coevolution and the Emergence of Generalist Pathogens","American Naturalist","177"," 1 ","44-53"
"58097","Valcu, M. and Kempenaers, B.",2010,"Spatial autocorrelation: an overlooked concept in behavioral ecology","Behavioral Ecology","21"," 5 ","902-905"
"65453","Fela, J.",2011,"Safeguarding Africa's coast from oil spills","Frontiers in Ecology and the Environment","9"," 5 ","259-259"
"45601","Vogt, P., Riitters, K. H., Estreguil, C., Kozak, J. and Wade, T. G.",2007,"Mapping spatial patterns with morphological image processing","Landscape Ecology","22","2","171-177"
"78653","Bleho, B. I., Koper, N. and Machtans, C. S.",2014,"Direct Effects of Cattle on Grassland Birds in Canada","Conservation Biology","28"," 3 ","724-734"
"73923","Larson, S., Stoeckl, N., Neil, B. and Welters, R.",2013,"Using resident perceptions of values associated with the Australian Tropical Rivers to identify policy and management priorities","Ecological Economics","94"," ","9-18"
"64253","Lerner, A., Sapir, N., Erlick, C., Meltser, N., Broza, M. and Shashar, N.",2011,"Habitat availability mediates chironomid density-dependent oviposition","Oecologia","165"," 4 ","905-914"
"58640","Sanmartin, I., Anderson, C. L., Alarcon, M., Ronquist, F. and Aldasoro, J. J.",2010,"Bayesian island biogeography in a continental setting: the Rand Flora case","Biology Letters","6"," 5 ","703-707"
"34705","Weir, J. T. and Schluter, D.",2004,"Ice sheets promote speciation in boreal birds","Proceedings of the Royal Society B-Biological Sciences","271","1551","1881-1887"
"70722","Buston, P. M., Jones, G. P., Planes, S. and Thorrold, S. R.",2012,"Probability of successful larval dispersal declines fivefold over 1 km in a coral reef fish","Proceedings of the Royal Society B-Biological Sciences","279"," 1735 ","1883-1888"
"38487","Smith, S. V., Sleezer, R. O., Renwick, W. H. and Buddemeier, R.",2005,"Fates of eroded soil organic carbon: Mississippi basin case study","Ecological Applications","15","6","1929-1940"
"77255","Ordiz, A., Kindberg, J., Saebo, S., Swenson, J. E. and Stoen, O. G.",2014,"Brown bear circadian behavior reveals human environmental encroachment","Biological Conservation","173"," ","1-9"
"37080","Dunn, R. R.",2004,"Recovery of faunal communities during tropical forest regeneration","Conservation Biology","18","2","302-309"
"50917","Moore, T. R., Trofymow, J. A., Siltanen, M. and Kozak, L. M.",2008,"Litter decomposition and nitrogen and phosphorus dynamics in peatlands and uplands over 12 years in central Canada","Oecologia","157"," 2 ","317-325"
"50794","Nuismer, S. L. and Gandon, S.",2008,"Moving beyond common-garden and transplant designs: Insight into the causes of local adaptation in species interactions","American Naturalist","171"," 5 ","658-668"
"69102","Kozlov, M. V., Lanta, V., Zverev, V. E. and Zvereva, E. L.",2012,"Delayed local responses of downy birch to damage by leafminers and leafrollers","Oikos","121"," 3 ","428-434"
"51103","Martin, T. L. and Huey, R. B.",2008,"Why ""Suboptimal"" is optimal: Jensen's inequality and ectotherm thermal preferences","American Naturalist","171"," 3 ","E102-E118"
"40205","Hamilton, M. A., Murray, B. R., Cadotte, M. W., Hose, G. C., Baker, A. C., Harris, C. J. and Licari, D.",2005,"Life-history correlates of plant invasiveness at regional and continental scales","Ecology Letters","8","10","1066-1074"
"47268","Lieberman, M. and Lieberman, D.",2007,"Nearest-neighbor tree species combinations in tropical forest: the role of chance, and some consequences of high diversity","Oikos","116"," 3 ","377-386"
"72665","Roach, J. K., Griffith, B. and Verbyla, D.",2013,"Landscape influences on climate-related lake shrinkage at high latitudes","Global Change Biology","19"," 7 ","2276-2284"
"50517","Pritchard, S. G., Strand, A. E., McCormack, M. L., Davis, M. A. and Oren, R.",2008,"Mycorrhizal and rhizomorph dynamics in a loblolly pine forest during 5 years of free-air-CO2-enrichment","Global Change Biology","14"," 6 ","1252-1264"
"56983","Chen, S. F., Jones, G. and Rossiter, S. J.",2009,"Determinants of echolocation call frequency variation in the Formosan lesser horseshoe bat (Rhinolophus monoceros)","Proceedings of the Royal Society B-Biological Sciences","276"," 1674 ","3901-3909"
"53835","Thieltges, D. W., Ferguson, M. A. D., Jones, C. S., Krakau, M., de Montaudouin, X., Noble, L. R., Reise, K. and Poulin, R.",2009,"Distance decay of similarity among parasite communities of three marine invertebrate hosts","Oecologia","160"," 1 ","163-173"
"76170","Bash, J. O., Cooter, E. J., Dennis, R. L., Walker, J. T. and Pleim, J. E.",2013,"Evaluation of a regional air-quality model with bidirectional NH3 exchange coupled to an agroecosystem model","Biogeosciences","10"," 3 ","1635-1645"
"48479","Dormann, C. F.",2007,"Effects of incorporating spatial autocorrelation into the analysis of species distribution data","Global Ecology and Biogeography","16"," 2 ","129-138"
"44588","de Beer, P. and Friend, F.",2006,"Environmental accounting: A management tool for enhancing corporate environmental and economic performance","Ecological Economics","58","3","548-560"
"48943","Bradshaw, C. J. A., Brook, B. W. and McMahon, C. R.",2007,"Dangers of sensationalizing conservation biology","Conservation Biology","21"," 3 ","570-571"
"44196","Fytrou, A., Schofield, P. G., Kraaijeveld, A. R. and Hubbard, S. F.",2006,"Wolbachia infection suppresses both host defence and parasitoid counter-defence","Proceedings of the Royal Society B-Biological Sciences","273","1588","791-796"
"39153","Ortells, R., Reusch, T. B. H. and Lampert, W.",2005,"Salinity tolerance in Daphnia magna: characteristics of genotypes hatching from mixed sediments","Oecologia","143","4","509-516"
"36331","Knight, T. M.",2004,"The effect of herbivory and pollen limitation on a declining population of Trillium grandiflorum","Ecological Applications","14","3","915-928"
"75971","Boike, J., Kattenstroth, B., Abramova, K., Bornemann, N., Chetverova, A., Fedorova, I., Frob, K., Grigoriev, M., Gruber, M., Kutzbach, L., Langer, M., Minke, M., Muster, S., Piel, K., Pfeiffer, E. M., Stoof, G., Westermann, S., Wischnewski, K., Wille, C. and Hubberten, H. W.",2013,"Baseline characteristics of climate, permafrost and land cover from a new permafrost observatory in the Lena River Delta, Siberia (1998-2011)","Biogeosciences","10"," 3 ","2105-2128"
"37013","Epps, C. W., McCullough, D. R., Wehausen, J. D., Bleich, V. C. and Rechel, J. L.",2004,"Effects of climate change on population persistence of desert-dwelling mountain sheep in California","Conservation Biology","18","1","102-113"
"77759","Khanal, S., Anex, R. P., Gelder, B. K. and Wolter, C.",2014,"Nitrogen balance in Iowa and the implications of corn-stover harvesting","Agriculture Ecosystems & Environment","183"," ","21-30"
"43191","Matson, P. A. and Vitousek, P. M.",2006,"Agricultural intensification: Will land spared from farming be land spared for nature?","Conservation Biology","20","3","709-710"
"69855","Gillespie, D. R., Nasreen, A., Moffat, C. E., Clarke, P. and Roitberg, B. D.",2012,"Effects of simulated heat waves on an experimental community of pepper plants, green peach aphids and two parasitoid species","Oikos","121"," 1 ","149-159"
"38989","Polsenberg, J. F.",2005,"Copepods used for mosquito biocontrol","Frontiers in Ecology and the Environment","3","3","124-124"
"47125","Mancinelli, G., Sabetta, L. and Basset, A.",2007,"Colonization of ephemeral detrital patches by vagile macroinvertebrates in a brackish lake: a body size-related process?","Oecologia","151"," 2 ","292-302"
"43828","Holb, I. J., Heijne, B. and Jeger, M. J.",2006,"Effects of integrated control measures on earthworms, leaf litter and Venturia inaequalis infection in two European apple orchards","Agriculture Ecosystems & Environment","114"," 2-4 ","287-295"
"57080","Cagnolo, L., Valladares, G., Salvo, A., Cabido, M. and Zak, M.",2009,"Habitat Fragmentation and Species Loss across Three Interacting Trophic Levels: Effects of Life-History and Food-Web Traits","Conservation Biology","23"," 5 ","1167-1175"
"50939","Moller, A. P., Nielsen, J. T. and Garamszegi, L. Z.",2008,"Risk taking by singing males","Behavioral Ecology","19"," 1 ","41-53"
"38405","Stoks, R., De Block, M. and McPeek, M. A.",2005,"Alternative growth and energy storage responses to mortality threats in damselflies","Ecology Letters","8","12","1307-1316"
"52362","Enneson, J. J. and Litzgus, J. D.",2008,"Using long-term data and a stage-classified matrix to assess conservation strategies for an endangered turtle (Clemmys guttata)","Biological Conservation","141"," 6 ","1560-1568"
"63729","Nakamura, I., Onoda, Y., Matsushima, N., Yokoyama, J., Kawata, M. and Hikosaka, K.",2011,"Phenotypic and genetic differences in a perennial herb across a natural gradient of CO2 concentration","Oecologia","165"," 3 ","809-818"
"67355","Steen, D. A., Gibbs, J. P., Buhlmann, K. A., Carr, J. L., Compton, B. W., Congdon, J. D., Doody, J. S., Godwin, J. C., Holcomb, K. L., Jackson, D. R., Janzen, F. J., Johnson, G., Jones, M. T., Lamer, J. T., Langen, T. A., Plummer, M. V., Rowe, J. W., Saumure, R. A., Tucker, J. K. and Wilson, D. S.",2012,"Terrestrial habitat requirements of nesting freshwater turtles","Biological Conservation","150"," 1 ","121-128"
"55418","Leonard, J. A. and Wayne, R. K.",2009,"Wishful thinking: imagining that the current Great Lakes wolf is the same entity that existed historically","Biology Letters","5"," 1 ","67-68"
"50152","Schwanz, L. E. and Proulx, S. R.",2008,"Mutual information reveals variation in temperature-dependent sex determination in response to environmental fluctuation, lifespan and selection","Proceedings of the Royal Society B-Biological Sciences","275"," 1650 ","2441-2448"
"70918","Bodirsky, B. L., Popp, A., Weindl, I., Dietrich, J. P., Rolinski, S., Scheiffele, L., Schmitz, C. and Lotze-Campen, H.",2012,"N2O emissions from the global agricultural nitrogen cycle - current state and future scenarios","Biogeosciences","9"," 10 ","4169-4197"
"36481","Janzen, H. H.",2004,"Carbon cycling in earth systems - a soil science perspective","Agriculture Ecosystems & Environment","104","3","399-417"
"49864","Taylor, S. G.",2008,"Climate warming causes phenological shift in Pink Salmon, Oncorhynchus gorbuscha, behavior at Auke Creek, Alaska","Global Change Biology","14"," 2 ","229-235"
"56256","Gols, R., van Dam, N. M., Raaijmakers, C. E., Dicke, M. and Harvey, J. A.",2009,"Are population differences in plant quality reflected in the preference and performance of two endoparasitoid wasps?","Oikos","118"," 5 ","733-743"
"73542","Martinez-Abrain, A., Viedma, C., Gomez, J. A., Bartolome, M. A., Jimenez, J., Genovart, M. and Tenan, S.",2013,"Assessing the effectiveness of a hunting moratorium on target and non-target species","Biological Conservation","165"," ","171-178"
"37909","Aanes, R., Saether, B. E., Smith, F. M., Cooper, E. J., Wookey, P. A. and Oritsland, N. A.",2004,"The Arctic Oscillation predicts effects of climate change in two trophic levels in a high-arctic ecosystem (vol 5, pg 445, 2002)","Ecology Letters","7","12","1242-1242"
"36010","Mathevon, N. and Charrier, I.",2004,"Parent-offspring conflict and the coordination of siblings in gulls","Proceedings of the Royal Society B-Biological Sciences","271"," ","S145-S147"
"34551","Zvereva, E. L. and Rank, N. E.",2004,"Fly parasitoid Megaselia opacicornis uses defensive secretions of the leaf beetle Chrysomela lapponica to locate its host","Oecologia","140","3","516-522"
"37491","Bullimore, S. R. and Burn, J. F.",2004,"Distorting limb design for dynamically similar locomotion","Proceedings of the Royal Society B-Biological Sciences","271","1536","285-289"
"58647","Sanchez-Martin, L., Meijide, A., Garcia-Torres, L. and Vallejo, A.",2010,"Combination of drip irrigation and organic fertilizer for mitigating emissions of nitrogen oxides in semiarid climate","Agriculture Ecosystems & Environment","137"," 1-2 ","99-107"
"71852","Uren, N. C. and Parsons, R. F.",2013,"Nutritional characteristics of soils on an inferred chronosequence. A comment on Laliberte et al. (2012)","Journal of Ecology","101"," 5 ","1085-1087"
"34649","Willmott, K. R. and Mallet, J.",2004,"Correlations between adult mimicry and larval host plants in ithomfine butterflies","Proceedings of the Royal Society B-Biological Sciences","271"," ","S266-S269"
"74880","Garnier, R., Boulinier, T. and Gandon, S.",2013,"Evolution of the temporal persistence of immune protection","Biology Letters","9"," 3 ",""
"66435","Barber, N. A. and Marquis, R. J.",2011,"Light environment and the impacts of foliage quality on herbivorous insect attack and bird predation","Oecologia","166"," 2 ","401-409"
"61837","Barbier, N., Couteron, P., Proisy, C., Malhi, Y. and Gastellu-Etchegorry, J. P.",2010,"The variation of apparent crown size and canopy heterogeneity across lowland Amazonian forests","Global Ecology and Biogeography","19"," 1 ","72-84"
"67106","Uematsu, H. and Mishra, A. K.",2012,"Organic farmers or conventional farmers: Where's the money?","Ecological Economics","78"," ","55-62"
"61290","Cole, B. J., Smith, A. A., Huber, Z. J. and Wiernasz, D. C.",2010,"The structure of foraging activity in colonies of the harvester ant, Pogonomyrmex occidentalis","Behavioral Ecology","21"," 2 ","337-342"
"60420","Hays, G. C., Fossette, S., Katselidis, K. A., Schofield, G. and Gravenor, M. B.",2010,"Breeding Periodicity for Male Sea Turtles, Operational Sex Ratios, and Implications in the Face of Climate Change","Conservation Biology","24"," 6 ","1636-1643"
"73519","Mathys, A., Black, T. A., Nesic, Z., Nishio, G., Brown, M., Spittlehouse, D. L., Fredeen, A. L., Bowler, R., Jassal, R. S., Grant, N. J., Burton, P. J., Trofymow, J. A. and Meyer, G.",2013,"Carbon balance of a partially harvested mixed conifer forest following mountain pine beetle attack and its comparison to a clear-cut","Biogeosciences","10"," 8 ","5451-5463"
"41611","Wilson, S. M., Madel, M. J., Mattson, D. J., Graham, J. M. and Merrill, T.",2006,"Landscape conditions predisposing grizzly bears to conflicts on private agricultural lands in the western USA","Biological Conservation","130","1","47-59"
"53461","Withers, P. J. A. and Hodgkinson, R. A.",2009,"The effect of farming practices on phosphorus transfer to a headwater stream in England","Agriculture Ecosystems & Environment","131"," 3-4 ","347-355"
"74970","Francis, C. D. and Barber, J. R.",2013,"A framework for understanding noise impacts on wildlife: an urgent conservation priority","Frontiers in Ecology and the Environment","11"," 6 ","305-313"
"72717","Resetarits, W. J. and Binckley, C. A.",2013,"Is the Pirate Really a Ghost? Evidence for Generalized Chemical Camouflage in an Aquatic Predator, Pirate Perch Aphredoderus sayanus","American Naturalist","181"," 5 ","690-699"
"75859","Brown, P. G.",2013,"America the Possible: Manifesto for a New Economy","Ecological Economics","87"," ","167-167"
"50669","Patino-Martinez, J., Marco, A., Quinones, L. and Godley, B.",2008,"Globally significant nesting of the leatherback turtle (Dermochelys coriacea) on the Caribbean coast of Colombia and Panama","Biological Conservation","141"," 8 ","1982-1988"
"47603","Jeschke, J. M., Wanless, S., Harris, M. P. and Kokko, H.",2007,"How partnerships end in guillemots Uria aalge: chance events, adaptive change, or forced divorce?","Behavioral Ecology","18"," 2 ","460-466"
"72517","Samils, N., Gioti, A., Karlsson, M., Sun, Y., Kasuga, T., Bastiaans, E., Wang, Z., Li, N., Townsend, J. P. and Johannesson, H.",2013,"Sex-linked transcriptional divergence in the hermaphrodite fungus Neurospora tetrasperma","Proceedings of the Royal Society B-Biological Sciences","280"," 1764 ",""
"56619","Elango, N., Lee, J., Peng, Z. G., Loh, Y. H. E. and Yi, S. V.",2009,"Evolutionary rate variation in Old World monkeys","Biology Letters","5"," 3 ","405-408"
"53004","Bolnick, D. I. and Lau, O. L.",2008,"Predictable patterns of disruptive selection in stickleback in postglacial lakes","American Naturalist","172"," 1 ","1-11"
"39667","Leung, B., Finnoff, D., Shogren, J. F. and Lodge, D.",2005,"Managing invasive species: Rules of thumb for rapid assessment","Ecological Economics","55","1","24-36"
"59666","Ma, C. B.",2010,"Who bears the environmental burden in China-An analysis of the distribution of industrial pollution sources?","Ecological Economics","69"," 9 ","1869-1876"
"62853","Singh, H. S. and Gibson, L.",2011,"A conservation success story in the otherwise dire megafauna extinction crisis: The Asiatic lion (Panthera leo persica) of Gir forest","Biological Conservation","144"," 5 ","1753-1757"
"42416","Roney, J. R., Hanson, K. N., Durante, K. M. and Maestripieri, D.",2006,"Reading men's faces: women's mate attractiveness judgments track men's testosterone and interest in infants","Proceedings of the Royal Society B-Biological Sciences","273","1598","2169-2175"
"69560","Hill, T. C., Ryan, E. and Williams, M.",2012,"The use of CO2 flux time series for parameter and carbon stock estimation in carbon cycle research","Global Change Biology","18"," 1 ","179-193"
"53195","Bagliani, M., Bravo, G. and Dalmazzone, S.",2008,"A consumption-based approach to environmental Kuznets curves using the ecological footprint indicator","Ecological Economics","65"," 3 ","650-661"
"73799","Levi, T. and Peres, C. A.",2013,"Dispersal vacuum in the seedling recruitment of a primate-dispersed Amazonian tree","Biological Conservation","163"," ","99-106"
"39171","Orellana, C.",2005,"Uruguayan pulp mill plans under fire","Frontiers in Ecology and the Environment","3","10","521-521"
"55360","Liu, S. M., Hong, G. H., Zhang, J., Ye, X. W. and Jiang, X. L.",2009,"Nutrient budgets for large Chinese estuaries","Biogeosciences","6"," 10 ","2245-2263"
"38589","Seoane, J., Bustamante, J. and Diaz-Delgado, R.",2005,"Effect of expert opinion on the predictive ability of environmental models of bird distribution","Conservation Biology","19","2","512-522"
"66797","Witter, L. A., Johnson, C. J., Croft, B., Gunn, A. and Poirier, L. M.",2012,"Gauging climate change effects at local scales: weather-based indices to monitor insect harassment in caribou","Ecological Applications","22"," 6 ","1838-1851"
"34777","Vitalis, R., Glemin, S. and Olivieri, I.",2004,"When genes go to sleep: The population genetic consequences of seed dormancy and monocarpic perenniality","American Naturalist","163","2","295-311"
"64504","Kim, E. and Donohue, K.",2011,"Demographic, developmental and life-history variation across altitude in Erysimum capitatum","Journal of Ecology","99"," 5 ","1237-1249"
"53659","Videira, N., Antunes, P. and Santos, R.",2009,"Scoping river basin management issues with participatory modelling: The Baixo Guadiana experience","Ecological Economics","68"," 4 ","965-978"
"72849","Potts, J. R., Harris, S. and Giuggioli, L.",2013,"Quantifying Behavioral Changes in Territorial Animals Caused by Sudden Population Declines","American Naturalist","182"," 3 ","E73-E82"
"66291","Blackawton, P. S., Airzee, S., Allen, A., Baker, S., Berrow, A., Blair, C., Churchill, M., Coles, J., Cumming, R. F. J., Fraquelli, L., Hackford, C., Mellor, A. H., Hutchcroft, M., Ireland, B., Jewsbury, D., Littlejohns, A., Littlejohns, G. M., Lotto, M., McKeown, J., O'Toole, A., Richards, H., Robbins-Davey, L., Roblyn, S., Rodwell-Lynn, H., Schenck, D., Springer, J., Wishy, A., Rodwell-Lynn, T., Strudwick, D. and Lotto, R. B.",2011,"Blackawton bees","Biology Letters","7"," 2 ","168-172"
"36842","Gewin, V.",2004,"Fingerprinting fugitive dust","Frontiers in Ecology and the Environment","2","9","455-455"
"74704","Greenspoon, P. B. and M'gonigle, L. K.",2013,"The evolution of mutation rate in an antagonistic coevolutionary model with maternal transmission of parasites","Proceedings of the Royal Society B-Biological Sciences","280"," 1761 ",""
"78238","Ellison, A. M., Classen, A. T. and Baldwin, J. D.",2014,"Untitled","Ecological Monographs","84"," 1 ","1-1"
"48649","Cote, I. M. and Cheney, K. L.",2007,"A protective function for aggressive mimicry?","Proceedings of the Royal Society B-Biological Sciences","274"," 1624 ","2445-2448"
"38466","Solow, A. R. and Smith, W. K.",2005,"On estimating the number of species from the discovery record","Proceedings of the Royal Society B-Biological Sciences","272","1560","285-287"
"56817","Curtis, F.",2009,"Peak globalization: Climate change, oil depletion and global trade","Ecological Economics","69"," 2 ","427-434"
"46989","Mendez, M., Gomez, A., Bynum, N., Medellin, R., Porzecanski, A. L. and Sterling, E.",2007,"Availability of formal academic programs in conservation biology in Latin America","Conservation Biology","21"," 6 ","1399-1403"
"72989","Pearse, I. S., Harris, D. J., Karban, R. and Sih, A.",2013,"Predicting novel herbivore-plant interactions","Oikos","122"," 11 ","1554-1564"
"47076","Martorell, C. and Ezcurra, E.",2007,"The narrow-leaf syndrome: a functional and evolutionary approach to the form of fog-harvesting rosette plants","Oecologia","151"," 4 ","561-573"
"37845","Amarasekare, P., Hoopes, M. F., Mouquet, N. and Holyoak, M.",2004,"Mechanisms of coexistence in competitive metacommunities","American Naturalist","164","3","310-326"
"34669","Wiersma, P., Selman, C., Speakman, J. R. and Verhulst, S.",2004,"Birds sacrifice oxidative protection for reproduction","Proceedings of the Royal Society B-Biological Sciences","271"," ","S360-S363"
"60772","Forstmeier, W. and Ellegren, H.",2010,"Trisomy and triploidy are sources of embryo mortality in the zebra finch","Proceedings of the Royal Society B-Biological Sciences","277"," 1694 ","2655-2660"
"56452","Fontaine, C., Thebault, E. and Dajoz, I.",2009,"Are insect pollinators more generalist than insect herbivores?","Proceedings of the Royal Society B-Biological Sciences","276"," 1669 ","3027-3033"
"71242","Andrew, M. E., Wulder, M. A. and Coops, N. C.",2012,"Identification of de facto protected areas in boreal Canada","Biological Conservation","146"," 1 ","97-107"
