"","Author","Year","Title","Journal","Volume","Issue","Pages"
"71441","Young, H. S., McCauley, D. J., Guevara, R. and Dirzo, R.",2013,"Consumer preference for seeds and seedlings of rare species impacts tree diversity at multiple scales","Oecologia","172"," 3 ","857-867"
"48006","Grim, T.",2007,"Experimental evidence for chick discrimination without recognition in a brood parasite host","Proceedings of the Royal Society B-Biological Sciences","274"," 1608 ","373-381"
"55094","Menge, D. N. L., Levin, S. A. and Hedin, L. O.",2009,"Facultative versus Obligate Nitrogen Fixation Strategies and Their Ecosystem Consequences","American Naturalist","174"," 4 ","465-477"
"67064","Van Holt, T., Moreno, C. A., Binford, M. W., Portier, K. M., Mulsow, S. and Frazer, T. K.",2012,"Influence of landscape change on nearshore fisheries in southern Chile","Global Change Biology","18"," 7 ","2147-2160"
"51525","Kelly, C. D.",2008,"Identifying a causal agent of sexual selection on weaponry in an insect","Behavioral Ecology","19"," 1 ","184-192"
"53001","Bonckaert, W., Vuerinckx, K., Billen, J., Hammond, R. L., Keller, L. and Wenseleers, T.",2008,"Worker policing in the German wasp Vespula germanica","Behavioral Ecology","19"," 2 ","272-278"
"77608","Lillywhite, H. B., Sheehy, C. M., Brischoux, F. and Grech, A.",2014,"Pelagic sea snakes dehydrate at sea","Proceedings of the Royal Society B-Biological Sciences","281"," 1782 ",""
"52220","Frank, D. A.",2008,"Evidence for top predator control of a grazing ecosystem","Oikos","117"," 11 ","1718-1724"
"40507","Fischer, J., Lindenmayer, D. B., Barry, S. and Flowers, E.",2005,"Lizard distribution patterns in the Tumut Fragmentation ""Natural Experiment"" in south-eastern Australia","Biological Conservation","123","3","301-315"
"77320","Neff, M. W. and Larson, B. M. H.",2014,"Scientists, managers, and assisted colonization: Four contrasting perspectives entangle science and policy","Biological Conservation","172"," ","1-7"
"72470","Schaeffer, R. N., Manson, J. S. and Irwin, R. E.",2013,"Effects of abiotic factors and species interactions on estimates of male plant function: a meta-analysis","Ecology Letters","16"," 3 ","399-408"
"78178","Fischer, C. and Schroder, B.",2014,"Predicting spatial and temporal habitat use of rodents in a highly intensive agricultural area","Agriculture Ecosystems & Environment","189"," ","145-153"
"77801","Jorge, P. E., Phillips, J. B., Goncalves, A., Marques, P. A. M. and Nemec, P.",2014,"Odours stimulate neuronal activity in the dorsolateral area of the hippocampal formation during path integration","Proceedings of the Royal Society B-Biological Sciences","281"," 1783 ",""
"49337","Adler, L. S., Wink, M., Distl, M. and Lentz, A. J.",2007,"A reply to Baldwin: critique does not weaken major conclusions","Ecology Letters","10"," 3 ","E2-E3"
"41852","van Calker, K. J., Berentsen, P. B. M., Romero, C., Giesen, G. W. J. and Huirne, R. B. M.",2006,"Development and application of a multi-attribute sustainability function for Dutch dairy farming systems","Ecological Economics","57","4","640-658"
"50598","Pfefferle, D., Brauch, K., Heistermann, M., Hodges, J. K. and Fischer, J.",2008,"Female Barbary macaque (Macaca sylvanus) copulation calls do not reveal the fertile phase but influence mating outcome","Proceedings of the Royal Society B-Biological Sciences","275"," 1634 ","571-578"
"42854","Oenema, O., Janssen, B. H., Smaling, E. and Hoffland, E.",2006,"Nutrient management in tropical agroecosystems","Agriculture Ecosystems & Environment","116"," 1-2 ","01-Mar"
"61206","Cuesta, B., Villar-Salvador, P., Puertolas, J., Benayas, J. M. R. and Michalet, R.",2010,"Facilitation of Quercus ilex in Mediterranean shrubland is explained by both direct and indirect interactions mediated by herbs","Journal of Ecology","98"," 3 ","687-696"
"52853","Burnett, K. M., D'Evelyn, S., Kaiser, B. A., Nantamanasikarn, P. and Roumasset, J. A.",2008,"Beyond the lamppost: Optimal prevention and control of the brown tree snake in Hawaii","Ecological Economics","67"," 1 ","66-74"
"52629","Cotter, S. C., Beveridge, M. and Simmons, L. W.",2008,"Male morph predicts investment in larval immune function in the dung beetle, Onthophagus taurus","Behavioral Ecology","19"," 2 ","331-337"
"47169","Luoto, M., Virkkala, R. and Heikkinen, R. K.",2007,"The role of land cover in bioclimatic models depends on spatial resolution","Global Ecology and Biogeography","16"," 1 ","34-42"
"61475","Cant, M. A., Hodge, S. J., Bell, M. B. V., Gilchrist, J. S. and Nichols, H. J.",2010,"Reproductive control via eviction (but not the threat of eviction) in banded mongooses","Proceedings of the Royal Society B-Biological Sciences","277"," 1691 ","2219-2226"
"44033","Guirado, M., Pino, J. and Roda, F.",2006,"Understorey plant species richness and composition in metropolitan forest archipelagos: effects of forest size, adjacent land use and distance to the edge","Global Ecology and Biogeography","15","1","50-62"
"65092","Graff, P. and Aguiar, M. R.",2011,"Testing the role of biotic stress in the stress gradient hypothesis. Processes and patterns in arid rangelands","Oikos","120"," 7 ","1023-1030"
"53445","Wood, H. L., Widdicombe, S. and Spicer, J. I.",2009,"The influence of hypercapnia and the infaunal brittlestar Amphiura filiformis on sediment nutrient flux - will ocean acidification affect nutrient exchange?","Biogeosciences","6"," 10 ","2015-2024"
"54177","Schreiber, S. J. and Saltzman, E.",2009,"Evolution of Predator and Prey Movement into Sink Habitats","American Naturalist","174"," 1 ","68-81"
"38566","Shashar, N., Sabbah, S. and Aharoni, N.",2005,"Migrating locusts can detect polarized reflections to avoid flying over the sea","Biology Letters","1","4","472-475"
"58529","Senior, K.",2010,"UK carbon reduction scheme questioned","Frontiers in Ecology and the Environment","8"," 9 ","452-452"
"42409","Rosell, F. and Sanda, J.",2006,"Potential risks of olfactory signaling: the effect of predators on scent marking by beavers","Behavioral Ecology","17","6","897-904"
"68320","Naya, D. E., Spangenberg, L., Naya, H. and Bozinovic, F.",2012,"Latitudinal Patterns in Rodent Metabolic Flexibility","American Naturalist","179"," 6 ","E172-E179"
"63878","Miller, N. G., Wassenaar, L. I., Hobson, K. A. and Norris, D. R.",2011,"Monarch butterflies cross the Appalachians from the west to recolonize the east coast of North America","Biology Letters","7"," 1 ","43-46"
"68387","Morris, D. W. and Dupuch, A.",2012,"Habitat change and the scale of habitat selection: shifting gradients used by coexisting Arctic rodents","Oikos","121"," 6 ","975-984"
"41100","Brose, U., Berlow, E. L. and Martinez, N. D.",2005,"Scaling up keystone effects from simple to complex ecological networks","Ecology Letters","8","12","1317-1325"
"63278","Rascher, K. G., Grosse-Stoltenberg, A., Maguas, C. and Werner, C.",2011,"Understory Invasion by Acacia longifolia Alters the Water Balance and Carbon Gain of a Mediterranean Pine Forest","Ecosystems","14"," 6 ","904-919"
"75804","Burton, A.",2013,"Out of this world","Frontiers in Ecology and the Environment","11"," 7 ","396-396"
"48042","Gowdy, J. M.",2007,"Toward an experimental foundation for benefit-cost analysis","Ecological Economics","63"," 4 ","649-655"
"59785","Liere, H. and Larsen, A.",2010,"Cascading trait-mediation: disruption of a trait-mediated mutualism by parasite-induced behavioral modification","Oikos","119"," 9 ","1394-1400"
"59893","Lamsdell, J. C. and Braddy, S. J.",2010,"Cope's Rule and Romer's theory: patterns of diversity and gigantism in eurypterids and Palaeozoic vertebrates","Biology Letters","6"," 2 ","265-269"
"58853","Redding, D. W., DeWolff, C. V. and Mooers, A. O.",2010,"Evolutionary Distinctiveness, Threat Status, and Ecological Oddity in Primates","Conservation Biology","24"," 4 ","1052-1058"
"49399","Yu, H., Yu, F. H., Miao, S. L. and Dong, M.",2008,"Holoparasitic Cuscuta campestris suppresses invasive Mikania micrantha and contributes to native community recovery","Biological Conservation","141"," 10 ","2653-2661"
"36211","Leakey, A. D. B., Bernacchi, C. J., Dohleman, F. G., Ort, D. R. and Long, S. P.",2004,"Will photosynthesis of maize (Zea mays) in the US Corn Belt increase in future [CO2] rich atmospheres? An analysis of diurnal courses of CO2 uptake under free-air concentration enrichment (FACE)","Global Change Biology","10","6","951-962"
"48537","den Hartog, P. M., de Kort, S. R. and ten Cate, C.",2007,"Hybrid vocalizations are effective within, but not outside, an avian hybrid zone","Behavioral Ecology","18"," 3 ","608-614"
"47666","Isaak, D. J., Thurow, R. F., Rieman, B. E. and Dunham, J. B.",2007,"Chinook salmon use of spawning patches: Relative roles of habitat quality, size, and connectivity","Ecological Applications","17"," 2 ","352-364"
"75440","Currie, J. C., Lengaigne, M., Vialard, J., Kaplan, D. M., Aumont, O., Naqvi, S. W. A. and Maury, O.",2013,"Indian Ocean Dipole and El Nino/Southern Oscillation impacts on regional chlorophyll anomalies in the Indian Ocean","Biogeosciences","10"," 10 ","6677-6698"
"40956","Chen, X. Q., Hu, B. and Yu, R.",2005,"Spatial and temporal variation of phenological growing season and climate change impacts in temperate eastern China","Global Change Biology","11","7","1118-1130"
"72230","Sollmann, R., Mohamed, A., Samejima, H. and Wilting, A.",2013,"Risky business or simple solution - Relative abundance indices from camera-trapping","Biological Conservation","159"," ","405-412"
"62958","Schwarz, M. P., Tierney, S. M., Rehan, S. M., Chenoweth, L. B. and Cooper, S. J. B.",2011,"The evolution of eusociality in allodapine bees: workers began by waiting","Biology Letters","7"," 2 ","277-280"
"50050","Slattery, M., Kamel, H. N., Ankisetty, S., Gochfeld, D. J., Hoover, C. A. and Thacker, R. W.",2008,"Hybrid vigor in a tropical Pacific soft-coral community","Ecological Monographs","78"," 3 ","423-443"
"46720","Ohno, T. and Miyatake, T.",2007,"Drop or fly? Negative genetic correlation between death-feigning intensity and flying ability as alternative anti-predator strategies","Proceedings of the Royal Society B-Biological Sciences","274"," 1609 ","555-560"
"73962","Lai, J. S., Coomes, D. A., Du, X. J., Hsieh, C. F., Sun, I. F., Chao, W. C., Mi, X. C., Ren, H. B., Wang, X. G., Hao, Z. Q. and Ma, K. P.",2013,"A general combined model to describe tree-diameter distributions within subtropical and temperate forest communities","Oikos","122"," 11 ","1636-1642"
"54634","Perring, M. P., Edwards, G. and de Mazancourt, C.",2009,"Removing Phosphorus from Ecosystems Through Nitrogen Fertilization and Cutting with Removal of Biomass","Ecosystems","12"," 7 ","1130-1144"
"72418","Schulz, S., Brankatschk, R., Dumig, A., Kogel-Knabner, I., Schloter, M. and Zeyer, J.",2013,"The role of microorganisms at different stages of ecosystem development for soil formation","Biogeosciences","10"," 6 ","3983-3996"
"68885","Lichocki, P., Tarapore, D., Keller, L. and Floreano, D.",2012,"Neural Networks as Mechanisms to Regulate Division of Labor","American Naturalist","179"," 3 ","391-400"
"65701","Desrochers, A., Belisle, M., Morand-Ferron, J. and Bourque, J.",2011,"Integrating GIS and homing experiments to study avian movement costs","Landscape Ecology","26"," 1 ","47-58"
"73880","Leclere, D., Jayet, P. A. and de Noblet-Ducoudre, N.",2013,"Farm-level Autonomous Adaptation of European Agricultural Supply to Climate Change","Ecological Economics","87"," ","1-14"
"65829","Cui, B. S., He, Q., Zhang, K. J. and Chen, X.",2011,"Determinants of annual-perennial plant zonation across a salt-fresh marsh interface: a multistage assessment","Oecologia","166"," 4 ","1067-1075"
"45566","Wallace, L. and Palmer, M. W.",2007,"LIHD biofuels: toward a sustainable future","Frontiers in Ecology and the Environment","5","3","115-115"
"66584","Alewell, C., Giesler, R., Klaminder, J., Leifeld, J. and Rollog, M.",2011,"Stable carbon isotopes as indicators for environmental change in palsa peats","Biogeosciences","8"," 7 ","1769-1778"
"69456","Huang, W. S. and Pike, D. A.",2012,"Effects of intraguild predators on nest-site selection by prey","Oecologia","168"," 1 ","35-42"
"49018","Bloch, C. P., Higgins, C. L. and Willig, M. R.",2007,"Effects of large-scale disturbance on metacommunity structure of terrestrial gastropods: temporal trends in nestedness","Oikos","116"," 3 ","395-406"
"59445","Metz, J., Liancourt, P., Kigel, J., Harel, D., Sternberg, M. and Tielborger, K.",2010,"Plant survival in relation to seed size along environmental gradients: a long-term study from semi-arid and Mediterranean annual plant communities","Journal of Ecology","98"," 3 ","697-704"
"67706","Sabatier, P., Reyss, J. L., Hall-Spencer, J. M., Colin, C., Frank, N., Tisnerat-Laborde, N., Bordier, L. and Douville, E.",2012,"Pb-210-Ra-226 chronology reveals rapid growth rate of Madrepora oculata and Lophelia pertusa on world's largest cold-water coral reef","Biogeosciences","9"," 3 ","1253-1265"
"59512","McFarland, J. W., Ruess, R. W., Kielland, K., Pregitzer, K., Hendrick, R. and Allen, M.",2010,"Cross-Ecosystem Comparisons of In Situ Plant Uptake of Amino Acid-N and NH4 (+)","Ecosystems","13"," 2 ","177-193"
"63260","Rebar, D., Zuk, M. and Bailey, N. W.",2011,"Mating experience in field crickets modifies pre- and postcopulatory female choice in parallel","Behavioral Ecology","22"," 2 ","303-309"
"41881","Udawatta, R. P., Motavalli, P. P., Garrett, H. E. and Krstansky, J. J.",2006,"Nitrogen losses in runoff from three adjacent agricultural watersheds with claypan soils","Agriculture Ecosystems & Environment","117","1","39-48"
"77835","Jagermeyr, J., Gerten, D., Lucht, W., Hostert, P., Migliavacca, M. and Nemani, R.",2014,"A high-resolution approach to estimating ecosystem respiration at continental scales using operational satellite data","Global Change Biology","20"," 4 ","1191-1210"
"74015","Kreyling, J., Haei, M. and Laudon, H.",2013,"Erratum to: Absence of snow cover reduces understory plant cover and alters plant community composition in boreal forests (vol 168, pg 577, 2012)","Oecologia","173"," 3 ","1157-1157"
"75178","Efford, M. G., Borchers, D. L. and Mowat, G.",2013,"Varyingeffort incapture-recapture studies","Methods in Ecology and Evolution","4"," 7 ","629-636"
"64546","Kawaguchi, S., Kurihara, H., King, R., Hale, L., Berli, T., Robinson, J. P., Ishida, A., Wakita, M., Virtue, P., Nicol, S. and Ishimatsu, A.",2011,"Will krill fare well under Southern Ocean acidification?","Biology Letters","7"," 2 ","288-291"
"78445","Clark, R. M. and Fewell, J. H.",2014,"Social dynamics drive selection in cooperative associations of ant queens","Behavioral Ecology","25"," 1 ","117-123"
"74569","Harris, R. B., Cooney, R. and Leader-Williams, N.",2013,"Application of the Anthropogenic Allee Effect Model to Trophy Hunting as a Conservation Tool","Conservation Biology","27"," 5 ","945-951"
"45212","Aviles, J. M., Soler, J. J. and Perez-Contreras, T.",2006,"Dark nests and egg colour in birds: a possible functional role of ultraviolet reflectance in egg detectability","Proceedings of the Royal Society B-Biological Sciences","273","1603","2821-2829"
"73264","Murdock, C. C., Moller-Jacobs, L. L. and Thomas, M. B.",2013,"Complex environmental drivers of immunity and resistance in malaria mosquitoes","Proceedings of the Royal Society B-Biological Sciences","280"," 1770 ",""
"44715","Cleveland, C. J., Betke, M., Federico, P., Frank, J. D., Hallam, T. G., Horn, J., Lopez, J. D., McCracken, G. F., Medellin, R. A., Moreno-Valdez, A., Sansone, C. G., Westbrook, J. K. and Kunz, T. H.",2006,"Economic value of the pest control service provided by Brazilian free-tailed bats in south-central Texas","Frontiers in Ecology and the Environment","4","5","238-243"
"40695","Drury, K. L. S. and Dwyer, G.",2005,"Combining stochastic models with experiments to understand the dynamics of monarch butterfly colonization","American Naturalist","166","6","731-750"
"53435","Wright, S. J., Muller-Landau, H. C. and Schipper, J.",2009,"The Future of Tropical Species on a Warmer Planet","Conservation Biology","23"," 6 ","1418-1426"
"63123","Rosvall, K. A.",2011,"By any name, female-female competition yields differential mating success","Behavioral Ecology","22"," 6 ","1144-1146"
"71575","Wienberg, C., Wintersteller, P., Beuck, L. and Hebbeln, D.",2013,"Coral Patch seamount (NE Atlantic) - a sedimentological and megafaunal reconnaissance based on video and hydroacoustic surveys","Biogeosciences","10"," 5 ","3421-3443"
"35711","Oelbermann, M., Voroney, R. P. and Gordon, A. M.",2004,"Carbon sequestration in tropical and temperate agroforestry systems: a review with examples from Costa Rica and southern Canada","Agriculture Ecosystems & Environment","104","3","359-377"
"36420","Jusaitis, M., Polomka, L. and Sorensen, B.",2004,"Habitat specificity, seed germination and experimental translocation of the endangered herb Brachycome muelleri (Asteraceae)","Biological Conservation","116","2","251-266"
"49844","Thies, C., Steffan-Dewenter, I. and Tscharntke, T.",2008,"Interannual landscape changes influence plant-herbivore-parasitoid interactions","Agriculture Ecosystems & Environment","125"," 1-4 ","266-268"
"42655","Piorecky, M. D. and Prescott, D. R. C.",2006,"Multiple spatial scale logistic and autologistic habitat selection models for northern pygmy owls, along the eastern slopes of Alberta's Rocky Mountains","Biological Conservation","129","3","360-371"
"66628","Abson, D. J. and Termansen, M.",2011,"Valuing Ecosystem Services in Terms of Ecological Risks and Returns","Conservation Biology","25"," 2 ","250-258"
"44609","Dasgupta, S., Hong, J. H., Laplante, B. and Mamingi, N.",2006,"Disclosure of environmental violations and stock market in the Republic of Korea","Ecological Economics","58","4","759-777"
"36374","Keppler, F., Kalin, R. M., Harper, D. B., McRoberts, W. C. and Hamilton, J. T. G.",2004,"Carbon isotope anomaly in the major plant C-1 pool and its global biogeochemical implications","Biogeosciences","1","2","123-131"
"57218","Bouchenak-Khelladi, Y., Verboom, G. A., Hodkinson, T. R., Salamin, N., Francois, O., Ni Chonghaile, G. and Savolainen, V.",2009,"The origins and diversification of C-4 grasses and savanna-adapted ungulates","Global Change Biology","15"," 10 ","2397-2417"
"51671","Jacquet, J. and Pauly, D.",2008,"Funding priorities: Big barriers to small-scale fisheries","Conservation Biology","22"," 4 ","832-835"
"58769","Robinson, D. A. and Lebron, I.",2010,"On the natural capital and ecosystem services of soils","Ecological Economics","70"," 2 ","137-138"
"37893","Adhikari, B., Di Falco, S. and Lovett, J. C.",2004,"Household characteristics and forest dependency: evidence from common property forest management in Nepal","Ecological Economics","48","2","245-257"
"40258","Grosbois, V. and Thompson, P. M.",2005,"North Atlantic climate variation influences survival in adult fulmars","Oikos","109","2","273-290"
"63518","Parks, N.",2011,"Nanomedicines can bind to cellulose","Frontiers in Ecology and the Environment","9"," 9 ","481-481"
"74510","Helantera, H., Aehle, O., Roux, M., Heinze, J. and d'Ettorre, P.",2013,"Family-based guilds in the ant Pachycondyla inversa","Biology Letters","9"," 3 ",""
"45739","Tzanopoulos, J., Mitchley, J. and Pantis, J. D.",2007,"Vegetation dynamics in abandoned crop fields on a Mediterranean island: Development of succession model and estimation of disturbance thresholds","Agriculture Ecosystems & Environment","120"," 2-4 ","370-376"
"36584","Hoey, A. S. and McCormick, M. I.",2004,"Selective predation for low body condition at the larval-juvenile transition of a coral reef fish","Oecologia","139","1","23-29"
"74039","Korpela, K., Delgado, M., Henttonen, H., Korpimaki, E., Koskela, E., Ovaskainen, O., Pietiainen, H., Sundell, J., Yoccoz, N. G. and Huitu, O.",2013,"Nonlinear effects of climate on boreal rodent dynamics: mild winters do not negate high-amplitude cycles","Global Change Biology","19"," 3 ","697-710"
"49120","Bazilchuk, N.",2007,"Planning for an ice-free Arctic","Frontiers in Ecology and the Environment","5"," 2 ","61-61"
"50625","Perhans, K., Kindstrand, C., Boman, M., Djupstrom, L. B., Gustafsson, L., Mattsson, L., Schroeder, L. M., Weslien, J. and Wikberg, S.",2008,"Conservation Goals and the Relative Importance of Costs and Benefits in Reserve Selection","Conservation Biology","22"," 5 ","1331-1339"
"77354","Muller, R., Roberts, C. A. and Brown, T. A.",2014,"Genotyping of ancient Mycobacterium tuberculosis strains reveals historic genetic diversity","Proceedings of the Royal Society B-Biological Sciences","281"," 1781 ",""
"60777","Forbes, V. E., Olsen, M., Palmqvist, A. and Calow, P.",2010,"Environmentally sensitive life-cycle traits have low elasticity: implications for theory and practice","Ecological Applications","20"," 5 ","1449-1455"
"54221","Scharer, L. and Janicke, T.",2009,"Sex allocation and sexual conflict in simultaneously hermaphroditic animals","Biology Letters","5"," 5 ","705-708"
"64363","Laine, A. L., Burdon, J. J., Dodds, P. N. and Thrall, P. H.",2011,"Spatial variation in disease resistance: from molecules to metapopulations","Journal of Ecology","99"," 1 ","96-112"
"47289","Leslie, H. M. and McLeod, K. L.",2007,"Confronting the challenges of implementing marine ecosystem-based management","Frontiers in Ecology and the Environment","5"," 10 ","540-548"
"77418","Micheli, F., Mumby, P. J., Brumbaugh, D. R., Broad, K., Dahlgren, C. P., Harborne, A. R., Holmes, K. E., Kappel, C. V., Litvin, S. Y. and Sanchirico, J. N.",2014,"High vulnerability of ecosystem function and services to diversity loss in Caribbean coral reefs","Biological Conservation","171"," ","186-194"
"73555","Martin, A. E., Hoover, T. M. and Richardson, J. S.",2013,"Modeling the role of stage-structured agonistic interactions in ontogenetic habitat shifts","Behavioral Ecology","24"," 2 ","355-365"
"77475","McArt, S. H., Koch, H., Irwin, R. E. and Adler, L. S.",2014,"Arranging the bouquet of disease: floral traits and the transmission of plant and animal pathogens","Ecology Letters","17"," 5 ","624-636"
"65934","Claudet, J., Garcia-Charton, J. A. and Lenfant, P.",2011,"Combined Effects of Levels of Protection and Environmental Variables at Different Spatial Resolutions on Fish Assemblages in a Marine Protected Area","Conservation Biology","25"," 1 ","105-114"
"45459","Williams, C. T., Buck, C. L., Sears, J. and Kitaysky, A. S.",2007,"Effects of nutritional restriction on nitrogen and carbon stable isotopes in growing seabirds","Oecologia","153","1","Nov-18"
"61202","Cumming, G. S., Bodin, O., Ernstson, H. and Elmqvist, T.",2010,"Network analysis in conservation biogeography: challenges and opportunities","Diversity and Distributions","16"," 3 ","414-425"
"74782","Godderis, Y., Brantley, S. L., Francois, L. M., Schott, J., Pollard, D., Deque, M. and Dury, M.",2013,"Rates of consumption of atmospheric CO2 through the weathering of loess during the next 100 yr of climate change","Biogeosciences","10"," 1 ","135-148"
"74349","Hunter, W. R., Jamieson, A., Huvenne, V. A. I. and Witte, U.",2013,"Sediment community responses to marine vs. terrigenous organic matter in a submarine canyon","Biogeosciences","10"," 1 ","67-80"
"56326","Gauffre, B., Petit, E., Brodier, S., Bretagnolle, V. and Cosson, J. F.",2009,"Sex-biased dispersal patterns depend on the spatial scale in a social rodent","Proceedings of the Royal Society B-Biological Sciences","276"," 1672 ","3487-3494"
"74750","Goodman, K. M. and Hay, M. E.",2013,"Activated chemical defenses suppress herbivory on freshwater red algae","Oecologia","171"," 4 ","921-933"
"77241","Otto, I. M. and Wechsung, F.",2014,"The effects of rules and communication in a behavioral irrigation experiment with power asymmetries carried out in North China","Ecological Economics","99"," ","10-20"
"64082","Marino, J., Bennett, M., Cossios, D., Iriarte, A., Lucherini, M., Pliscoff, P., Sillero-Zubiri, C., Villalba, L. and Walker, S.",2011,"Bioclimatic constraints to Andean cat distribution: a modelling application for rare species","Diversity and Distributions","17"," 2 ","311-322"
"68454","Modlmeier, A. P., Liebmann, J. E. and Foitzik, S.",2012,"Diverse societies are more productive: a lesson from ants","Proceedings of the Royal Society B-Biological Sciences","279"," 1736 ","2142-2150"
"70281","Dolny, A. and Harabis, F.",2012,"Underground mining can contribute to freshwater biodiversity conservation: Allogenic succession forms suitable habitats for dragonflies","Biological Conservation","145"," 1 ","109-117"
"63180","Robinson, A., Burgman, M. A. and Cannon, R.",2011,"Allocating surveillance resources to reduce ecological invasions: maximizing detections and information about the threat","Ecological Applications","21"," 4 ","1410-1417"
"45687","Van Kleunen, M. and Johnson, S. D.",2007,"South African Iridaceae with rapid and profuse seedling emergence are more likely to become naturalized in other regions","Journal of Ecology","95","4","674-681"
"69390","Iversen, C. M., Keller, J. K., Garten, C. T. and Norby, R. J.",2012,"Soil carbon and nitrogen cycling and storage throughout the soil profile in a sweetgum plantation after 11 years of CO2-enrichment","Global Change Biology","18"," 5 ","1684-1697"
"42272","Schouten, S., Ossebaar, J., Schreiber, K., Kienhuis, M. V. M., Langer, G., Benthien, A. and Bijma, J.",2006,"The effect of temperature, salinity and growth rate on the stable hydrogen isotopic composition of long chain alkenones produced by Emiliania huxleyi and Gephyrocapsa oceanica","Biogeosciences","3","1","113-119"
"38460","Sorensen, J. S., Heward, E. and Dearing, M. D.",2005,"Plant secondary metabolites alter the feeding patterns of a mammalian herbivore (Neotoma lepida)","Oecologia","146","3","415-422"
"38473","Soderbaum, P.",2005,"Environmental conflict. In search for common ground","Ecological Economics","52","4","548-549"
"42767","Parker, M. A., Malek, W. and Parker, I. M.",2006,"Growth of an invasive legume is symbiont limited in newly occupied habitats","Diversity and Distributions","12","5","563-571"
"36094","Luttbeg, B.",2004,"Female mate assessment and choice behavior affect the frequency of alternative male mating tactics","Behavioral Ecology","15","2","239-247"
"63846","Moilanen, A. and Arponen, A.",2011,"Setting conservation targets under budgetary constraints","Biological Conservation","144"," 1 ","650-653"
"74968","Franklin, J., Davis, F. W., Ikegami, M., Syphard, A. D., Flint, L. E., Flint, A. L. and Hannah, L.",2013,"Modeling plant species distributions under future climates: how fine scale do climate projections need to be?","Global Change Biology","19"," 2 ","473-483"
"49589","Wallace, K.",2008,"Ecosystem services: Multiple classifications or confusion?","Biological Conservation","141"," 2 ","353-354"
"56235","Gorman, D., Russell, B. D. and Connell, S. D.",2009,"Land-to-sea connectivity: linking human-derived terrestrial subsidies to subtidal habitat change on open rocky coasts","Ecological Applications","19"," 5 ","1114-1126"
"70793","Broussard, W. P., Turner, R. E. and Westra, J. V.",2012,"Do federal farm policies influence surface water quality?","Agriculture Ecosystems & Environment","158"," ","103-109"
"68218","Osterblom, H. and Bodin, O.",2012,"Global Cooperation among Diverse Organizations to Reduce Illegal Fishing in the Southern Ocean","Conservation Biology","26"," 4 ","638-648"
"69997","Frankham, R., Ballou, J. D., Dudash, M. R., Eldridge, M. D. B., Fenster, C. B., Lacy, R. C., Mendelson, J. R., Porton, I. J., Ralls, K. and Ryder, O. A.",2012,"Implications of different species concepts for conserving biodiversity","Biological Conservation","153"," ","25-31"
"37480","Burton, A.",2004,"Dearth of deadwood downgrades biodiversity","Frontiers in Ecology and the Environment","2","10","510-510"
"50460","Raskin, P. D.",2008,"World lines: A framework for exploring global pathways","Ecological Economics","65"," 3 ","461-470"
"44258","Fordham, D., Georges, A., Corey, B. and Brook, B. W.",2006,"Feral pig predation threatens the local persistence of snake-necked indigenous harvest and turtles in northern Australia","Biological Conservation","133","3","379-388"
"45515","Weintraub, M. N., Scott-Denton, L. E., Schmidt, S. K. and Monson, R. K.",2007,"The effects of tree rhizodeposition on soil exoenzyme activity, dissolved organic carbon, and nutrient availability in a subalpine forest ecosystem","Oecologia","154","2","327-338"
"49487","Williams, S. E. and Middleton, J.",2008,"Climatic seasonality, resource bottlenecks, and abundance of rainforest birds: implications for global climate change","Diversity and Distributions","14"," 1 ","69-77"
"50995","Michaels, H. J., Shi, X. J. and Mitchell, R. J.",2008,"Effects of population size on performance and inbreeding depression in Lupinus perennis","Oecologia","154"," 4 ","651-661"
"48123","Georgiadis, N. J., Ihwagi, F., Olwero, J. G. N. and Romanach, S. S.",2007,"Savanna herbivore dynamics in a livestock-dominated landscape. II: Ecological, conservation, and management implications of predator restoration","Biological Conservation","137"," 3 ","473-483"
"63263","Razgour, O., Hanmer, J. and Jones, G.",2011,"Using multi-scale modelling to predict habitat suitability for species of conservation concern: The grey long-eared bat as a case study","Biological Conservation","144"," 12 ","2922-2930"
"66001","Cavard, X., Bergeron, Y., Chen, H. Y. H., Pare, D., Laganiere, J. and Brassard, B.",2011,"Competition and facilitation between tree species change with stand development","Oikos","120"," 11 ","1683-1695"
"65310","Freckleton, R. P., Sutherland, W. J., Watkinson, A. R. and Queenborough, S. A.",2011,"Density-Structured Models for Plant Population Dynamics","American Naturalist","177"," 1 ","1-17"
"65997","Chai, S. L. and Tanner, E. V. J.",2011,"150-year legacy of land use on tree species composition in old-secondary forests of Jamaica","Journal of Ecology","99"," 1 ","113-121"
"56620","Ekberg, A., Arneth, A., Hakola, H., Hayward, S. and Holst, T.",2009,"Isoprene emission from wetland sedges","Biogeosciences","6"," 4 ","601-613"
"70701","Callander, S., Backwell, P. R. Y. and Jennions, M. D.",2012,"Context-dependent male mate choice: the effects of competitor presence and competitor size","Behavioral Ecology","23"," 2 ","355-360"
"40178","Harrison, S. S. C., Bradley, D. C. and Harris, I. T.",2005,"Uncoupling strong predator-prey interactions in streams: the role of marginal macrophytes","Oikos","108","3","433-448"
"36640","Held, D. W. and Potter, D. A.",2004,"Floral affinity and benefits of dietary mixing with flowers for a polyphagous scarab, Popillia japonica Newman","Oecologia","140","2","312-320"
