"","Author","Year","Title","Journal","Volume","Issue","Pages"
"49872","Tappeiner, U., Tasser, E., Leitinger, G., Cernusca, A. and Tappeiner, G.",2008,"Effects of Historical and Likely Future Scenarios of Land Use on Above- and Belowground Vegetation Carbon Stocks of an Alpine Valley","Ecosystems","11"," 8 ","1383-1400"
"52389","Ellis and Ramankutty",2008,"Putting people in the map: anthropogenic biomes of the world (vol 6, pg 439, 2008)","Frontiers in Ecology and the Environment","6"," 10 ","523-523"
"60490","Hadfield, J. D., Wilson, A. J., Garant, D., Sheldon, B. C. and Kruuk, L. E. B.",2010,"The Misuse of BLUP in Ecology and Evolution","American Naturalist","175"," 1 ","116-125"
"62973","Schowalter, T. D.",2011,"What is a ""natural"" ecosystem?","Frontiers in Ecology and the Environment","9"," 6 ","358-359"
"70667","Carreno, L., Frank, F. C. and Viglizzo, E. F.",2012,"Tradeoffs between economic and ecosystem services in Argentina during 50 years of land-use change","Agriculture Ecosystems & Environment","154"," ","68-77"
"74794","Giske, J., Eliassen, S., Fiksen, O., Jakobsen, P. J., Aksnes, D. L., Jorgensen, C. and Mangel, M.",2013,"Effects of the Emotion System on Adaptive Behavior","American Naturalist","182"," 6 ","689-703"
"39081","Pearson, R. G. and Dawson, T. P.",2005,"Long-distance plant dispersal and habitat fragmentation: identifying conservation targets for spatial landscape planning under climate change","Biological Conservation","123","3","389-401"
"69800","Gottschalk, P., Smith, J. U., Wattenbach, M., Bellarby, J., Stehfest, E., Arnell, N., Osborn, T. J., Jones, C. and Smith, P.",2012,"How will organic carbon stocks in mineral soils evolve under future climate? Global projections using RothC for a range of climate change scenarios","Biogeosciences","9"," 8 ","3151-3171"
"35938","Menge, B. A., Blanchette, C., Raimondi, P., Freidenburg, T., Gaines, S., Lubchenco, J., Lohse, D., Hudson, G., Foley, M. and Pamplin, J.",2004,"Species interaction strength: Testing model predictions along an upwelling gradient","Ecological Monographs","74","4","663-684"
"40417","Gangestad, S. W., Thornhill, R. and Garver-Apgar, C. E.",2005,"Women's sexual interests across the ovulatory cycle depend on primary partner developmental instability","Proceedings of the Royal Society B-Biological Sciences","272","1576","2023-2027"
"62437","Verburg, P. H., Neumann, K. and Nol, L.",2011,"Challenges in using land use and land cover data for global change studies","Global Change Biology","17"," 2 ","974-989"
"56779","Daruka, I.",2009,"A phenomenological model for the collective landing of bird flocks","Proceedings of the Royal Society B-Biological Sciences","276"," 1658 ","911-917"
"36944","Fischer, J., Lindenmayer, D. B. and Fazey, I.",2004,"Appreciating ecological complexity: Habitat contours as a conceptual landscape model","Conservation Biology","18","5","1245-1253"
"35476","Proops, J.",2004,"The growth and distributional consequences of international trade in natural resources and capital goods: a neo-Austrian analysis","Ecological Economics","48","1","83-91"
"53630","Vonesh, J. R., Kraus, J. M., Rosenberg, J. S. and Chase, J. M.",2009,"Predator effects on aquatic community assembly: disentangling the roles of habitat selection and post-colonization processes","Oikos","118"," 8 ","1219-1229"
"56365","Galtier, N., Jobson, R. W., Nabholz, B., Glemin, S. and Blier, P. U.",2009,"Mitochondrial whims: metabolic rate, longevity and the rate of molecular evolution","Biology Letters","5"," 3 ","413-416"
"62114","Yuan, W., Luo, Y., Liang, S., Yu, G., Niu, S., Stoy, P., Chen, J., Desai, A. R., Lindroth, A., Gough, C. M., Ceulemans, R., Arain, A., Bernhofer, C., Cook, B., Cook, D. R., Dragoni, D., Gielen, B., Janssens, I. A., Longdoz, B., Liu, H., Lund, M., Matteucci, G., Moors, E., Scott, R. L., Seufert, G. and Varner, R.",2011,"Thermal adaptation of net ecosystem exchange","Biogeosciences","8"," 6 ","1453-1463"
"69448","Hudewenz, A., Klein, A. M., Scherber, C., Stanke, L., Tscharntke, T., Vogel, A., Weigelt, A., Weisser, W. W. and Ebeling, A.",2012,"Herbivore and pollinator responses to grassland management intensity along experimental changes in plant species richness","Biological Conservation","150"," 1 ","42-52"
"71231","Aparicio, A., Hampe, A., Fernandez-Carrillo, L. and Albaladejo, R. G.",2012,"Fragmentation and comparative genetic structure of four mediterranean woody species: complex interactions between life history traits and the landscape context","Diversity and Distributions","18"," 3 ","226-235"
"39151","Osorio, D. and Vorobyev, M.",2005,"Photoreceptor spectral sensitivities in terrestrial animals: adaptations for luminance and colour vision","Proceedings of the Royal Society B-Biological Sciences","272","1574","1745-1752"
"69681","Hamel, S., Craine, J. M. and Towne, E. G.",2012,"Maternal allocation in bison: co-occurrence of senescence, cost of reproduction, and individual quality","Ecological Applications","22"," 5 ","1628-1639"
"72083","Sullivan, B. W., Selmants, P. C. and Hart, S. C.",2013,"Does dissolved organic carbon regulate biological methane oxidation in semiarid soils?","Global Change Biology","19"," 7 ","2149-2157"
"77407","Miller, C.",2014,"Australia getting hotter","Frontiers in Ecology and the Environment","12"," 3 ","150-150"
"59570","Marty, J. C. and Chiaverini, J.",2010,"Hydrological changes in the Ligurian Sea (NW Mediterranean, DYFAMED site) during 1995-2007 and biogeochemical consequences","Biogeosciences","7"," 7 ","2117-2128"
"51871","Hebblewhite, M., Merrill, E. and McDermid, G.",2008,"A multi-scale test of the forage maturation hypothesis in a partially migratory ungulate population","Ecological Monographs","78"," 2 ","141-166"
"44448","Ebensperger, L. A. and Blumstein, D. T.",2006,"Sociality in New World hystricognath rodents is linked to predators and burrow digging","Behavioral Ecology","17","3","410-418"
"44543","Dennis, B., Ponciano, J. M., Lele, S. R., Taper, M. L. and Staples, D. F.",2006,"Estimating density dependence, process noise, and observation error","Ecological Monographs","76","3","323-341"
"71594","Wheeler, D., Hammer, D., Kraft, R., Dasgupta, S. and Blankespoor, B.",2013,"Economic dynamics and forest clearing: A spatial econometric analysis for Indonesia","Ecological Economics","85"," ","85-96"
"44379","Epron, D., Nouvellon, Y., Deleporte, P., Ifo, S., Kazotti, G., M'Bou, A. T., Mouvondy, W., Saint Andre, L., Roupsard, O., Jourdan, C. and Hamel, O.",2006,"Soil carbon balance in a clonal Eucalyptus plantation in Congo: effects of logging on carbon inputs and soil CO2 efflux","Global Change Biology","12","6","1021-1031"
"46000","Soderstrom, L., Seneca, A. and Santos, M.",2007,"Rarity patterns in members of the Lophoziaceae/Scapaniaceae complex occurring North of the Tropics - Implications for conservation","Biological Conservation","135","3","352-359"
"74984","Forrester, D. I., Pares, A., O'Hara, C., Khanna, P. K. and Bauhus, J.",2013,"Soil Organic Carbon is Increased in Mixed-Species Plantations of Eucalyptus and Nitrogen-Fixing Acacia","Ecosystems","16"," 1 ","123-132"
"70847","Bradbury, J.",2012,"Wheat warning for a warming world","Frontiers in Ecology and the Environment","10"," 2 ","62-62"
"77894","Houska, T., Multsch, S., Kraft, P., Frede, H. G. and Breuer, L.",2014,"Monte Carlo-based calibration and uncertainty analysis of a coupled plant growth and hydrological model","Biogeosciences","11"," 7 ","2069-2082"
"46307","Rosen, P. and Hammarlund, D.",2007,"Effects of climate, fire and vegetation development on Holocene changes in total organic carbon concentration in three boreal forest lakes in northern Sweden","Biogeosciences","4"," 6 ","975-984"
"37279","Crawley, M. J. and Brown, S. L.",2004,"Spatially structured population dynamics in feral oilseed rape","Proceedings of the Royal Society B-Biological Sciences","271","1551","1909-1916"
"75165","Elkin, C., Gutierrez, A. G., Leuzinger, S., Manusch, C., Temperli, C., Rasche, L. and Bugmann, H.",2013,"A 2 degrees C warmer world is not safe for ecosystem services in the European Alps","Global Change Biology","19"," 6 ","1827-1840"
"47266","Light, T. and Marchetti, M. P.",2007,"Distinguishing between invasions and habitat changes as drivers of diversity loss among California's freshwater fishes","Conservation Biology","21"," 2 ","434-446"
"47061","Masuda, N.",2007,"Participation costs dismiss the advantage of heterogeneous networks in evolution of cooperation","Proceedings of the Royal Society B-Biological Sciences","274"," 1620 ","1815-1821"
"57199","Boyer, K. E., Kertesz, J. S. and Bruno, J. F.",2009,"Biodiversity effects on productivity and stability of marine macroalgal communities: the role of environmental context","Oikos","118"," 7 ","1062-1072"
"43138","McWhorter, T. J., Bakken, B. H., Karasov, W. H. and del Rio, C. M.",2006,"Hummingbirds rely on both paracellular and carrier-mediated intestinal glucose absorption to fuel high metabolism","Biology Letters","2","1","131-134"
"65825","Curry, O. and Dunbar, R. I. M.",2011,"Altruism in networks: the effect of connections","Biology Letters","7"," 5 ","651-653"
"71980","Thomaz, E. L.",2013,"Slash-and-burn agriculture: Establishing scenarios of runoff and soil loss for a five-year cycle","Agriculture Ecosystems & Environment","168"," ","1-6"
"78566","Buntgen, U., Liebhold, A., Jenny, H., Mysterud, A., Egli, S., Nievergelt, D., Stenseth, N. C. and Bollmann, K.",2014,"European springtime temperature synchronises ibex horn growth across the eastern Swiss Alps","Ecology Letters","17"," 3 ","303-313"
"49122","Bazilchuk, N.",2007,"National park protects Denmark's coastal heaths","Frontiers in Ecology and the Environment","5"," 7 ","344-344"
"56627","Eigenbrod, F., Anderson, B. J., Armsworth, P. R., Heinemeyer, A., Jackson, S. F., Parnell, M., Thomas, C. D. and Gaston, K. J.",2009,"Ecosystem service benefits of contrasting conservation strategies in a human-dominated region","Proceedings of the Royal Society B-Biological Sciences","276"," 1669 ","2903-2911"
"70527","Constant, N., Santorelli, L. A., Lopes, J. F. S. and Hughes, W. O. H.",2012,"The effects of genotype, caste, and age on foraging performance in leaf-cutting ants","Behavioral Ecology","23"," 6 ","1284-1288"
"58405","Smith, T. B., Fong, P., Kennison, R. and Smith, J.",2010,"Spatial refuges and associational defenses promote harmful blooms of the alga Caulerpa sertularioides onto coral reefs","Oecologia","164"," 4 ","1039-1048"
"50594","Phillips, B. L., Brown, G. P., Travis, J. M. J. and Shine, R.",2008,"Reid's paradox revisited: The evolution of dispersal kernels during range expansion","American Naturalist","172"," ","S34-S48"
"58920","Ptacnik, R., Andersen, T. and Tamminen, T.",2010,"Performance of the Redfield Ratio and a Family of Nutrient Limitation Indicators as Thresholds for Phytoplankton N vs. P Limitation","Ecosystems","13"," 8 ","1201-1214"
"76751","Taylor, D. L., Hollingsworth, T. N., McFarland, J. W., Lennon, N. J., Nusbaum, C. and Ruess, R. W.",2014,"A first comprehensive census of fungi in soil reveals both hyperdiversity and fine-scale niche partitioning","Ecological Monographs","84"," 1 ","3-20"
"53085","Benard, M. F. and McCauley, S. J.",2008,"Integrating across life-history stages: Consequences of natal habitat effects on dispersal","American Naturalist","171"," 5 ","553-567"
"65727","Deel, L.",2011,"Seeking pollution sources","Frontiers in Ecology and the Environment","9"," 7 ","372-372"
"41143","Boyer, K. E. and Fong, P.",2005,"Co-occurrence of habitat-modifying invertebrates: effects on structural and functional properties of a created salt marsh","Oecologia","143","4","619-628"
"62469","van Wilgen, B. W. and Biggs, H. C.",2011,"A critical assessment of adaptive ecosystem management in a large savanna protected area in South Africa","Biological Conservation","144"," 4 ","1179-1187"
"47809","Heywood, V., Casas, A., Ford-Lloyd, B., Kell, S. and Maxted, N.",2007,"Conservation and sustainable use of crop wild relatives","Agriculture Ecosystems & Environment","121"," 3 ","245-255"
"50224","Sangay, T. and Vernes, K.",2008,"Human-wildlife conflict in the Kingdom of Bhutan: Patterns of livestock predation by large mammalian carnivores","Biological Conservation","141"," 5 ","1272-1282"
"45125","Beals, M. L.",2006,"Understanding community structure: a data-driven multivariate approach","Oecologia","150","3","484-495"
"54152","Searle, J. B., Kotlik, P., Rambau, R. V., Markova, S., Herman, J. S. and McDevitt, A. D.",2009,"The Celtic fringe of Britain: insights from small mammal phylogeography","Proceedings of the Royal Society B-Biological Sciences","276"," 1677 ","4287-4294"
"73576","Marcinkowska, U. M., Moore, F. R. and Rantala, M. J.",2013,"An experimental test of the Westermarck effect: sex differences in inbreeding avoidance","Behavioral Ecology","24"," 4 ","842-845"
"46642","Parks, N.",2007,"Bird kills at communications towers","Frontiers in Ecology and the Environment","5"," 2 ","65-65"
"69096","Kranabetter, J. M., Stoehr, M. U. and O'Neill, G. A.",2012,"Divergence in ectomycorrhizal communities with foreign Douglas-fir populations and implications for assisted migration","Ecological Applications","22"," 2 ","550-560"
"53843","Terribile, L. C., de Oliveira, G., Albuquerque, F., Rodriguez, M. A. and Diniz, J. A. F.",2009,"Global conservation strategies for two clades of snakes: combining taxon-specific goals with general prioritization schemes","Diversity and Distributions","15"," 5 ","841-851"
"35320","Rose, M. and Hermanutz, L.",2004,"Are boreal ecosystems susceptible to alien plant invasion? Evidence from protected areas","Oecologia","139","3","467-477"
"70111","Faden, M.",2012,"Large-scale forest bioenergy not sustainable","Frontiers in Ecology and the Environment","10"," 5 ","229-229"
"49847","Thery, M., Pincebourde, S. and Feer, F.",2008,"Dusk light environment optimizes visual perception of conspecifics in a crepuscular horned beetle","Behavioral Ecology","19"," 3 ","627-634"
"37000","Evander, R. L.",2004,"A revised dental nomenclature for fossil horses","Bulletin of the American Museum of Natural History"," ","285","209-218"
"56007","Hiddink, J. G., Davies, T. W., Perkins, M., Machairopoulou, M. and Neill, S. P.",2009,"Context dependency of relationships between biodiversity and ecosystem functioning is different for multiple ecosystem functions","Oikos","118"," 12 ","1892-1900"
"59146","Osada, N., Onoda, Y. and Hikosaka, K.",2010,"Effects of atmospheric CO2 concentration, irradiance, and soil nitrogen availability on leaf photosynthetic traits of Polygonum sachalinense around natural CO2 springs in northern Japan","Oecologia","164"," 1 ","41-52"
"38247","Turner, D. P.",2005,"Thinking at the global scale","Global Ecology and Biogeography","14","6","505-508"
"47328","Lavado, R. S., Rodriguez, M., Alvarez, R., Taboada, M. A. and Zubillaga, M. S.",2007,"Transfer of potentially toxic elements from biosolid-treated soils to maize and wheat crops","Agriculture Ecosystems & Environment","118"," 1-4 ","312-318"
"46810","Navarro, J. and Gonzalez-Solis, J.",2007,"Experimental increase of flying costs in a pelagic seabird: effects on foraging strategies, nutritional state and chick condition","Oecologia","151"," 1 ","150-160"
"71863","Uematsu, Y. and Ushimaru, A.",2013,"Topography- and management-mediated resource gradients maintain rare and common plant diversity around paddy terraces","Ecological Applications","23"," 6 ","1357-1366"
"38351","Taylor, C. M. and Hastings, A.",2005,"Allee effects in biological invasions","Ecology Letters","8","8","895-908"
"45635","Venkiteswaran, J. J., Wassenaar, L. I. and Schiff, S. L.",2007,"Dynamics of dissolved oxygen isotopic ratios: a transient model to quantify primary production, community respiration, and air-water exchange in aquatic ecosystems","Oecologia","153","2","385-398"
"60269","Huang, J. G., Tardif, J. C., Bergeron, Y., Denneler, B., Berninger, F. and Girardin, M. P.",2010,"Radial growth response of four dominant boreal tree species to climate along a latitudinal gradient in the eastern Canadian boreal forest","Global Change Biology","16"," 2 ","711-731"
"60804","Fitzpatrick, J. L., Garcia-Gonzalez, F. and Evans, J. P.",2010,"Linking sperm length and velocity: the importance of intramale variation","Biology Letters","6"," 6 ","797-799"
"77646","Lemaitre, J. F., Vanpe, C., Plard, F. and Gaillard, J. M.",2014,"The allometry between secondary sexual traits and body size is nonlinear among cervids","Biology Letters","10"," 3 ",""
"60954","Ellis, C. J. and Coppins, B. J.",2010,"Integrating multiple landscape-scale drivers in the lichen epiphyte response: climatic setting, pollution regime and woodland spatial-temporal structure (vol 16, pg 43, 2010)","Diversity and Distributions","16"," 2 ","312-312"
"69373","Jain, M. and Balakrishnan, R.",2012,"Does acoustic adaptation drive vertical stratification? A test in a tropical cricket assemblage","Behavioral Ecology","23"," 2 ","343-354"
"69928","Garcia, R. A., Burgess, N. D., Cabeza, M., Rahbek, C. and Araujo, M. B.",2012,"Exploring consensus in 21st century projections of climatically suitable areas for African vertebrates","Global Change Biology","18"," 4 ","1253-1269"
"46866","Mouillot, D. and Gaston, K. J.",2007,"Geographical range size heritability: what do neutral models with different modes of speciation predict?","Global Ecology and Biogeography","16"," 3 ","367-380"
"58566","Schulze, E. D., Ciais, P., Luyssaert, S., Schrumpf, M., Janssens, I. A., Thiruchittampalam, B., Theloke, J., Saurat, M., Bringezu, S., Lelieveld, J., Lohila, A., Rebmann, C., Jung, M., Bastviken, D., Abril, G., Grassi, G., Leip, A., Freibauer, A., Kutsch, W., Don, A., Nieschulze, J., Borner, A., Gash, J. H. and Dolman, A. J.",2010,"The European carbon balance. Part 4: integration of carbon and other trace-gas fluxes (vol 16, pg 1451, 2010)","Global Change Biology","16"," 8 ","2399-2399"
"40262","Groeneveld, R.",2005,"Economic considerations in the optimal size and number of reserve sites","Ecological Economics","52","2","219-228"
"39984","Jalali, M.",2005,"Nitrates leaching from agricultural land in Hamadan, western Iran","Agriculture Ecosystems & Environment","110"," 3-4 ","210-218"
"45551","Wang, Y. N., Pan, Y. X., Parsons, S., Walker, M. and Zhang, S. Y.",2007,"Bats respond to polarity of a magnetic field","Proceedings of the Royal Society B-Biological Sciences","274","1627","2901-2905"
"54401","Rinnan, R., Rousk, J., Yergeau, E., Kowalchuk, G. A. and Baath, E.",2009,"Temperature adaptation of soil bacterial communities along an Antarctic climate gradient: predicting responses to climate warming","Global Change Biology","15"," 11 ","2615-2625"
"46296","Rotolo, G. C., Rydberg, T., Lieblein, G. and Francis, C.",2007,"Emergy evaluation of grazing cattle in Argentina's Pampas","Agriculture Ecosystems & Environment","119"," 3-4 ","383-395"
"37432","Cardinal, K. L.",2004,"The sustainable company","Ecological Economics","51"," 3-4 ","299-300"
"70673","Caro, T., Darwin, J., Forrester, T., Ledoux-Bloom, C. and Wells, C.",2012,"Conservation in the Anthropocene","Conservation Biology","26"," 1 ","185-188"
"59632","Mammarella, I., Werle, P., Pihlatie, M., Eugster, W., Haapanala, S., Kiese, R., Markkanen, T., Rannik, U. and Vesala, T.",2010,"A case study of eddy covariance flux of N2O measured within forest ecosystems: quality control and flux error analysis","Biogeosciences","7"," 2 ","427-440"
"55672","Kerstetter, D. W.",2009,"Practicing Fisheries Conservation Biology within Harvesting Regimes","Conservation Biology","23"," 5 ","1072-1073"
"47046","McBride, M. F., Wilson, K. A., Bode, M. and Possingham, H. P.",2007,"Incorporating the effects of socioeconomic uncertainty into priority setting for conservation investment","Conservation Biology","21"," 6 ","1463-1474"
"57159","Brodie, J. F., Helmy, O. E., Brockelman, W. Y. and Maron, J. L.",2009,"Bushmeat poaching reduces the seed dispersal and population growth rate of a mammal-dispersed tree","Ecological Applications","19"," 4 ","854-863"
"51836","Henry, L. M.",2008,"Assortative mating and the role of phenotypic plasticity in male competition: implications for gene flow among host-associated parasitoid populations","Biology Letters","4"," 5 ","508-511"
"50919","Moore, S. E. and Huntington, H. P.",2008,"Arctic marine mammals and climate change: Impacts and resilience","Ecological Applications","18"," 2 ","S157-S165"
"75196","Eager, E. A., Haridas, C. V., Pilson, D., Rebarber, R. and Tenhumberg, B.",2013,"Disturbance Frequency and Vertical Distribution of Seeds Affect Long-Term Population Dynamics: A Mechanistic Seed Bank Model","American Naturalist","182"," 2 ","180-190"
"52732","Cho, S. H., Poudyal, N. C. and Roberts, R. K.",2008,"Spatial analysis of the amenity value of green open space","Ecological Economics","66"," 2-3 ","403-416"
"64992","Hambler, C., Henderson, P. A. and Speight, M. R.",2011,"Extinction rates, extinction-prone habitats, and indicator groups in Britain and at larger scales","Biological Conservation","144"," 2 ","713-721"
"44686","Conn, J. S. and Cochran, V. L.",2006,"Response of potato (Solanum tuberosum L.) to elevated atmospheric CO2 in the North American Subarctic","Agriculture Ecosystems & Environment","112","1","49-57"
"66195","Brenneis, V. E. F., Sih, A. and de Rivera, C. E.",2011,"Integration of an invasive consumer into an estuarine food web: direct and indirect effects of the New Zealand mud snail","Oecologia","167"," 1 ","169-179"
"76507","Yang, X., Thornton, P. E., Ricciuto, D. M. and Post, W. M.",2014,"The role of phosphorus dynamics in tropical forests - a modeling study using CLM-CNP","Biogeosciences","11"," 6 ","1667-1681"
"48151","Gardner, J. L. and Heinsohn, R. G.",2007,"Probable consequences of high female mortality for speckled warblers living in habitat remnants","Biological Conservation","135"," 4 ","473-483"
"64074","Marques, I., Feliner, G. N., Martins-Loucao, M. A. and Aguilar, J. F.",2011,"Fitness in Narcissus hybrids: low fertility is overcome by early hybrid vigour, absence of exogenous selection and high bulb propagation","Journal of Ecology","99"," 6 ","1508-1519"
"56586","Emery, C.",2009,"Reverse ecology uses genes to predict environment","Frontiers in Ecology and the Environment","7"," 3 ","124-124"
"57397","Battaglia, L. L., Denslow, J. S., Inczauskis, J. R. and Baer, S. G.",2009,"Effects of native vegetation on invasion success of Chinese tallow in a floating marsh ecosystem","Journal of Ecology","97"," 2 ","239-246"
"62229","Williams, A., Antonovics, J. and Rolff, J.",2011,"Dioecy, hermaphrodites and pathogen load in plants","Oikos","120"," 5 ","657-660"
"68405","Moreau, P., Ruiz, L., Mabon, F., Raimbault, T., Durand, P., Delaby, L., Devienne, S. and Vertes, F.",2012,"Reconciling technical, economic and environmental efficiency of farming systems in vulnerable areas","Agriculture Ecosystems & Environment","147"," ","89-99"
"68499","Michetti, M. and Rosa, R.",2012,"Afforestation and timber management compliance strategies in climate policy. A computable general equilibrium analysis","Ecological Economics","77"," ","139-148"
"43690","Johnston, R. J., Besedin, E. Y. and Ranson, M. H.",2006,"Characterizing the effects of valuation methodology in function-based benefits transfer","Ecological Economics","60","2","407-419"
"78103","Gennaretti, F., Arseneault, D. and Begin, Y.",2014,"Millennial stocks and fluxes of large woody debris in lakes of the North American taiga","Journal of Ecology","102"," 2 ","367-380"
"70641","Catterall, C. P., Freeman, A. N. D., Kanowski, J. and Freebody, K.",2012,"Can active restoration of tropical rainforest rescue biodiversity? A case with bird community indicators","Biological Conservation","146"," 1 ","53-61"
"35627","Palmer, S. C. F., Gordon, I. J., Hester, A. J. and Pakeman, R. J.",2004,"Introducing spatial grazing impacts into the prediction of moorland vegetation dynamics","Landscape Ecology","19","8","817-827"
"49238","Arlettaz, R., Patthey, P., Baltic, M., Leu, T., Schaub, M., Palme, R. and Jenni-Eiermann, S.",2007,"Spreading free-riding snow sports represent a novel serious threat for wildlife","Proceedings of the Royal Society B-Biological Sciences","274"," 1614 ","1219-1224"
"60567","Gowdy, J. and Salman, A.",2010,"Beyond developmentality: constructive inclusive freedom and sustainability","Ecological Economics","69"," 9 ","1884-1884"
"55119","Meadows, R.",2009,"Compulsory composting","Frontiers in Ecology and the Environment","7"," 6 ","292-292"
"56874","Cornejo, O. E., Rozen, D. E., May, R. M. and Levin, B. R.",2009,"Oscillations in continuous culture populations of Streptococcus pneumoniae: population dynamics and the evolution of clonal suicide","Proceedings of the Royal Society B-Biological Sciences","276"," 1659 ","999-1008"
"76309","Arista, M., Talavera, M., Berjano, R. and Ortiz, P. L.",2013,"Abiotic factors may explain the geographical distribution of flower colour morphs and the maintenance of colour polymorphism in the scarlet pimpernel","Journal of Ecology","101"," 6 ","1613-1622"
"78136","Frieder, C. A., Gonzalez, J. P., Bockmon, E. E., Navarro, M. O. and Levin, L. A.",2014,"Can variable pH and low oxygen moderate ocean acidification outcomes for mussel larvae?","Global Change Biology","20"," 3 ","754-764"
"70815","Briga, M., Pen, I. and Wright, J.",2012,"Care for kin: within-group relatedness and allomaternal care are positively correlated and conserved throughout the mammalian phylogeny","Biology Letters","8"," 4 ","533-536"
"55955","Holdredge, C., Bertness, M. D. and Altieri, A. H.",2009,"Role of Crab Herbivory in Die-Off of New England Salt Marshes","Conservation Biology","23"," 3 ","672-679"
"53560","Watts, H. E., Tanner, J. B., Lundrigan, B. L. and Holekamp, K. E.",2009,"Post-weaning maternal effects and the evolution of female dominance in the spotted hyena","Proceedings of the Royal Society B-Biological Sciences","276"," 1665 ","2291-2298"
"46349","Roberts, D. G., Ayre, D. J. and Whelan, R. J.",2007,"Urban plants as genetic reservoirs or threats to the integrity of bushland plant populations","Conservation Biology","21"," 3 ","842-852"
"51830","Herrerias-Diego, Y., Quesada, M., Stoner, K. E., Lobo, J. A., Hernandez-Flores, Y. and Montoya, G. S.",2008,"Effect of forest fragmentation on fruit and seed predation of the tropical dry forest tree Ceiba aesculifolia","Biological Conservation","141"," 1 ","241-248"
"39625","Liu, S. S., Li, Y. H., Liu, Y. Q. and Zalucki, M. P.",2005,"Experience-induced preference for oviposition repellents derived from a non-host plant by a specialist herbivore","Ecology Letters","8","7","722-729"
"55291","MacLeod, C. J., Newson, S. E., Blackwell, G. and Duncan, R. P.",2009,"Enhanced niche opportunities: can they explain the success of New Zealand's introduced bird species?","Diversity and Distributions","15"," 1 ","41-49"
"54756","Omann, I., Stocker, A. and Jager, J.",2009,"Climate change as a threat to biodiversity: An application of the DPSIR approach","Ecological Economics","69"," 1 ","24-31"
"64964","Harding, A. M. A., Welcker, J., Steen, H., Hamer, K. C., Kitaysky, A. S., Fort, J., Talbot, S. L., Cornick, L. A., Karnovsky, N. J., Gabrielsen, G. W. and Gremillet, D.",2011,"Adverse foraging conditions may impact body mass and survival of a high Arctic seabird","Oecologia","167"," 1 ","49-59"
"42091","Spence, R. and Smith, C.",2006,"Mating preference of female zebrafish, Danio rerio, in relation to male dominance","Behavioral Ecology","17","5","779-783"
"37585","Bonesi, L. and Macdonald, D. W.",2004,"Impact of released Eurasian otters on a population of American mink: a test using an experimental approach","Oikos","106","1","Sep-18"
"58395","Sodhi, N. S., Koh, L. P., Clements, R., Wanger, T. C., Hill, J. K., Hamer, K. C., Clough, Y., Tscharntke, T., Posa, M. R. C. and Lee, T. M.",2010,"Conserving Southeast Asian forest biodiversity in human-modified landscapes","Biological Conservation","143"," 10 ","2375-2384"
"77882","Huck, M., Fernandez-Duque, E., Babb, P. and Schurr, T.",2014,"Correlates of genetic monogamy in socially monogamous mammals: insights from Azara's owl monkeys","Proceedings of the Royal Society B-Biological Sciences","281"," 1782 ",""
"77183","Perez, C., Granadeiro, J. P., Dias, M. P., Alonso, H. and Catry, P.",2014,"When males are more inclined to stay at home: insights into the partial migration of a pelagic seabird provided by geolocators and isotopes","Behavioral Ecology","25"," 2 ","313-319"
"39575","Maeda, T.",2005,"Bird use of rice field strips of varying width in the Kanto Plain of central Japan","Agriculture Ecosystems & Environment","105"," 1-2 ","347-351"
"68492","Miller, C.",2012,"Restoration dilemma over birds and rivers","Frontiers in Ecology and the Environment","10"," 8 ","404-404"
"71410","Zhang, H., Gilbert, B., Zhang, X. X. and Zhou, S. R.",2013,"Community assembly along a successional gradient in sub-alpine meadows of the Qinghai-Tibetan Plateau, China","Oikos","122"," 6 ","952-960"
"55217","Martin-Lopez, B., Montes, C., Ramirez, L. and Benayas, J.",2009,"What drives policy decision-making related to species conservation?","Biological Conservation","142"," 7 ","1370-1380"
"56027","Hensen, A., Nemitz, E., Flynn, M. J., Blatter, A., Jones, S. K., Sorensen, L. L., Hensen, B., Pryor, S. C., Jensen, B., Otjes, R. P., Cobussen, J., Loubet, B., Erisman, J. W., Gallagher, M. W., Neftel, A. and Sutton, M. A.",2009,"Inter-comparison of ammonia fluxes obtained using the Relaxed Eddy Accumulation technique","Biogeosciences","6"," 11 ","2575-2588"
"57478","Ayres, E., Steltzer, H., Berg, S. and Wall, D. H.",2009,"Soil biota accelerate decomposition in high-elevation forests by specializing in the breakdown of litter produced by the plant species above them","Journal of Ecology","97"," 5 ","901-912"
"35712","Oehl, F., Sieverding, E., Mader, P., Dubois, D., Ineichen, K., Boller, T. and Wiemken, A.",2004,"Impact of long-term conventional and organic farming on the diversity of arbuscular mycorrhizal fungi","Oecologia","138","4","574-583"
"74087","King, J., Alexander, F. and Brodie, J.",2013,"Regulation of pesticides in Australia: The Great Barrier Reef as a case study for evaluating effectiveness","Agriculture Ecosystems & Environment","180"," ","54-67"
"71832","van Asch, B., Zhang, A. B., Oskarsson, M. C. R., Klutsch, C. F. C., Amorim, A. and Savolainen, P.",2013,"Pre-Columbian origins of Native American dog breeds, with only limited replacement by European dogs, confirmed by mtDNA analysis","Proceedings of the Royal Society B-Biological Sciences","280"," 1766 ",""
"52758","Chacoff, N. P., Aizen, M. A. and Aschero, V.",2008,"Proximity to forest edge does not affect crop production despite pollen limitation","Proceedings of the Royal Society B-Biological Sciences","275"," 1637 ","907-913"
