"","Author","Year","Title","Journal","Volume","Issue","Pages"
"71664","Wang, Y. Y., Hu, C. S., Ming, H., Zhang, Y. M., Li, X. X., Dong, W. X. and Oenema, O.",2013,"Concentration profiles of CH4, CO2 and N2O in soils of a wheat-maize rotation ecosystem in North China Plain, measured weekly over a whole year","Agriculture Ecosystems & Environment","164"," ","260-272"
"55521","LaJeunesse, T. C., Smith, R. T., Finney, J. and Oxenford, H.",2009,"Outbreak and persistence of opportunistic symbiotic dinoflagellates during the 2005 Caribbean mass coral 'bleaching' event","Proceedings of the Royal Society B-Biological Sciences","276"," 1676 ","4139-4148"
"71161","Bai, E., Houlton, B. Z. and Wang, Y. P.",2012,"Isotopic identification of nitrogen hotspots across natural terrestrial ecosystems","Biogeosciences","9"," 8 ","3287-3304"
"35657","Osmond, B., Ananyev, G., Berry, J., Langdon, C., Kolber, Z., Lin, G. H., Monson, R., Nichol, C., Rascher, U., Schurr, U., Smith, S. and Yakir, D.",2004,"Changing the way we think about global change research: scaling up in experimental ecosystem science","Global Change Biology","10","4","393-407"
"63929","Melis, A. P., Warneken, F., Jensen, K., Schneider, A. C., Call, J. and Tomasello, M.",2011,"Chimpanzees help conspecifics obtain food and non-food items","Proceedings of the Royal Society B-Biological Sciences","278"," 1710 ","1405-1413"
"50082","Shimamoto, M.",2008,"Forest sustainability and trade policies","Ecological Economics","66"," 4 ","605-614"
"37902","Acharya, K., Kyle, M. and Elser, J. J.",2004,"Effects of stoichiometric dietary mixing on Daphnia growth and reproduction","Oecologia","138","3","333-340"
"64567","Karhu, K., Mattila, T., Bergstrom, I. and Regina, K.",2011,"Biochar addition to agricultural soil increased CH4 uptake and water holding capacity - Results from a short-term pilot field study","Agriculture Ecosystems & Environment","140"," 1-2 ","309-313"
"36106","Lueker, T. J.",2004,"Coastal upwelling fluxes of O-2, N2O, and CO2 assessed from continuous atmospheric observations at Trinidad, California","Biogeosciences","1","1","101-111"
"74749","Gordo, I. and Campos, P. R. A.",2013,"Evolution of clonal populations approaching a fitness peak","Biology Letters","9"," 1 ",""
"44462","Dunn, R. R., Gavin, M. C., Sanchez, M. C. and Solomon, J. N.",2006,"The pigeon paradox: Dependence of global conservation on urban nature","Conservation Biology","20","6","1814-1816"
"72946","Perez-Rodriguez, L., Jovani, R. and Mougeot, F.",2013,"Fractal geometry of a complex plumage trait reveals bird's quality","Proceedings of the Royal Society B-Biological Sciences","280"," 1755 ",""
"74080","Kissling, J. and Barrett, S. C. H.",2013,"Diplostigmaty in plants: a novel mechanism that provides reproductive assurance","Biology Letters","9"," 5 ",""
"61135","de Valpine, P., Scranton, K. and Ohmart, C. P.",2010,"Synchrony of population dynamics of two vineyard arthropods occurs at multiple spatial and temporal scales","Ecological Applications","20"," 7 ","1926-1935"
"44773","Chapin, F. S., Robards, M. D., Huntington, H. P., Johnstone, J. E., Trainor, S. E., Kofinas, G. P., Ruess, R. W., Fresco, N., Natcher, D. C. and Naylor, R. L.",2006,"Directional changes in ecological communities and social-ecological systems: A framework for prediction based on Alaskan examples","American Naturalist","168","6","S36-S49"
"71205","Arzamendia, V. and Giraudo, A. R.",2012,"A panbiogeographical model to prioritize areas for conservation along large rivers","Diversity and Distributions","18"," 2 ","168-179"
"75116","Evans, J. P., van Lieshout, E. and Gasparini, C.",2013,"Quantitative genetic insights into the coevolutionary dynamics of male and female genitalia","Proceedings of the Royal Society B-Biological Sciences","280"," 1763 ",""
"64299","Leal, A. I., Correia, R. A., Granadeiro, J. P. and Palmeirim, J. M.",2011,"Impact of cork extraction on birds: Relevance for conservation of Mediterranean biodiversity","Biological Conservation","144"," 5 ","1655-1662"
"60014","Knies, J. L. and Kingsolver, J. G.",2010,"Erroneous Arrhenius: Modified Arrhenius Model Best Explains the Temperature Dependence of Ectotherm Fitness","American Naturalist","176"," 2 ","227-233"
"56102","Hara, E., Kubikova, L., Hessler, N. A. and Jarvis, E. D.",2009,"Assessing visual requirements for social context-dependent activation of the songbird song system","Proceedings of the Royal Society B-Biological Sciences","276"," 1655 ","279-289"
"54866","Nemitz, E., Loubet, B., Lehmann, B. E., Cellier, P., Neftel, A., Jones, S. K., Hensen, A., Ihly, B., Tarakanov, S. V. and Sutton, M. A.",2009,"Turbulence characteristics in grassland canopies and implications for tracer transport","Biogeosciences","6"," 8 ","1519-1537"
"60951","Ellis, J. L., Bannink, A., France, J., Kebreab, E. and Dijkstra, J.",2010,"Evaluation of enteric methane prediction equations for dairy cows used in whole farm models","Global Change Biology","16"," 12 ","3246-3256"
"76105","Belshe, E. F., Schuur, E. A. G. and Bolker, B. M.",2013,"Tundra ecosystems observed to be CO2 sources due to differential amplification of the carbon cycle","Ecology Letters","16"," 10 ","1307-1315"
"61426","Castro, P. and Michaelowa, A.",2010,"The impact of discounting emission credits on the competitiveness of different CDM host countries","Ecological Economics","70"," 1 ","34-42"
"73474","McDermott, S. M., Irwin, R. E. and Taylor, B. W.",2013,"Using economic instruments to develop effective management of invasive species: insights from a bioeconomic model","Ecological Applications","23"," 5 ","1086-1100"
"46783","Nichols, E., Larsen, T., Spector, S., Davis, A. L., Escobar, F., Favila, M. and Vuline, K.",2007,"Global dung beetle response to tropical forest modification and fragmentation: A quantitative literature review and meta-analysis","Biological Conservation","137"," 1 ","1-19"
"56282","Gillespie, A.",2009,"Preserving farmland in a tight economy","Frontiers in Ecology and the Environment","7"," 6 ","290-290"
"54812","Nuckolls, A. E., Wurzburger, N., Ford, C. R., Hendrick, R. L., Vose, J. M. and Kloeppel, B. D.",2009,"Hemlock Declines Rapidly with Hemlock Woolly Adelgid Infestation: Impacts on the Carbon Cycle of Southern Appalachian Forests","Ecosystems","12"," 2 ","179-190"
"39385","Miller, T. E., Burns, J. H., Munguia, P., Walters, E. L., Kneitel, J. M., Richards, P. M., Mouquet, N. and Buckley, H. L.",2005,"A critical review of twenty years' use of the resource-ratio theory","American Naturalist","165","4","439-448"
"47334","Larson, B. M. H.",2007,"DNA barcoding: the social frontier","Frontiers in Ecology and the Environment","5"," 8 ","437-442"
"47311","Lehmann, L., Rousset, F., Roze, D. and Keller, L.",2007,"Strong reciprocity or strong ferocity? A population genetic view of the evolution of altruistic punishment","American Naturalist","170"," 1 ","21-36"
"58120","Ugelvig, L. V., Kronauer, D. J. C., Schrempf, A., Heinze, J. and Cremer, S.",2010,"Rapid anti-pathogen response in ant societies relies on high genetic diversity","Proceedings of the Royal Society B-Biological Sciences","277"," 1695 ","2821-2828"
"49594","Walker, S. C., Poos, M. S. and Jackson, D. A.",2008,"Functional rarefaction: estimating functional diversity from field data","Oikos","117"," 2 ","286-296"
"60977","Egoh, B. N., Reyers, B., Carwardine, J., Bode, M., O'Farrell, P. J., Wilson, K. A., Possingham, H. P., Rouget, M., de Lange, W., Richardson, D. M. and Cowling, R. M.",2010,"Safeguarding Biodiversity and Ecosystem Services in the Little Karoo, South Africa","Conservation Biology","24"," 4 ","1021-1030"
"43162","McEachern, M. B., Eagles-Smith, C. A., Efferson, C. M. and Van Vuren, D. H.",2006,"Evidence for local specialization in a generalist mammalian herbivore, Neotoma fuscipes","Oikos","113","3","440-448"
"48217","Frank, T., Kehrli, P. and Germann, C.",2007,"Density and nutritional condition of carabid beetles in wildflower areas of different age","Agriculture Ecosystems & Environment","120"," 2-4 ","377-383"
"42237","Seebacher, F., Schwartz, T. S. and Thompson, M. B.",2006,"Transition from ectothermy to endothermy: the development of metabolic capacity in a bird (Gallus gallus)","Proceedings of the Royal Society B-Biological Sciences","273","1586","565-570"
"38910","Ramseier, D., Connolly, J. and Bazzaz, F. A.",2005,"Carbon dioxide regime, species identity and influence of species initial abundance as determinants of change in stand biomass composition in five-species communities: an investigation using a simplex design and RGRD analysis","Journal of Ecology","93","3","502-511"
"59091","Pathak, H., Jain, N., Bhatia, A., Patel, J. and Aggarwal, P. K.",2010,"Carbon footprints of Indian food items","Agriculture Ecosystems & Environment","139"," 1-2 ","66-73"
"47815","Hess, L. and De Kroon, H.",2007,"Effects of rooting volume and nutrient availability as an alternative explanation for root self/non-self discrimination","Journal of Ecology","95"," 2 ","241-251"
"46279","Rugman-Jones, P. F. and Eady, P. E.",2007,"Conspecific sperm precedence in Callosobruchus subinnotatus (Coleoptera : Bruchidae): mechanisms and consequences","Proceedings of the Royal Society B-Biological Sciences","274"," 1612 ","983-988"
"63221","Rice, A. N., Land, B. R. and Bass, A. H.",2011,"Nonlinear acoustic complexity in a fish 'two-voice' system","Proceedings of the Royal Society B-Biological Sciences","278"," 1725 ","3762-3768"
"64743","Ibrahim, M., Gorelik, J., Yacoub, M. H. and Terracciano, C. M.",2011,"The structure and function of cardiac t-tubules in health and disease","Proceedings of the Royal Society B-Biological Sciences","278"," 1719 ","2714-2723"
"59470","Meffin, R., Miller, A. L., Hulme, P. E. and Duncan, R. P.",2010,"Experimental introduction of the alien plant Hieracium lepidulum reveals no significant impact on montane plant communities in New Zealand","Diversity and Distributions","16"," 5 ","804-815"
"36379","Kelt, D. A., Meserve, P. L., Forister, M. L., Nabors, L. K. and Gutierrez, J. R.",2004,"Seed predation by birds and small mammals in semiarid Chile","Oikos","104","1","133-141"
"48331","Fahey, R. T. and Puettmann, K. J.",2007,"Ground-layer disturbance and initial conditions influence gap partitioning of understorey vegetation","Journal of Ecology","95"," 5 ","1098-1109"
"40092","Hobbie, S. E.",2005,"Contrasting effects of substrate and fertilizer nitrogen on the early stages of litter decomposition","Ecosystems","8","6","644-656"
"51996","Grossmann, T., Johnson, M. H., Lloyd-Fox, S., Blasi, A., Deligianni, F., Elwell, C. and Csibra, G.",2008,"Early cortical specialization for face-to-face communication in human infants","Proceedings of the Royal Society B-Biological Sciences","275"," 1653 ","2803-2811"
"50545","Poudyal, N. C., Hodges, D. G. and Cordell, H. K.",2008,"The role of natural resource amenities in attracting retirees: implications for economic growth policy","Ecological Economics","68"," 1-2 ","240-248"
"56026","Hentschel, K., Borken, W., Zuber, T., Bogner, C., Huwe, B. and Matzner, E.",2009,"Effects of soil frost on nitrogen net mineralization, soil solution chemistry and seepage losses in a temperate forest soil","Global Change Biology","15"," 4 ","825-836"
"47885","Haugen, T. O., Winfield, I. J., Vollestad, L. A., Fletcher, J. M., Ben James, J. and Stenseth, N. C.",2007,"Density dependence and density independence in the demography and dispersal of pike over four decades","Ecological Monographs","77"," 4 ","483-502"
"48625","Cumming, G. S.",2007,"Global biodiversity scenarios and landscape ecology","Landscape Ecology","22"," 5 ","671-685"
"35069","Soares, B., Alencar, A., Nepstad, D., Cerqueira, G., Diaz, M. D. V., Rivero, S., Solorzano, L. and Voll, E.",2004,"Simulating the response of land-cover changes to road paving and governance along a major Amazon highway: the Santarem-Cuiaba corridor","Global Change Biology","10","5","745-764"
"69028","Lange, R., Diekotter, T., Schiffmann, L. A., Wolters, V. and Durka, W.",2012,"Matrix quality and habitat configuration interactively determine functional connectivity in a widespread bush cricket at a small spatial scale","Landscape Ecology","27"," 3 ","381-392"
"44587","De Boeck, H. J., Nijs, I., Lemmens, C. M. H. M. and Ceulemans, R.",2006,"Underlying effects of spatial aggregation (clumping) in relationships between plant diversity and resource uptake","Oikos","113","2","269-278"
"74423","Holen, O. H.",2013,"Disentangling taste and toxicity in aposematic prey","Proceedings of the Royal Society B-Biological Sciences","280"," 1753 ",""
"69556","Hippler, D., Hu, N., Steiner, M., Scholtz, G. and Franz, G.",2012,"Experimental mineralization of crustacean eggs: new implications for the fossilization of Precambrian-Cambrian embryos","Biogeosciences","9"," 5 ","1765-1775"
"36395","Kawecki, T. J. and Ebert, D.",2004,"Conceptual issues in local adaptation","Ecology Letters","7","12","1225-1241"
"54653","Peek, M. S. and Forseth, I. N.",2009,"Positive effects of soil nitrogen pulses on individuals can have negative consequences for population growth during drought in a herbaceous desert perennial","Journal of Ecology","97"," 3 ","440-449"
"49867","Taylor, G., Tallis, M. J., Giardina, C. P., Percy, K. E., Miglietta, F., Gupta, P. S., Gioli, B., Calfapietra, C., Gielen, B., Kubiske, M. E., Scarascia-Mugnozza, G. E., Kets, K., Long, S. P. and Karnosky, D. F.",2008,"Future atmospheric CO2 leads to delayed autumnal senescence","Global Change Biology","14"," 2 ","264-275"
"58911","Purdy, K. J., Hurd, P. J., Moya-Larano, J., Trimmer, M., Oakley, B. B. and Woodward, G.",2010,"Systems Biology for Ecology: From Molecules to Ecosystems","Advances in Ecological Research, Vol 43: Integrative Ecology: From Molecules to Ecosystems","43"," ","87-149"
"35245","Salimon, C. I., Davidson, E. A., Victoria, R. L. and Melo, A. W. F.",2004,"CO2 flux from soil in pastures and forests in southwestern Amazonia","Global Change Biology","10","5","833-843"
"35246","Salgueiro, F., Felix, D., Caldas, J. F., Margis-Pinheiro, M. and Margis, R.",2004,"Even population differentiation for maternal and biparental gene markers in Eugenia uniflora, a widely distributed species from the Brazilian coastal Atlantic rain forest","Diversity and Distributions","10","3","201-210"
"69660","Harrington, G. J., Eberle, J., Le-Page, B. A., Dawson, M. and Hutchison, J. H.",2012,"Arctic plant diversity in the Early Eocene greenhouse","Proceedings of the Royal Society B-Biological Sciences","279"," 1733 ","1515-1521"
"75974","Bohan, D. A. and Woodward, G.",2013,"Editorial Commentary: The Potential for Network Approaches to Improve Knowledge, Understanding, and Prediction of the Structure and Functioning of Agricultural Systems PREFACE","Ecological Networks in an Agricultural World","49"," ","Xiii-Xviii"
"75942","Bormpoudakis, D., Sueur, J. and Pantis, J. D.",2013,"Spatial heterogeneity of ambient sound at the habitat type level: ecological implications and applications","Landscape Ecology","28"," 3 ","495-506"
"56297","Gewin, V.",2009,"Satellite detects saltcedar beetle damage","Frontiers in Ecology and the Environment","7"," 4 ","81-81"
"52734","Chin, K., Bloch, J., Sweet, A., Tweet, J., Eberle, J., Cumbaa, S., Witkowski, J. and Harwood, D.",2008,"Life in a temperate Polar sea: a unique taphonomic window on the structure of a Late Cretaceous Arctic marine ecosystem","Proceedings of the Royal Society B-Biological Sciences","275"," 1652 ","2675-2685"
"43077","Minetti, A. E., Formenti, F. and Ardigo, L. P.",2006,"Himalayan porter's specialization: metabolic power, economy, efficiency and skill","Proceedings of the Royal Society B-Biological Sciences","273","1602","2791-2797"
"64231","Liebner, S., Zeyer, J., Wagner, D., Schubert, C., Pfeiffer, E. M. and Knoblauch, C.",2011,"Methane oxidation associated with submerged brown mosses reduces methane emissions from Siberian polygonal tundra","Journal of Ecology","99"," 4 ","914-922"
"35354","Rodriguez, A. and Delibes, M.",2004,"Patterns and causes of non-natural mortality in the Iberian lynx during a 40-year period of range contraction","Biological Conservation","118","2","151-161"
"43852","Hindrichsen, I. K., Wettstein, H. R., Machmuller, A. and Kreuzer, M.",2006,"Methane emission, nutrient degradation and nitrogen turnover in dairy cows and their slurry at different milk production scenarios with and without concentrate supplementation","Agriculture Ecosystems & Environment","113"," 1-4 ","150-161"
"62084","Zhang, S. B., Slik, J. W. F., Zhang, J. L. and Cao, K. F.",2011,"Spatial patterns of wood traits in China are controlled by phylogeny and the environment","Global Ecology and Biogeography","20"," 2 ","241-250"
"65740","De Steven, D. and Lowrance, R.",2011,"Agricultural conservation practices and wetland ecosystem services in the wetland-rich Piedmont-Coastal Plain region","Ecological Applications","21"," 3 ","S3-S17"
"37372","Chesson, P., Gebauer, R. L. E., Schwinning, S., Huntly, N., Wiegand, K., Ernest, M. S. K., Sher, A., Novoplansky, A. and Weltzin, J. F.",2004,"Resource pulses, species interactions, and diversity maintenance in arid and semi-arid environments","Oecologia","141","2","236-253"
"60380","Hennenberg, K. J., Dragisic, C., Haye, S., Hewson, J., Semroc, B., Savy, C., Wiegmann, K., Fehrenbach, H. and Fritsche, U. R.",2010,"The Power of Bioenergy-Related Standards to Protect Biodiversity","Conservation Biology","24"," 2 ","412-423"
"74351","Hunter, E. A., Gibbs, J. P., Cayot, L. J. and Tapia, W.",2013,"Equivalency of Galapagos Giant Tortoises Used as Ecological Replacement Species to Restore Ecosystem Functions","Conservation Biology","27"," 4 ","701-709"
"66561","Ambrey, C. L. and Fleming, C. M.",2011,"Valuing scenic amenity using life satisfaction data","Ecological Economics","72"," ","106-115"
"46806","Ndanyalasi, H. J., Bitariho, R. and Dovie, D. B. K.",2007,"Harvesting of non-timber forest products and implications for conservation in two montane forests of East Africa","Biological Conservation","134"," 2 ","242-250"
"77185","Pereira, C. M. R., da Silva, D. K. A., Ferreira, A. C. D. A., Goto, B. T. and Maia, L. C.",2014,"Diversity of arbuscular mycorrhizal fungi in Atlantic forest areas under different land uses","Agriculture Ecosystems & Environment","185"," ","245-252"
"70542","Collier, B. A., Groce, J. E., Morrison, M. L., Newnam, J. C., Campomizzi, A. J., Farrell, S. L., Mathewson, H. A., Snelgrove, R. T., Carroll, R. J. and Wilkins, R. N.",2012,"Predicting patch occupancy in fragmented landscapes at the rangewide scale for an endangered species: an example of an American warbler","Diversity and Distributions","18"," 2 ","158-167"
"59228","Noack, F. A. W., Manthey, M., Ruitenbeek, J. H. and Mohadjer, M. R. M.",2010,"Separate or mixed production of timber, livestock and biodiversity in the Caspian Forest","Ecological Economics","70"," 1 ","67-76"
"76734","Thompson, S. E., Levin, S. and Rodriguez-Iturbe, I.",2014,"Rainfall and temperatures changes have confounding impacts on Phytophthora cinnamomi occurrence risk in the southwestern USA under climate change scenarios","Global Change Biology","20"," 4 ","1299-1312"
"72360","Shackelford, N., Renton, M., Perring, M. P. and Hobbs, R. J.",2013,"Modeling disturbance-based native invasive species control and its implications for management","Ecological Applications","23"," 6 ","1331-1344"
"66951","Wagner, W. E., Beckers, O. M., Tolle, A. E. and Basolo, A. L.",2012,"Tradeoffs limit the evolution of male traits that are attractive to females","Proceedings of the Royal Society B-Biological Sciences","279"," 1739 ","2899-2906"
"51277","Letnic, M., Webb, J. K. and Shine, R.",2008,"Invasive cane toads (Bufo marinus) cause mass mortality of freshwater crocodiles (Crocodylus johnstoni) in tropical Australia","Biological Conservation","141"," 7 ","1773-1782"
"49866","Taylor, K. and Woodell, S. R. J.",2008,"Biological Flora of the British Isles: Primula elatior (L.) Hill","Journal of Ecology","96"," 5 ","1098-1116"
"66141","Bugalho, M. N., Caldeira, M. C., Pereira, J. S., Aronson, J. and Pausas, J. G.",2011,"Mediterranean cork oak savannas require human use to sustain biodiversity and ecosystem services","Frontiers in Ecology and the Environment","9"," 5 ","278-286"
"39785","Koopman, J.",2005,"Reconciliation of proprietary interests in genetic and knowledge resources: Hurry cautiously!","Ecological Economics","53","4","523-541"
"69608","Heinemeyer, A., Wilkinson, M., Vargas, R., Subke, J. A., Casella, E., Morison, J. I. L. and Ineson, P.",2012,"Exploring the ""overflow tap"" theory: linking forest soil CO2 fluxes and individual mycorrhizosphere components to photosynthesis","Biogeosciences","9"," 1 ","79-95"
"63329","Prost, S. and Anderson, C. N. K.",2011,"TempNet: a method to display statistical parsimony networks for heterochronous DNA sequence data","Methods in Ecology and Evolution","2"," 6 ","663-667"
"42395","Rounsevell, M. D. A., Reginster, I., Araujo, M. B., Carter, T. R., Dendoncker, N., Ewert, F., House, J. I., Kankaanpaa, S., Leemans, R., Metzger, M. J., Schmit, C., Smith, P. and Tuck, G.",2006,"A coherent set of future land use change scenarios for Europe","Agriculture Ecosystems & Environment","114","1","57-68"
"67886","Regueira, R. F. S. and Bernard, E.",2012,"Wildlife sinks: Quantifying the impact of illegal bird trade in street markets in Brazil","Biological Conservation","149"," 1 ","16-22"
"66016","Caspers, B. A. and Krause, E. T.",2011,"Odour-based natal nest recognition in the zebra finch (Taeniopygia guttata), a colony-breeding songbird","Biology Letters","7"," 2 ","184-186"
"41320","Barilani, M., Deregnaucourt, S., Gallego, S., Galli, L., Mucci, N., Piombo, R., Puigcerver, M., Rimondi, S., Rodriguez-Teijeiro, J. D., Spano, S. and Randi, E.",2005,"Detecting hybridization in wild (Coturnix c. coturnix) and domesticated (Coturnix c. japonica) quail populations","Biological Conservation","126","4","445-455"
"40906","Connolly, R. M., Gorman, D. and Guest, M. A.",2005,"Movement of carbon among estuarine habitats and its assimilation by invertebrates","Oecologia","144","4","684-691"
"66912","Wardle, D. A., Jonsson, M., Bansal, S., Bardgett, R. D., Gundale, M. J. and Metcalfe, D. B.",2012,"Linking vegetation change, carbon sequestration and biodiversity: insights from island ecosystems in a long-term natural experiment","Journal of Ecology","100"," 1 ","16-30"
"35387","Riesenhuber, M., Jarudi, I., Gilad, S. and Sinha, P.",2004,"Face processing in humans is compatible with a simple shape-based model of vision","Proceedings of the Royal Society B-Biological Sciences","271"," ","S448-S450"
"44250","Fortuna, M. A., Gomez-Rodriguez, C. and Bascompte, J.",2006,"Spatial network structure and amphibian persistence in stochastic environments","Proceedings of the Royal Society B-Biological Sciences","273","1592","1429-1434"
"42067","Stella, J. C., Battles, J. J., Orr, B. K. and McBride, J. R.",2006,"Synchrony of seed dispersal, hydrology and local climate in a semi-arid river reach in California","Ecosystems","9","7","1200-1214"
"41726","Wang, Z. S., An, S. Q., Liu, H., Feng, J., Zhang, F. and Leng, X.",2006,"Effect of stand age and management regime on genetic diversity of Thuidium cymbifolium in western China","Biological Conservation","129","4","551-557"
"78059","Goodwin, S. E. and Podos, J.",2014,"Team of rivals: alliance formation in territorial songbirds is predicted by vocal signal structure","Biology Letters","10"," 2 ",""
"67555","Segoli, M., Ungar, E. D., Giladi, I., Arnon, A. and Shachak, M.",2012,"Untangling the positive and negative effects of shrubs on herbaceous vegetation in drylands","Landscape Ecology","27"," 6 ","899-910"
"78515","Carnell, P. E. and Keough, M. J.",2014,"Spatially variable synergistic effects of disturbance and additional nutrients on kelp recruitment and recovery","Oecologia","175"," 1 ","409-416"
"78714","Beaudreau, A. H. and Levin, P. S.",2014,"Advancing the use of local ecological knowledge for assessing data-poor species in coastal ecosystems","Ecological Applications","24"," 2 ","244-256"
"41828","van Woesik, R., Lacharmoise, F. and Koksal, S.",2006,"Annual cycles of solar insolation predict spawning times of Caribbean corals","Ecology Letters","9","4","390-398"
"78389","Crausbay, S. D., Frazier, A. G., Giambelluca, T. W., Longman, R. J. and Hotchkiss, S. C.",2014,"Moisture status during a strong El Nio explains a tropical montane cloud forest's upper limit","Oecologia","175"," 1 ","273-284"
"77405","Miller, R. B., Fox, G. A., Penn, C. J., Wilson, S., Parnell, A., Purvis, R. A. and Criswell, K.",2014,"Estimating sediment and phosphorus loads from streambanks with and without riparian protection","Agriculture Ecosystems & Environment","189"," ","70-81"
"49500","Wilkinson, M., Kupfer, A., Marques-Porto, R., Jeffkins, H., Antoniazzi, M. M. and Jared, C.",2008,"One hundred million years of skin feeding? Extended parental care in a Neotropical caecilian (Amphibia : Gymnophiona)","Biology Letters","4"," 4 ","358-361"
"55267","Malhi, Y., Aragao, L. E. O. C., Metcalfe, D. B., Paiva, R., Quesada, C. A., Almeida, S., Anderson, L., Brando, P., Chambers, J. Q., da Costa, A. C. L., Hutyra, L. R., Oliveira, P., Patino, S., Pyle, E. H., Robertson, A. L. and Teixeira, L. M.",2009,"Comprehensive assessment of carbon productivity, allocation and storage in three Amazonian forests","Global Change Biology","15"," 5 ","1255-1274"
"38929","Pywell, R. F., Warman, E. A., Carvell, C., Sparks, T. H., Dicks, L. V., Bennett, D., Wright, A., Critchley, C. N. R. and Sherwood, A.",2005,"Providing foraging resources for bumblebees in intensively farmed landscapes","Biological Conservation","121","4","479-494"
"67513","Sheppard, P. and Sear, R.",2012,"Father absence predicts age at sexual maturity and reproductive timing in British men","Biology Letters","8"," 2 ","237-240"
"67552","Seike, K., Jenkins, R. G., Watanabe, H., Nomaki, H. and Sato, K.",2012,"Novel use of burrow casting as a research tool in deep-sea ecology","Biology Letters","8"," 4 ","648-651"
"53605","Walker, S. P. W. and McCormick, M. I.",2009,"Fish ears are sensitive to sex change","Biology Letters","5"," 1 ","73-76"
"46980","Mesoudi, A. and Laland, K. N.",2007,"Culturally transmitted paternity beliefs and the evolution of human mating behaviour","Proceedings of the Royal Society B-Biological Sciences","274"," 1615 ","1273-1278"
"56966","Chevallier, F., Fortems, A., Bousquet, P., Pison, I., Szopa, S., Devaux, M. and Hauglustaine, D. A.",2009,"African CO emissions between years 2000 and 2006 as estimated from MOPITT observations","Biogeosciences","6"," 1 ","103-111"
"39827","Klaassen, G., Nentjes, A. and Smith, M.",2005,"Testing the theory of emissions trading: Experimental evidence on alternative mechanisms for global carbon trading","Ecological Economics","53","1","47-58"
"64267","Leidner, A. K. and Haddad, N. M.",2011,"Combining Measures of Dispersal to Identify Conservation Strategies in Fragmented Landscapes","Conservation Biology","25"," 5 ","1022-1031"
"52876","Budge, S. M., Wooller, M. J., Springer, A. M., Iverson, S. J., McRoy, C. P. and Divoky, G. J.",2008,"Tracing carbon flow in an arctic marine food web using fatty acid-stable isotope analysis","Oecologia","157"," 1 ","117-129"
"69239","Kean, J. M., Vink, C. J., Till, C., Crosby, T. K., Marris, J. W. M. and Fagan, L.",2012,"Real-time remote diagnostics for ecology: Wheeler et al.'s vision realized","Frontiers in Ecology and the Environment","10"," 2 ","99-104"
"49663","Vermeire, L. T., Heitschniidt, R. K. and Haferkamp, M. R.",2008,"Vegetation response to seven grazing treatments in the Northern Great Plains","Agriculture Ecosystems & Environment","125"," 1-4 ","111-119"
"71107","Barnett, A. and Semmens, J. M.",2012,"Sequential movement into coastal habitats and high spatial overlap of predator and prey suggest high predation pressure in protected areas","Oikos","121"," 6 ","882-890"
"37556","Bradbury, J.",2004,"Europe tackles environmental effects on child health","Frontiers in Ecology and the Environment","2","6","285-285"
"70798","Brookshire, E. N. J., Gerber, S., Menge, D. N. L. and Hedin, L. O.",2012,"Large losses of inorganic nitrogen from tropical rainforests suggest a lack of nitrogen limitation","Ecology Letters","15"," 1 ","9-16"
"50399","Ricklefs, R. E., Guo, Q. F. and Qian, H.",2008,"Growth form and distribution of introduced plants in their native and non-native ranges in Eastern Asia and North America","Diversity and Distributions","14"," 2 ","381-386"
"40252","Guerry, A. D.",2005,"Icarus and Daedalus: conceptual and tactical lessons for marine ecosystem-based management","Frontiers in Ecology and the Environment","3","4","202-211"
"46343","Robinson, M. R. and Kruuk, L. E. B.",2007,"Function of weaponry in females: the use of horns in intrasexual competition for resources in female Soay sheep","Biology Letters","3"," 6 ","651-654"
"73794","Levinsky, I., Araujo, M. B., Nogues-Bravo, D., Haywood, A. M., Valdes, P. J. and Rahbek, C.",2013,"Climate envelope models suggest spatio-temporal co-occurrence of refugia of African birds and mammals","Global Ecology and Biogeography","22"," 3 ","351-363"
"51458","Kohyani, P. T., Bossuyt, B., Bonte, D. and Hoffmann, M.",2008,"Grazing as a management tool in dune grasslands: Evidence of soil and scale dependence of the effect of large herbivores on plant diversity","Biological Conservation","141"," 6 ","1687-1694"
"42358","Ruzzante, D. E., Mariani, S., Bekkevold, D., Andre, C., Mosegaard, H., Clausen, L. A. W., Dahlgren, T. G., Hutchinson, W. F., Hatfield, E. M. C., Torstensen, E., Brigham, J., Simmonds, E. J., Laikre, L., Larsson, L. C., Stet, R. J. M., Ryman, N. and Carvalho, G. R.",2006,"Biocomplexity in a highly migratory pelagic marine fish, Atlantic herring","Proceedings of the Royal Society B-Biological Sciences","273","1593","1459-1464"
"38123","Vucetich, J. A., Smith, D. W. and Stahler, D. R.",2005,"Influence of harvest, climate and wolf predation on Yellowstone elk, 1961-2004","Oikos","111","2","259-270"
"63465","Pelley, J.",2011,"Sustainability is in the bag","Frontiers in Ecology and the Environment","9"," 3 ","149-149"
"75994","Blickley, J. L., Deiner, K., Garbach, K., Lacher, I., Meek, M. H., Porensky, L. M., Wilkerson, M. L., Winford, E. M. and Schwartz, M. W.",2013,"Graduate Student's Guide to Necessary Skills for Nonacademic Conservation Careers","Conservation Biology","27"," 1 ","24-34"
