"","Author","Year","Title","Journal","Volume","Issue","Pages"
"70622","Channon, A. J., Usherwood, J. R., Crompton, R. H., Gunther, M. M. and Vereecke, E. E.",2012,"The extraordinary athletic performance of leaping gibbons","Biology Letters","8"," 1 ","46-49"
"37300","Cornell, S. J., Isham, V. S. and Grenfell, B. T.",2004,"Stochastic and spatial dynamics of nematode parasites in farmed ruminants","Proceedings of the Royal Society B-Biological Sciences","271","1545","1243-1250"
"44649","Critchley, C. N. R., Fowbert, J. A. and Sherwood, A. J.",2006,"The effects of annual cultivation on plant community composition of uncropped arable field boundary strips","Agriculture Ecosystems & Environment","113"," 1-4 ","196-205"
"72244","Smith, W. N., Grant, B. B., Desjardins, R. L., Kroebel, R., Li, C., Qian, B., Worth, D. E., McConkey, B. G. and Drury, C. F.",2013,"Assessing the effects of climate change on crop production and GHG emissions in Canada","Agriculture Ecosystems & Environment","179"," ","139-150"
"38998","Polishchuk, L. V. and Vijverberg, J.",2005,"Contribution analysis of body mass dynamics in Daphnia (vol 144, pg 268, 2005)","Oecologia","145","4","671-671"
"54102","Shaw, J. C., Korzan, W. J., Carpenter, R. E., Kuris, A. M., Lafferty, K. D., Summers, C. H. and Overli, O.",2009,"Parasite manipulation of brain monoamines in California killifish (Fundulus parvipinnis) by the trematode Euhaplorchis californiensis","Proceedings of the Royal Society B-Biological Sciences","276"," 1659 ","1137-1146"
"45529","Watson, D. M. and Tack, E. J.",2007,"Vocal diversity patterns","Frontiers in Ecology and the Environment","5","8","406-406"
"47538","Karban, R.",2007,"Experimental clipping of sagebrush inhibits seed germination of neighbours","Ecology Letters","10"," 9 ","791-797"
"41122","Brenes-Arguedas, T. and Coley, P. D.",2005,"Phenotypic variation and spatial structure of secondary chemistry in a natural population of a tropical tree species","Oikos","108","2","410-420"
"71705","Wakita, M., Watanabe, S., Honda, M., Nagano, A., Kimoto, K., Matsumoto, K., Kitamura, M., Sasaki, K., Kawakami, H., Fujiki, T., Sasaoka, K., Nakano, Y. and Murata, A.",2013,"Ocean acidification from 1997 to 2011 in the subarctic western North Pacific Ocean","Biogeosciences","10"," 12 ","7817-7827"
"52773","Casey, J. F., Kahn, J. R. and Rivas, A. A. F.",2008,"Willingness to accept compensation for the environmental risks of oil transport on the Amazon: A choice modeling experiment","Ecological Economics","67"," 4 ","552-559"
"74019","Kraus, C., Mueller, B., Meise, K., Piedrahita, P., Porschmann, U. and Trillmich, F.",2013,"Mama's boy: sex differences in juvenile survival in a highly dimorphic large mammal, the Galapagos sea lion","Oecologia","171"," 4 ","893-903"
"69686","Halpern, C. B., Halaj, J., Evans, S. A. and Dovciak, M.",2012,"Level and pattern of overstory retention interact to shape long-term responses of understories to timber harvest","Ecological Applications","22"," 8 ","2049-2064"
"71278","Alonzo, S. H.",2012,"Sexual selection favours male parental care, when females can choose","Proceedings of the Royal Society B-Biological Sciences","279"," 1734 ","1784-1790"
"53246","Aragon, C. F., Escudero, A. and Valladares, F.",2008,"Stress-induced dynamic adjustments of reproduction differentially affect fitness components of a semi-arid plant","Journal of Ecology","96"," 1 ","222-229"
"75631","Chen, H. H., Li, X. C., Hu, F. and Shi, W.",2013,"Soil nitrous oxide emissions following crop residue addition: a meta-analysis","Global Change Biology","19"," 10 ","2956-2964"
"76642","Vezza, P., Parasiewicz, P., Spairani, M. and Comoglio, C.",2014,"Habitat modeling in high-gradient streams: the mesoscale approach and application","Ecological Applications","24"," 4 ","844-861"
"77630","Levin",2014,"Multiple Lineages of Avian Malaria Parasites (Plasmodium) in the Galapagos Islands and Evidence for Arrival via Migratory Birds (vol 27, pg 1366, 2013)","Conservation Biology","28"," 1 ","298-298"
"64972","Hansen, R. D. E., Trees, A. J., Bah, G. S., Hetzel, U., Martin, C., Bain, O., Tanya, V. N. and Makepeace, B. L.",2011,"A worm's best friend: recruitment of neutrophils by Wolbachia confounds eosinophil degranulation against the filarial nematode Onchocerca ochengi","Proceedings of the Royal Society B-Biological Sciences","278"," 1716 ","2293-2302"
"40158","Hawkes, C. V., Wren, I. F., Herman, D. J. and Firestone, M. K.",2005,"Plant invasion alters nitrogen cycling by modifying the soil nitrifying community","Ecology Letters","8","9","976-985"
"57767","Xiao, S., Zobel, M., Szava-Kovats, R. and Partel, M.",2010,"The effects of species pool, dispersal and competition on the diversity-productivity relationship","Global Ecology and Biogeography","19"," 3 ","343-351"
"77852","Immler, S. and Otto, S. P.",2014,"Driven Apart: The Evolution of Ploidy Differences between the Sexes under Antagonistic Selection","American Naturalist","183"," 1 ","96-107"
"38350","Taylor, E. N., Malawy, M. A., Browning, D. M., Lemar, S. V. and DeNardo, D. F.",2005,"Effects of food supplementation on the physiological ecology of female Western diamond-backed rattlesnakes (Crotalus atrox)","Oecologia","144","2","206-213"
"62908","Shanahan, D. F., Miller, C., Possingham, H. P. and Fuller, R. A.",2011,"The influence of patch area and connectivity on avian communities in urban revegetation","Biological Conservation","144"," 2 ","722-729"
"55909","Hudiburg, T., Law, B., Turner, D. P., Campbell, J., Donato, D. C. and Duane, M.",2009,"Carbon dynamics of Oregon and Northern California forests and potential land-based carbon storage","Ecological Applications","19"," 1 ","163-180"
"48638","Cramer, J. M., Mesquita, R. C. G. and Williamson, G. B.",2007,"Forest fragmentation differentially affects seed dispersal of large and small-seeded tropical trees","Biological Conservation","137"," 3 ","415-423"
"43609","Kerr, J. T., Perring, M. and Currie, D. J.",2006,"The missing Madagascan mid-domain effect","Ecology Letters","9","2","149-159"
"37994","Wintle, B. A., Bekessy, S. A., Venier, L. A., Pearce, J. L. and Chisholm, R. A.",2005,"Utility of dynamic-landscape metapopulation models for sustainable forest management","Conservation Biology","19","6","1930-1943"
"73328","Monteiro, T., Vasconcelos, M. and Kacelnik, A.",2013,"Starlings uphold principles of economic rationality for delay and probability of reward","Proceedings of the Royal Society B-Biological Sciences","280"," 1756 ",""
"48840","Byers, B. E.",2007,"Extrapair paternity in chestnut-sided warblers is correlated with consistent vocal performance","Behavioral Ecology","18"," 1 ","130-136"
"50495","Pysek, P., Jarosik, V., Mullerova, J., Pergl, J. and Wild, J.",2008,"Comparing the rate of invasion by Heracleum mantegazzianum at continental, regional, and local scales","Diversity and Distributions","14"," 2 ","355-363"
"58227","Teste, F. P., Simard, S. W., Durall, D. M., Guy, R. D. and Berch, S. M.",2010,"Net carbon transfer between Pseudotsuga menziesii var. glauca seedlings in the field is influenced by soil disturbance","Journal of Ecology","98"," 2 ","429-439"
"69867","Giffard, B., Corcket, E., Barbaro, L. and Jactel, H.",2012,"Bird predation enhances tree seedling resistance to insect herbivores in contrasting forest habitats","Oecologia","168"," 2 ","415-424"
"55238","Marquard, E., Weigelt, A., Roscher, C., Gubsch, M., Lipowsky, A. and Schmid, B.",2009,"Positive biodiversity-productivity relationship due to increased plant density","Journal of Ecology","97"," 4 ","696-704"
"60928","Eriksson, S. and Skanes, H.",2010,"Addressing semantics and historical data heterogeneities in cross-temporal landscape analyses","Agriculture Ecosystems & Environment","139"," 4 ","516-521"
"64462","Knight, A. T., Grantham, H. S., Smith, R. J., McGregor, G. K., Possingham, H. P. and Cowling, R. M.",2011,"Land managers' willingness-to-sell defines conservation opportunity for protected area expansion","Biological Conservation","144"," 11 ","2623-2630"
"61527","Burgess, S. C., Osborne, K. and Caley, M. J.",2010,"Similar regional effects among local habitats on the structure of tropical reef fish and coral communities","Global Ecology and Biogeography","19"," 3 ","363-375"
"52247","Foley, C., Pettorelli, N. and Foley, L.",2008,"Severe drought and calf survival in elephants","Biology Letters","4"," 5 ","541-544"
"59166","Olsson, O. and Brown, J. S.",2010,"Smart, smarter, smartest: foraging information states and coexistence","Oikos","119"," 2 ","292-303"
"73499","Mazor, T., Possingham, H. P. and Kark, S.",2013,"Collaboration among countries in marine conservation can achieve substantial efficiencies","Diversity and Distributions","19"," 11 ","1380-1393"
"46496","Pringault, O., Tassas, V. and Rochelle-Newall, E.",2007,"Consequences of respiration in the light on the determination of production in pelagic systems","Biogeosciences","4"," 1 ","105-114"
"74092","Kimirei, I. A., Nagelkerken, I., Trommelen, M., Blankers, P., van Hoytema, N., Hoeijmakers, D., Huijbers, C. M., Mgaya, Y. D. and Rypel, A. L.",2013,"What Drives Ontogenetic Niche Shifts of Fishes in Coral Reef Ecosystems?","Ecosystems","16"," 5 ","783-796"
"75183","Edwards, F. N. and Gibeau, M. L.",2013,"Engaging People in Meaningful Problem Solving","Conservation Biology","27"," 2 ","239-241"
"35478","Proffitt, W. T.",2004,"Legitimacy and adoption of a scientific biological control program: an institutional analysis of Hoddle","Conservation Biology","18","1","58-60"
"70958","Bischof, R., Loe, L. E., Meisingset, E. L., Zimmermann, B., Van Moorter, B. and Mysterud, A.",2012,"A Migratory Northern Ungulate in the Pursuit of Spring: Jumping or Surfing the Green Wave?","American Naturalist","180"," 4 ","407-424"
"39339","Moran, V. C., Hoffmann, J. H. and Zimmermann, H. G.",2005,"Biological control of invasive alien plants in South Africa: necessity, circumspection, and success","Frontiers in Ecology and the Environment","3","2","77-83"
"36475","Jazdzewski, K., Konopacka, A. and Grabowski, M.",2004,"Recent drastic changes in the gammarid fauna (Crustacea, Amphipoda) of the Vistula River deltaic system in Poland caused by alien invaders","Diversity and Distributions","10","2","81-87"
"51845","Hemery, G., D'Amico, F., Castege, I., Dupont, B., D'Elbee, J., Lalanne, Y. and Mouches, C.",2008,"Detecting the impact of oceano-climatic changes on marine ecosystems using a multivariate index: The case of the Bay of Biscay (North Atlantic-European Ocean)","Global Change Biology","14"," 1 ","27-38"
"75836","Buckley, R.",2013,"Next steps in recreation ecology","Frontiers in Ecology and the Environment","11"," 8 ","399-399"
"51491","Kittle, A. M., Fryxell, J. M., Desy, G. E. and Hamr, J.",2008,"The scale-dependent impact of wolf predation risk on resource selection by three sympatric ungulates","Oecologia","157"," 1 ","163-175"
"55169","McCain, C. M.",2009,"Global analysis of bird elevational diversity","Global Ecology and Biogeography","18"," 3 ","346-360"
"60492","Habit, E., Piedra, P., Ruzzante, D. E., Walde, S. J., Belk, M. C., Cussac, V. E., Gonzalez, J. and Colin, N.",2010,"Changes in the distribution of native fishes in response to introduced species and other anthropogenic effects","Global Ecology and Biogeography","19"," 5 ","697-710"
"61406","Cezilly, F. and Perrot-Minnot, M. J.",2010,"Interpreting multidimensionality in parasite-induced phenotypic alterations: panselectionism versus parsimony","Oikos","119"," 8 ","1224-1229"
"42433","Rohrman, D. F.",2006,"States are feeling the heat","Frontiers in Ecology and the Environment","4","8","444-444"
"51664","Jansson, M., Hickler, T., Jonsson, A. and Karlsson, J.",2008,"Links between terrestrial primary production and bacterial production and respiration in lakes in a climate gradient in subarctic Sweden","Ecosystems","11"," 3 ","367-376"
"36323","Kocacinar, F. and Sage, R. F.",2004,"Photosynthetic pathway alters hydraulic structure and function in woody plants","Oecologia","139","2","214-223"
"35297","Rubenson, J., Heliams, D. B., Lloyd, D. G. and Fournier, P. A.",2004,"Gait selection in the ostrich: mechanical and metabolic characteristics of walking and running with and without an aerial phase","Proceedings of the Royal Society B-Biological Sciences","271","1543","1091-1099"
"64725","Isbell, F. I. and Wilsey, B. J.",2011,"Increasing native, but not exotic, biodiversity increases aboveground productivity in ungrazed and intensely grazed grasslands","Oecologia","165"," 3 ","771-781"
"41832","van Kleunen, M., Stephan, M. A. and Schmid, B.",2006,"[CO2]- and density-dependent competition between grassland species","Global Change Biology","12","11","2175-2186"
"74240","Johannesen, A. B., Nielsen, A. and Skonhoft, A.",2013,"Livestock management at northern latitudes Potential economic effects of climate change in sheep farming","Ecological Economics","93"," ","239-248"
"36911","Franks, D. W. and Noble, J.",2004,"Warning signals and predator-prey coevolution","Proceedings of the Royal Society B-Biological Sciences","271","1550","1859-1865"
"72705","Reynolds, J. A. and Lowman, M. D.",2013,"Promoting ecoliteracy through research service-learning and citizen science","Frontiers in Ecology and the Environment","11"," 10 ","565-566"
"44183","Gardmark, A. and Dieckmann, U.",2006,"Disparate maturation adaptations to size-dependent mortality","Proceedings of the Royal Society B-Biological Sciences","273","1598","2185-2192"
"68315","Nelson, D. M., Verschuren, D., Urban, M. A. and Hu, F. S.",2012,"Long-term variability and rainfall control of savanna fire regimes in equatorial East Africa","Global Change Biology","18"," 10 ","3160-3170"
"54159","Scotti, M., Bondavalli, C., Bodini, A. and Allesina, S.",2009,"Using trophic hierarchy to understand food web structure","Oikos","118"," 11 ","1695-1702"
"51316","Ledgard, S. F., Menneer, J. C., Dexter, M. M., Kear, M. J., Lindsey, S., Peters, J. S. and Pacheco, D.",2008,"A novel concept to reduce nitrogen losses from grazed pastures by administering soil nitrogen process inhibitors to ruminant animals: A study with sheep","Agriculture Ecosystems & Environment","125"," 1-4 ","148-158"
"43081","Milon, J. W. and Scrogin, D.",2006,"Latent preferences and valuation of wetland ecosystem restoration","Ecological Economics","56","2","162-175"
"48019","Greene, M. J. and Gordon, D. M.",2007,"How patrollers set foraging direction in harvester ants","American Naturalist","170"," 6 ","943-948"
"37543","Bresee, M. K., Le Moine, J., Mather, S., Brosofske, K. D., Chen, J. Q., Crow, T. R. and Rademacher, J.",2004,"Disturbance and landscape dynamics in the Chequamegon National Forest Wisconsin, USA, from 1972 to 2001","Landscape Ecology","19","3","291-309"
"51761","Hoset, K. S., Le Galliard, J. F., Gundersen, G. and Steen, H.",2008,"Home range size and overlap in female root voles: effects of season and density","Behavioral Ecology","19"," 1 ","139-145"
"60607","Gjini, E., Haydon, D. T., Barry, J. D. and Cobbold, C. A.",2010,"Critical Interplay between Parasite Differentiation, Host Immunity, and Antigenic Variation in Trypanosome Infections","American Naturalist","176"," 4 ","424-439"
"55264","Maloney, S. K., Fuller, A. and Mitchell, D.",2009,"Climate change: is the dark Soay sheep endangered?","Biology Letters","5"," 6 ","826-829"
"48251","Fitzpatrick, M. C., Weltzin, J. F., Sanders, N. J. and Dunn, R. R.",2007,"The biogeography of prediction error: why does the introduced range of the fire ant over-predict its native range?","Global Ecology and Biogeography","16"," 1 ","24-33"
"37524","Brooks, T., da Fonseca, G. A. B. and Rodrigues, A. S. L.",2004,"Species, data, and conservation planning","Conservation Biology","18","6","1682-1688"
"55020","Mitchell, G. and Lust, A.",2009,"Artiodactyl success and the carotid rete Reply","Biology Letters","5"," 1 ","99-100"
"43254","Malcolm, J. R., Liu, C. R., Neilson, R. P., Hansen, L. and Hannah, L.",2006,"Global warming and extinctions of endemic species from biodiversity hotspots","Conservation Biology","20","2","538-548"
"59973","Kottke, I., Suarez, J. P., Herrera, P., Cruz, D., Bauer, R., Haug, I. and Garnica, S.",2010,"Atractiellomycetes belonging to the 'rust' lineage (Pucciniomycotina) form mycorrhizae with terrestrial and epiphytic neotropical orchids","Proceedings of the Royal Society B-Biological Sciences","277"," 1685 ","1289-1298"
"45855","Takami, Y.",2007,"Spermatophore displacement and male fertilization success in the ground beetle Carabus insulicola","Behavioral Ecology","18","3","628-634"
"47078","Martinez-Vilalta, J., Vanderklein, D. and Mencuccini, M.",2007,"Tree height and age-related decline in growth in Scots pine (Pinus sylvestris L.)","Oecologia","150"," 4 ","529-544"
"42912","Nicholson, E., Westphal, M. I., Frank, K., Rochester, W. A., Pressey, R. L., Lindenmayer, D. B. and Possingham, H. P.",2006,"A new method for conservation planning for the persistence of multiple species","Ecology Letters","9","9","1049-1060"
"62138","Yamaura, Y., Amano, T., Kusumoto, Y., Nagata, H. and Okabe, K.",2011,"Climate and topography drives macroscale biodiversity through land-use change in a human-dominated world","Oikos","120"," 3 ","427-451"
"43355","Liu, D. W., Wang, Z. M., Zhang, B., Song, K. S., Li, X. Y., Li, J. P., Li, F. and Duan, H. T.",2006,"Spatial distribution of soil organic carbon and analysis of related factors in croplands of the black soil region, Northeast China","Agriculture Ecosystems & Environment","113"," 1-4 ","73-81"
"59132","Padin, X. A., Vazquez-Rodriguez, M., Castano, M., Velo, A., Alonso-Perez, F., Gago, J., Gilcoto, M., Alvarez, M., Pardo, P. C., de la Paz, M., Rios, A. F. and Perez, F. F.",2010,"Air-Sea CO2 fluxes in the Atlantic as measured during boreal spring and autumn","Biogeosciences","7"," 5 ","1587-1606"
"69974","Fripiat, F., Cavagna, A. J., Dehairs, F., de Brauwere, A., Andre, L. and Cardinal, D.",2012,"Processes controlling the Si-isotopic composition in the Southern Ocean and application for paleoceanography","Biogeosciences","9"," 7 ","2443-2457"
"55045","Miller, C.",2009,"Fires leave rare possums hanging by a thread","Frontiers in Ecology and the Environment","7"," 4 ","80-80"
"53451","Wolkovich, E. M., Bolger, D. T. and Holway, D. A.",2009,"Complex responses to invasive grass litter by ground arthropods in a Mediterranean scrub ecosystem","Oecologia","161"," 4 ","697-708"
"70636","Cermeno, P.",2012,"Marine planktonic microbes survived climatic instabilities in the past","Proceedings of the Royal Society B-Biological Sciences","279"," 1728 ","474-479"
"74201","Joy, J. B.",2013,"Symbiosis catalyses niche expansion and diversification","Proceedings of the Royal Society B-Biological Sciences","280"," 1756 ",""
"67160","Tolhurst, T. J., Chapman, M. G., Underwood, A. J. and Cruz, J. J.",2012,"Technical Note: The effects of five different defaunation methods on biogeochemical properties of intertidal sediment","Biogeosciences","9"," 9 ","3647-3661"
"59066","Pelley, J.",2010,"Do invasive mussels drive Cladophora blooms?","Frontiers in Ecology and the Environment","8"," 4 ","174-174"
"41174","Bonkowski, M. and Roy, J.",2005,"Soil microbial diversity and soil functioning affect competition among grasses in experimental microcosms","Oecologia","143","2","232-240"
"69739","Guerin, G. R., Wen, H. X. and Lowe, A. J.",2012,"Leaf morphology shift linked to climate change","Biology Letters","8"," 5 ","882-886"
"34658","Williams, J. C., ReVelle, C. S. and Levin, S. A.",2004,"Using mathematical optimization models to design nature reserves","Frontiers in Ecology and the Environment","2","2","98-105"
"67279","Svanback, R. and Schluter, D.",2012,"Niche Specialization Influences Adaptive Phenotypic Plasticity in the Threespine Stickleback","American Naturalist","180"," 1 ","50-59"
"54232","Savage, W. K. and Mullen, S. P.",2009,"A single origin of Batesian mimicry among hybridizing populations of admiral butterflies (Limenitis arthemis) rejects an evolutionary reversion to the ancestral phenotype","Proceedings of the Royal Society B-Biological Sciences","276"," 1667 ","2557-2565"
"70537","Collins, R. A., Boykin, L. M., Cruickshank, R. H. and Armstrong, K. F.",2012,"Barcoding's next top model: an evaluation of nucleotide substitution models for specimen identification","Methods in Ecology and Evolution","3"," 3 ","457-465"
"75326","Demes, K. W., Harley, C. D. G., Anderson, L. M. and Carrington, E.",2013,"Shifts in morphological and mechanical traits compensate for performance costs of reproduction in a wave-swept seaweed","Journal of Ecology","101"," 4 ","963-970"
"52336","Faith, D. P.",2008,"Threatened Species and the Potential Loss of Phylogenetic Diversity: Conservation Scenarios Based on Estimated Extinction Probabilities and Phylogenetic Risk Analysis","Conservation Biology","22"," 6 ","1461-1470"
"38725","Sada, D. W., Fleishman, E. and Murphy, D. D.",2005,"Associations among spring-dependent aquatic assemblages and environmental and land use gradients in a Mojave Desert mountain range","Diversity and Distributions","11","1","91-99"
"42477","Rio, R. V. M., Wu, Y. N., Filardo, G. and Aksoy, S.",2006,"Dynamics of multiple symbiont density regulation during host development: tsetse fly and its microbial flora","Proceedings of the Royal Society B-Biological Sciences","273","1588","805-814"
"42699","Peters, S. L., Malcolm, J. R. and Zimmerman, B. L.",2006,"Effects of selective logging on bat communities in the southeastern Amazon","Conservation Biology","20","5","1410-1421"
"34721","Watanabe, T., Yokozawa, M., Emori, S., Takata, K., Sumida, A. and Hara, T.",2004,"Developing a Multilayered Integrated Numerical Model of Surface Physics - Growing Plants Interaction (MINoSGI)","Global Change Biology","10","6","963-982"
"78703","Behm, J. E. and Kiers, E. T.",2014,"A phenotypic plasticity framework for assessing intraspecific variation in arbuscular mycorrhizal fungal traits","Journal of Ecology","102"," 2 ","315-327"
"76039","Bewick, S., Brosi, B. J. and Armsworth, P. R.",2013,"Predicting the effect of competition on secondary plant extinctions in plant-pollinator networks","Oikos","122"," 12 ","1710-1719"
"40107","Hiedanpaa, J.",2005,"The edges of conflict and consensus: a case for creativity in regional forest policy in Southwest Finland","Ecological Economics","55","4","485-498"
"43663","Juutinen, A., Monkkonen, M. and Sippola, A. L.",2006,"Cost-efficiency of decaying wood as a surrogate for overall species richness in boreal forests","Conservation Biology","20","1","74-84"
"61366","Cheng, Q., Xia, Q., Li, W., Zhang, S., Chen, Z., Zuo, R. and Wang, W.",2010,"Density/area power-law models for separating multi-scale anomalies of ore and toxic elements in stream sediments in Gejiu mineral district, Yunnan Province, China","Biogeosciences","7"," 10 ","3019-3025"
"58203","Thomsen, I. K., Pedersen, A. R., Nyord, T. and Petersen, S. O.",2010,"Effects of slurry pre-treatment and application technique on short-term N2O emissions as determined by a new non-linear approach","Agriculture Ecosystems & Environment","136"," 3-4 ","227-235"
"43504","Kupfer, J. A., Malanson, G. P. and Franklin, S. B.",2006,"Not seeing the ocean for the islands: the mediating influence of matrix-based processes on forest fragmentation effects","Global Ecology and Biogeography","15","1","Aug-20"
"63897","Michel, P., Burritt, D. J. and Lee, W. G.",2011,"Bryophytes display allelopathic interactions with tree species in native forest ecosystems","Oikos","120"," 8 ","1272-1280"
"49825","Thum, T., Aalto, T., Laurila, T., Aurela, M., Lindroth, A. and Vesala, T.",2008,"Assessing seasonality of biochemical CO2 exchange model parameters from micrometeorological flux observations at boreal coniferous forest","Biogeosciences","5"," 6 ","1625-1639"
"56956","Chiron, F., Shirley, S. and Kark, S.",2009,"Human-related processes drive the richness of exotic birds in Europe","Proceedings of the Royal Society B-Biological Sciences","276"," 1654 ","47-53"
"69313","Jones, D., Evans, A. R., Siu, K. K. W., Rayfield, E. J. and Donoghue, P. C. J.",2012,"The sharpest tools in the box? Quantitative analysis of conodont element functional morphology","Proceedings of the Royal Society B-Biological Sciences","279"," 1739 ","2849-2854"
"76579","Weinzettel, J., Steen-Olsen, K., Hertwich, E. G., Borucke, M. and Galli, A.",2014,"Ecological footprint of nations: Comparison of process analysis, and standard and hybrid multiregional input-output analysis","Ecological Economics","101"," ","115-126"
"49898","Svanback, R., Eklov, P., Fransson, R. and Holmgren, K.",2008,"Intraspecific competition drives multiple species resource polymorphism in fish communities","Oikos","117"," 1 ","114-124"
"76023","Bilodeau, F., Gauthier, G. and Berteaux, D.",2013,"The effect of snow cover on lemming population cycles in the Canadian High Arctic","Oecologia","172"," 4 ","1007-1016"
"64017","Mattisson, J., Odden, J., Nilsen, E. B., Linnell, J. D. C., Persson, J. and Andren, H.",2011,"Factors affecting Eurasian lynx kill rates on semi-domestic reindeer in northern Scandinavia: Can ecological research contribute to the development of a fair compensation system?","Biological Conservation","144"," 12 ","3009-3017"
"65715","Demery, Z. P., Chappell, J. and Martin, G. R.",2011,"Vision, touch and object manipulation in Senegal parrots Poicephalus senegalus","Proceedings of the Royal Society B-Biological Sciences","278"," 1725 ","3687-3693"
"68643","Mason, N. W. H., Richardson, S. J., Peltzer, D. A., de Bello, F., Wardle, D. A. and Allen, R. B.",2012,"Changes in coexistence mechanisms along a long-term soil chronosequence revealed by functional trait diversity","Journal of Ecology","100"," 3 ","678-689"
"53532","Welsch, H. and Kuhling, J.",2009,"Determinants of pro-environmental consumption: The role of reference groups and routine behavior","Ecological Economics","69"," 1 ","166-176"
"45483","Whittingham, M. J., Krebs, J. R., Swetnam, R. D., Vickery, J. A., Wilson, J. D. and Freckleton, R. P.",2007,"Should conservation strategies consider spatial generality? Farmland birds show regional not national patterns of habitat association","Ecology Letters","10","1","25-35"
"64726","Isambert, B., Bergsten, J., Monaghan, M. T., Andriamizehy, H., Ranarilalatiana, T., Ratsimbazafy, M., Andriniainimanana, J. R. and Vogler, A. P.",2011,"Endemism and evolutionary history in conflict over Madagascar's freshwater conservation priorities","Biological Conservation","144"," 6 ","1902-1909"
"47972","Guralnick, R.",2007,"Differential effects of past climate warming on mountain and flatland species distributions: a multispecies North American mammal assessment","Global Ecology and Biogeography","16"," 1 ","14-23"
"62913","Severns, P. M. and Wilson, M. V.",2011,"Resolving conflicts between butterfly host resource abundance and genet population size estimates for a vegetatively spreading, threatened grassland legume","Biological Conservation","144"," 3 ","1152-1158"
"62907","Shanahan, D. F., Possingham, H. P. and Riginos, C.",2011,"Models based on individual level movement predict spatial patterns of genetic relatedness for two Australian forest birds","Landscape Ecology","26"," 1 ","137-148"
"51886","Hauber, M. E. and Moskat, C.",2008,"Shared parental care is costly for nestlings of common cuckoos and their great reed warbler hosts","Behavioral Ecology","19"," 1 ","79-86"
"72734","Reichlin, T. S., Hobson, K. A., Van Wilgenburg, S. L., Schaub, M., Wassenaar, L. I., Martin-Vivaldi, M., Arlettaz, R. and Jenni, L.",2013,"Conservation through connectivity: can isotopic gradients in Africa reveal winter quarters of a migratory bird?","Oecologia","171"," 2 ","591-600"
"66619","Adams, B. and McHardy, A. C.",2011,"The impact of seasonal and year-round transmission regimes on the evolution of influenza A virus","Proceedings of the Royal Society B-Biological Sciences","278"," 1716 ","2249-2256"
"74638","Haas, E., Klatt, S., Frohlich, A., Kraft, P., Werner, C., Kiese, R., Grote, R., Breuer, L. and Butterbach-Bahl, K.",2013,"LandscapeDNDC: a process model for simulation of biosphere-atmosphere-hydrosphere exchange processes at site and regional scale","Landscape Ecology","28"," 4 ","615-636"
"63480","Pearcy, M., Goodisman, M. A. D. and Keller, L.",2011,"Sib mating without inbreeding in the longhorn crazy ant","Proceedings of the Royal Society B-Biological Sciences","278"," 1718 ","2677-2681"
"42184","Shone, B. M. and Caviglia-Harris, J. L.",2006,"Quantifying and comparing the value of non-timber forest products in the Amazon","Ecological Economics","58","2","249-267"
"64580","Kallenbach, C. and Grandy, A. S.",2011,"Controls over soil microbial biomass responses to carbon amendments in agricultural systems: A meta-analysis","Agriculture Ecosystems & Environment","144"," 1 ","241-252"
"43155","McKechnie, A. E., Freckleton, R. P. and Jetz, W.",2006,"Phenotypic plasticity in the scaling of avian basal metabolic rate","Proceedings of the Royal Society B-Biological Sciences","273","1589","931-937"
"48020","Greene, M. J. and Gordon, D. M.",2007,"Interaction rate informs harvester ant task decisions","Behavioral Ecology","18"," 2 ","451-455"
"67999","Powell, J., Lewis, P. A., Roberts, N., Garcia-Finana, M. and Dunbar, R. I. M.",2012,"Orbital prefrontal cortex volume predicts social network size: an imaging study of individual differences in humans","Proceedings of the Royal Society B-Biological Sciences","279"," 1736 ","2157-2162"
"64016","Maure, F., Brodeur, J., Ponlet, N., Doyon, J., Firlej, A., Elguero, E. and Thomas, F.",2011,"The cost of a bodyguard","Biology Letters","7"," 6 ","843-846"
"64991","Hamel, S., Cote, S. D. and Festa-Bianchet, M.",2011,"Tradeoff between offspring mass and subsequent reproduction in a highly iteroparous mammal","Oikos","120"," 5 ","690-695"
"54155","Sear, R. and Marlowe, F. W.",2009,"How universal are human mate choices? Size does not matter when Hadza foragers are choosing a mate","Biology Letters","5"," 5 ","606-609"
"37311","Cook, W. M., Casagrande, D. G., Hope, D., Groffman, P. M. and Collins, S. L.",2004,"Learning to roll with the punches: adaptive experimentation in human-dominated systems","Frontiers in Ecology and the Environment","2","9","467-474"
"74981","Fort, J., Moe, B., Strom, H., Gremillet, D., Welcker, J., Schultner, J., Jerstad, K., Johansen, K. L., Phillips, R. A. and Mosbech, A.",2013,"Multicolony tracking reveals potential threats to little auks wintering in the North Atlantic from marine pollution and shrinking sea ice cover","Diversity and Distributions","19"," 10 ","1322-1332"
"42323","Sandford, S. and Scoones, I.",2006,"Opportunistic and conservative pastoral strategies: Some economic arguments","Ecological Economics","58","1","Jan-16"
"65795","Danylchuk, A. J. and Cooke, S. J.",2011,"Engaging the Recreational Angling Community to Implement and Manage Aquatic Protected Areas","Conservation Biology","25"," 3 ","458-464"
"54229","Saxer, G., Doebeli, M. and Travisano, M.",2009,"Spatial structure leads to ecological breakdown and loss of diversity","Proceedings of the Royal Society B-Biological Sciences","276"," 1664 ","2065-2070"
