"","Author","Year","Title","Journal","Volume","Issue","Pages"
"7307","Prins, A. H., Vrieling, K., Klinkhamer, P. G. L. and Dejong, T. J.",1990,"Flowering Behavior of Senecio-Jacobaea - Effects of Nutrient Availability and Size-Dependent Vernalization","Oikos","59","2","248-252"
"48493","Dolan, J. R., Ritchie, M. E. and Ras, J.",2007,"The ""neutral"" community structure of planktonic herbivores, tintinnid ciliates of the microzooplankton, across the SE Tropical Pacific Ocean","Biogeosciences","4"," 3 ","297-310"
"50625","Perhans, K., Kindstrand, C., Boman, M., Djupstrom, L. B., Gustafsson, L., Mattsson, L., Schroeder, L. M., Weslien, J. and Wikberg, S.",2008,"Conservation Goals and the Relative Importance of Costs and Benefits in Reserve Selection","Conservation Biology","22"," 5 ","1331-1339"
"66585","Alerstam, T., Chapman, J. W., Backman, J., Smith, A. D., Karlsson, H., Nilsson, C., Reynolds, D. R., Klaassen, R. H. G. and Hill, J. K.",2011,"Convergent patterns of long-distance nocturnal migration in noctuid moths and passerine birds","Proceedings of the Royal Society B-Biological Sciences","278"," 1721 ","3074-3080"
"73483","Mcclure, M. M., Alexander, M., Borggaard, D., Boughton, D., Crozier, L., Griffis, R., Jorgensen, J. C., Lindley, S. T., Nye, J., Rowland, M. J., Seney, E. E., Snover, A., Toole, C. and Van Houtan, K.",2013,"Incorporating Climate Science in Applications of the U.S. Endangered Species Act for Aquatic Species","Conservation Biology","27"," 6 ","1222-1233"
"67076","van den Brink, V., Dolivo, V., Falourd, X., Dreiss, A. N. and Roulin, A.",2012,"Melanic color-dependent antipredator behavior strategies in barn owl nestlings","Behavioral Ecology","23"," 3 ","473-480"
"4590","Johnson, N. D., Liu, B. and Bentley, B. L.",1987,"The Effects of Nitrogen-Fixation, Soil Nitrate, and Defoliation on the Growth, Alkaloids, and Nitrogen Levels of Lupinus-Succulentus (Fabaceae)","Oecologia","74","3","425-431"
"29070","Utami, S. S., Goossens, B., Bruford, M. W., de Ruiter, J. R. and van Hooff, J. A. R. A. M.",2002,"Male bimaturism and reproductive success in Sumatran orang-utans","Behavioral Ecology","13","5","643-652"
"10583","Dugatkin, L. A.",1992,"Sexual Selection and Imitation - Females Copy the Mate Choice of Others","American Naturalist","139","6","1384-1389"
"69426","Hutchings, N. J., Reinds, G. J., Leip, A., Wattenbach, M., Bienkowski, J. F., Dalgaard, T., Dragosits, U., Drouet, J. L., Durand, P., Maury, O. and deVries, W.",2012,"A model for simulating the timelines of field operations at a European scale for use in complex dynamic models","Biogeosciences","9"," 11 ","4487-4496"
"70046","Fletcher, B. J., Gornall, J. L., Poyatos, R., Press, M. C., Stoy, P. C., Huntley, B., Baxter, R. and Phoenix, G. K.",2012,"Photosynthesis and productivity in heterogeneous arctic tundra: consequences for ecosystem function of mixing vegetation types at stand edges","Journal of Ecology","100"," 2 ","441-451"
"47423","Kothera, L., Ward, S. M. and Carney, S. E.",2007,"Assessing the threat from hybridization to the rare endemic Physayia beffli Mulligan (Brassicaceae)","Biological Conservation","140"," 1-2 ","110-118"
"74355","Hundera, K., Aerts, R., De Beenhouwer, M., Van Overtveld, K., Helsen, K., Muys, B. and Honnay, O.",2013,"Both forest fragmentation and coffee cultivation negatively affect epiphytic orchid diversity in Ethiopian moist evergreen Afromontane forests","Biological Conservation","159"," ","285-291"
"5642","Glendinning, J. I., Mejia, A. A. and Brower, L. P.",1988,"Behavioral and Ecological Interactions of Foraging Mice (Peromyscus-Melanotis) with Overwintering Monarch Butterflies (Danaus-Plexippus) in Mexico","Oecologia","75","2","222-227"
"4049","Beiswenger, R. E.",1986,"An Endangered Species, the Wyoming Toad Bufo-Hemiophrys-Baxteri - the Importance of an Early Warning System","Biological Conservation","37","1","59-71"
"48562","de Merode, E., Smith, K. H., Homewood, K., Pettifor, R., Rowcliffe, M. and Cowlishaw, G.",2007,"The impact of armed conflict on protected-area efficacy in Central Africa","Biology Letters","3"," 3 ","299-301"
"66098","Bustamante, M. A., Said-Pullicino, D., Agullo, E., Andreu, J., Paredes, C. and Moral, R.",2011,"Application of winery and distillery waste composts to a Jumilla (SE Spain) vineyard: Effects on the characteristics of a calcareous sandy-loam soil","Agriculture Ecosystems & Environment","140"," 1-2 ","80-87"
"39105","Parsons, J. L., Hellgren, E. C., Jorgensen, E. E. and Leslie, D. M.",2005,"Neonatal growth and survival of rodents in response to variation in maternal dietary nitrogen: life history strategy vs dietary niche. (vol 110, pg 297, 2005)","Oikos","111","1","208-208"
"22397","Owens, I. P. F., Bennett, P. M. and Harvey, P. H.",1999,"Species richness among birds: body size, life history, sexual selection or ecology?","Proceedings of the Royal Society B-Biological Sciences","266","1422","933-939"
"67135","Trindade, J., Sobral, F. L., Cianciaruso, M. V. and Loyola, R. D.",2012,"Using indicator groups to represent bird phylogenetic and functional diversity","Biological Conservation","146"," 1 ","155-162"
"15476","Brown, S. G., Kwan, S. and Shero, S.",1995,"The Parasitic Theory of Sexual Reproduction - Parasitism in Unisexual and Bisexual Geckos","Proceedings of the Royal Society B-Biological Sciences","260","1359","317-320"
"11542","Martin, T. E.",1993,"Evolutionary Determinants of Clutch Size in Cavity-Nesting Birds - Nest Predation or Limited Breeding Opportunities","American Naturalist","142","6","937-946"
"9063","Gray, I. C. and Jeffreys, A. J.",1991,"Evolutionary Transience of Hypervariable Minisatellites in Man and the Primates","Proceedings of the Royal Society B-Biological Sciences","243","1308","241-253"
"77783","Kavanagh, P. H. and Burns, K. C.",2014,"The repeated evolution of large seeds on islands","Proceedings of the Royal Society B-Biological Sciences","281"," 1786 ",""
"3554","Ohnesorge, B. and Rapp, G.",1986,"Monitoring Bemisia-Tabaci - a Review","Agriculture Ecosystems & Environment","17"," 1-2 ","21-27"
"19962","Rothman, D. S. and de Bruyn, S. M.",1998,"Probing into the environmental Kuznets curve hypothesis - Introduction","Ecological Economics","25","2","143-145"
"54197","Schmidt, R. C. and Marschinski, R.",2009,"A model of technological breakthrough in the renewable energy sector","Ecological Economics","69"," 2 ","435-444"
"48452","Dullinger, S., Kleinbauer, I., Pauli, H., Gottfried, M., Brooker, R., Nagy, L., Theurillat, J. P., Holten, J. I., Abdaladze, O., Benito, J. L., Borel, J. L., Coldea, G., Ghosn, D., Kanka, R., Merzouki, A., Klettner, C., Moiseev, P., Molau, U., Reiter, K., Rossi, G., Stanisci, A., Tomaselli, M., Unterlugauer, P., Vittoz, P. and Grabherr, G.",2007,"Weak and variable relationships between environmental severity and small-scale co-occurrence in alpine plant communities","Journal of Ecology","95"," 6 ","1284-1295"
"29546","Purves, D. W. and Law, R.",2002,"Experimental derivation of functions relating growth of Arabidopsis thaliana to neighbour size and distance","Journal of Ecology","90","5","882-894"
"50260","Safford, H. D., Miller, J., Schmidt, D., Roath, B. and Parsons, A.",2008,"BAER soil burn severity maps do not measure fire effects to vegetation: A comment on Odion and Hanson (2006)","Ecosystems","11"," 1 ","1-11"
"21827","Tufto, J., Saether, B. E., Engen, S., Swenson, J. E. and Sandegren, F.",1999,"Harvesting strategies for conserving minimum viable populations based on World Conservation Union criteria: brown bears in Norway","Proceedings of the Royal Society B-Biological Sciences","266","1422","961-967"
"50521","Prince, E. K., Myers, T. L., Naar, J. and Kubanek, J.",2008,"Competing phytoplankton undermines allelopathy of a bloom-forming dinoflagellate","Proceedings of the Royal Society B-Biological Sciences","275"," 1652 ","2733-2741"
"45734","Ulli-Beer, S., Andersen, D. F. and Richardson, G. P.",2007,"Financing a competitive recycling initiative in Switzerland","Ecological Economics","62"," 3-4 ","727-739"
"25143","Law, R., Weatherby, A. J. and Warren, P. H.",2000,"On the invasibility of persistent protist communities","Oikos","88","2","319-326"
"23913","Zuk, M. and Johnsen, T. S.",2000,"Social environment and immunity in male red jungle fowl","Behavioral Ecology","11","2","146-153"
"17067","Fleischner, T. L.",1996,"Livestock grazing: Reply","Conservation Biology","10","4","927-929"
"30396","Holloway, M. G. and Keough, M. J.",2002,"An introduced polychaete affects recruitment and larval abundance of sessile invertebrates","Ecological Applications","12","6","1803-1823"
"18303","Minchinton, T. E.",1997,"Life on the edge: Conspecific attraction and recruitment of populations to disturbed habitats","Oecologia","111","1","45-52"
"27939","Hasselquist, D. and Sherman, P. W.",2001,"Social mating systems and extrapair fertilizations in passerine birds","Behavioral Ecology","12","4","457-466"
"43150","McKinney, R. A., McWilliams, S. R. and Charpentier, M. A.",2006,"Waterfowl-habitat associations during winter in an urban North Atlantic estuary","Biological Conservation","132","2","239-249"
"58010","Vesala, T., Launiainen, S., Kolari, P., Pumpanen, J., Sevanto, S., Hari, P., Nikinmaa, E., Kaski, P., Mannila, H., Ukkonen, E., Piao, S. L. and Ciais, P.",2010,"Autumn temperature and carbon balance of a boreal Scots pine forest in Southern Finland","Biogeosciences","7"," 1 ","163-176"
"67715","Ryan, T. M., Silcox, M. T., Walker, A., Mao, X. Y., Begun, D. R., Benefit, B. R., Gingerich, P. D., Kohler, M., Kordos, L., McCrossin, M. L., Moya-Sola, S., Sanders, W. J., Seiffert, E. R., Simons, E., Zalmout, I. S. and Spoor, F.",2012,"Evolution of locomotion in Anthropoidea: the semicircular canal evidence","Proceedings of the Royal Society B-Biological Sciences","279"," 1742 ","3467-3475"
"4539","Kratz, T. K., Frost, T. M. and Magnuson, J. J.",1987,"Inferences from Spatial and Temporal Variability in Ecosystems - Long-Term Zooplankton Data from Lakes","American Naturalist","129","6","830-846"
"69937","Ganeshina, O., Erdmann, J., Tiberi, S., Vorobyev, M. and Menzel, R.",2012,"Depolymerization of actin facilitates memory formation in an insect","Biology Letters","8"," 6 ","1023-1027"
"74038","Koscinski, K.",2013,"Attractiveness of womens body: body mass index, waisthip ratio, and their relative importance","Behavioral Ecology","24"," 4 ","914-925"
"51227","Liu, H., Zhao, P., Lu, P., Wang, Y. S., Lin, Y. B. and Rao, X. Q.",2008,"Greenhouse gas fluxes from soils of different land-use types in a hilly area of South China","Agriculture Ecosystems & Environment","124"," 1-2 ","125-135"
"45318","Adler, L. S., Wink, M., Distl, M. and Lentz, A. J.",2006,"Leaf herbivory and nutrients increase nectar alkaloids","Ecology Letters","9","8","960-967"
"5769","Curtsinger, J. W. and Heisler, I. L.",1988,"A Diploid Sexy Son Model","American Naturalist","132","3","437-453"
"44543","Dennis, B., Ponciano, J. M., Lele, S. R., Taper, M. L. and Staples, D. F.",2006,"Estimating density dependence, process noise, and observation error","Ecological Monographs","76","3","323-341"
"62778","Stanton-Geddes, J. and Anderson, C. G.",2011,"Does a facultative mutualism limit species range expansion?","Oecologia","167"," 1 ","149-155"
"54418","Rice, W. R., Gavrilets, S. and Friberg, U.",2009,"Sexually antagonistic chromosomal cuckoos","Biology Letters","5"," 5 ","686-688"
"6093","Stevens, G. C.",1989,"The Latitudinal Gradient in Geographical Range - How So Many Species Coexist in the Tropics","American Naturalist","133","2","240-256"
"50895","Morrissey, C. A., Dods, P. L. and Elliotti, J. E.",2008,"Pesticide treatments affect mountain pine beetle abundance and woodpecker foraging behavior","Ecological Applications","18"," 1 ","172-184"
"26849","Schnitzler, I., Pohnert, G., Hay, M. E. and Boland, W.",2001,"Chemical defense of brown algae (Dictyopteris spp.) against the herbivorous amphipod Ampithoe longimana","Oecologia","126","4","515-521"
"57220","Botham, M. S., Rothery, P., Hulme, P. E., Hill, M. O., Preston, C. D. and Roy, D. B.",2009,"Do urban areas act as foci for the spread of alien plant species? An assessment of temporal trends in the UK","Diversity and Distributions","15"," 2 ","338-345"
"47396","Kubota, U., Loyola, R. D., Almeida, A. M., Carvalho, D. A. and Lewinsohn, T. M.",2007,"Body size and host range co-determine the altitudinal distribution of Neotropical tephritid flies","Global Ecology and Biogeography","16"," 5 ","632-639"
"12339","Auerbach, M. and Shmida, A.",1993,"Vegetation Change Along an Altitudinal Gradient on Mt-Hermon, Israel - No Evidence for Discrete Communities","Journal of Ecology","81","1","25-33"
"35830","Mueller, U. G., Poulin, J. and Adams, R. M. M.",2004,"Symbiont choice in a fungus-growing ant (Attini, Formicidae)","Behavioral Ecology","15","2","357-364"
"13321","Inglis, G. J.",1994,"Contrasting Effects of Habitat Structure on the Recruitment and Mortality of an Epibiotic Macroalga","Oecologia","99"," 3-4 ","352-365"
"64829","Hole, D. G., Huntley, B., Arinaitwe, J., Butchart, S. H. M., Collingham, Y. C., Fishpool, L. D. C., Pain, D. J. and Willis, S. G.",2011,"Toward a Management Framework for Networks of Protected Areas in the Face of Climate Change","Conservation Biology","25"," 2 ","305-315"
"59728","Logue, D. M., Abiola, I. O., Rains, D., Bailey, N. W., Zuk, M. and Cade, W. H.",2010,"Does signalling mitigate the cost of agonistic interactions? A test in a cricket that has lost its song","Proceedings of the Royal Society B-Biological Sciences","277"," 1693 ","2571-2575"
"31034","Carrillo, E., Saenz, J. C. and Fuller, T. K.",2002,"Movements and activities of white-lipped peccaries in corcovado National Park, Costa Rica","Biological Conservation","108","3","317-324"
"23781","Bergman, K. O.",1999,"Habitat utilization by Lopinga achine (Nymphalidae : Satyrinae) larvae and ovipositing females: implications for conservation","Biological Conservation","88","1","69-74"
"19008","Ellers, O. and Telford, M.",1997,"Muscles advance the teeth in sand dollars and other sea urchins","Proceedings of the Royal Society B-Biological Sciences","264","1387","1525-1530"
"66697","Zavattaro, L., Monaco, S., Sacco, D. and Grignani, C.",2012,"Options to reduce N loss from maize in intensive cropping systems in Northern Italy","Agriculture Ecosystems & Environment","147"," ","24-35"
"24432","Scheffer, M., Brock, W. and Westley, F.",2000,"Socioeconomic mechanisms preventing optimum use of ecosystem services: An interdisciplinary theoretical analysis","Ecosystems","3","5","451-471"
"27422","McCarthy, M. A., Lindenmayer, D. B. and Possingham, H. P.",2001,"Assessing spatial PVA models of arboreal marsupials using significance tests and Bayesian statistics","Biological Conservation","98","2","191-200"
"57360","Behera, S. K. and Panda, R. K.",2009,"Effect of fertilization and irrigation schedule on water and fertilizer solute transport for wheat crop in a sub-humid sub-tropical region","Agriculture Ecosystems & Environment","130"," 3-4 ","141-155"
"36289","Kritzer, J. P.",2004,"Effects of noncompliance on the success of alternative designs of marine protected-area networks for conservation and fisheries management","Conservation Biology","18","4","1021-1031"
"27576","Leishman, M. R. and Murray, B. R.",2001,"The relationship between seed size and abundance in plant communities: model predictions and observed patterns","Oikos","94","1","151-161"
"43139","McSweeney, K.",2006,"Distinguishing the indigenous from the rural poor: Reply to Engelman et al.","Conservation Biology","20","4","1318-1320"
"16598","Lewis, J. D., Tissue, D. T. and Strain, B. R.",1996,"Seasonal response of photosynthesis to elevated CO2 in loblolly pine (Pinus taeda L) over two growing seasons","Global Change Biology","2","2","103-114"
"44397","Emery, C.",2006,"Listening underwater","Frontiers in Ecology and the Environment","4","3","119-119"
"53824","Thomson, J. R., Moilanen, A. J., Vesk, P. A., Bennett, A. F. and Mac Nally, R.",2009,"Where and when to revegetate: a quantitative method for scheduling landscape reconstruction","Ecological Applications","19"," 4 ","817-828"
"77959","Hays, G. C., Christensen, A., Fossette, S., Schofield, G., Talbot, J. and Mariani, P.",2014,"Route optimisation and solving Zermelo's navigation problem during long distance migration in cross flows","Ecology Letters","17"," 2 ","137-143"
"11660","Kotler, B. P., Brown, J. S. and Subach, A.",1993,"Mechanisms of Species Coexistence of Optimal Foragers - Temporal Partitioning by 2 Species of Sand Dune Gerbils","Oikos","67","3","548-556"
"73045","Pape, E., Bezerra, T. N., Jones, D. O. B. and Vanreusel, A.",2013,"Unravelling the environmental drivers of deep-sea nematode biodiversity and its relation with carbon mineralisation along a longitudinal primary productivity gradient","Biogeosciences","10"," 5 ","3127-3143"
"36169","Limbourg, T., Mateman, A. C., Andersson, S. and Lessells, C. M.",2004,"Female blue tits adjust parental effort to manipulated male UV attractiveness","Proceedings of the Royal Society B-Biological Sciences","271","1551","1903-1908"
"101","Stiles, E. W.",1982,"Fruit Flags - 2 Hypotheses","American Naturalist","120","4","500-509"
"54581","Plieninger, T.",2009,"Climate Change and Forests. Emerging Policy and Market Opportunities","Ecological Economics","68"," 7 ","2177-2177"
"9022","Hartland, R. P., Emerson, G. W. and Sullivan, P. A.",1991,"A Secreted Beta-Glucan-Branching Enzyme from Candida-Albicans","Proceedings of the Royal Society B-Biological Sciences","246","1316","155-160"
"73496","Mc Ginty, S. E., Lehmann, L., Brown, S. P. and Rankin, D. J.",2013,"The interplay between relatedness and horizontal gene transfer drives the evolution of plasmid-carried public goods","Proceedings of the Royal Society B-Biological Sciences","280"," 1761 ",""
"56546","Evans, M. E. K., Smith, S. A., Flynn, R. S. and Donoghue, M. J.",2009,"Climate, Niche Evolution, and Diversification of the ""Bird-Cage"" Evening Primroses (Oenothera, Sections Anogra and Kleinia)","American Naturalist","173"," 2 ","225-240"
"1695","Thistle, D., Reidenauer, J. A., Findlay, R. H. and Waldo, R.",1984,"An Experimental Investigation of Enhanced Harpacticoid (Copepoda) Abundances around Isolated Seagrass Shoots","Oecologia","63","3","295-299"
"75791","Burtor, A.",2013,"400 million and counting","Frontiers in Ecology and the Environment","11"," 1 ","56-56"
