"","Author","Year","Title","Journal","Volume","Issue","Pages"
"3637","Marrs, R. H., Hicks, M. J. and Fuller, R. M.",1986,"Losses of Lowland Heath through Succession at 4 Sites in Breckland, East-Anglia, England","Biological Conservation","36","1","19-38"
"38736","Ruttenberg, B. I., Haupt, A. J., Chiriboga, A. I. and Warner, R. R.",2005,"Patterns, causes and consequences of regional variation in the ecology and life history of a reef fish","Oecologia","145","3","394-403"
"77292","Nunn, C. L., Brezine, C., Jolles, A. E. and Ezenwa, V. O.",2014,"Interactions between Micro- and Macroparasites Predict Microparasite Species Richness across Primates","American Naturalist","183"," 4 ","494-505"
"65505","Eugster, W., DelSontro, T. and Sobek, S.",2011,"Eddy covariance flux measurements confirm extreme CH4 emissions from a Swiss hydropower reservoir and resolve their short-term variability","Biogeosciences","8"," 9 ","2815-2831"
"76937","Scheer, C., Del Grosso, S. J., Parton, W. J., Rowlings, D. W. and Grace, P. R.",2014,"Modeling nitrous oxide emissions from irrigated agriculture: testing DayCent with high-frequency measurements","Ecological Applications","24"," 3 ","528-538"
"11766","Hughes, C. R., Queller, D. C., Strassmann, J. E. and Davis, S. K.",1993,"Relatedness and Altruism in Polistes Wasps","Behavioral Ecology","4","2","128-137"
"31452","Woodwell, G. M.",2003,"World enough and time?","Conservation Biology","17","2","356-357"
"42528","Reed, T. E., Wanless, S., Harris, M. P., Frederiksen, M., Kruuk, L. E. B. and Cunningham, E. J. A.",2006,"Responding to environmental change: plastic responses vary little in a synchronous breeder","Proceedings of the Royal Society B-Biological Sciences","273","1602","2713-2719"
"65993","Chambers, M. A., Rogers, F., Delahay, R. J., Lesellier, S., Ashford, R., Dalley, D., Gowtage, S., Dave, D., Palmer, S., Brewer, J., Crawshaw, T., Clifton-Hadley, R., Carter, S., Cheeseman, C., Hanks, C., Murray, A., Palphramand, K., Pietravalle, S., Smith, G. C., Tomlinson, A., Walker, N. J., Wilson, G. J., Corner, L. A. L., Rushton, S. P., Shirley, M. D. F., Gettinby, G., McDonald, R. A. and Hewinson, R. G.",2011,"Bacillus Calmette-Guerin vaccination reduces the severity and progression of tuberculosis in badgers","Proceedings of the Royal Society B-Biological Sciences","278"," 1713 ","1913-1920"
"14456","Perrin, N.",1995,"About Berrigan and Charnov Life-History Puzzle","Oikos","73","1","137-139"
"16294","Parsons, P. A.",1996,"Competition versus abiotic factors in variably stressful environments: Evolutionary implications","Oikos","75","1","129-132"
"71011","Berck, P., Levy, A. and Chowdhury, K.",2012,"An analysis of the world's environment and population dynamics with varying carrying capacity, concerns and skepticism","Ecological Economics","73"," ","103-112"
"33795","Elliot, S. L., Blanford, S., Horton, C. M. and Thomas, M. B.",2003,"Fever and phenotype: transgenerational effect of disease on desert locust phase state","Ecology Letters","6","9","830-836"
"70809","Briski, E., Bailey, S. A., Casas-Monroy, O., DiBacco, C., Kaczmarska, I., Levings, C., MacGillivary, M. L., McKindsey, C. W., Nasmith, L. E., Parenteau, M., Piercey, G. E., Rochon, A., Roy, S., Simard, N., Villac, M. C., Weise, A. M. and MacIsaac, H. J.",2012,"Relationship between propagule pressure and colonization pressure in invasion ecology: a test with ships' ballast","Proceedings of the Royal Society B-Biological Sciences","279"," 1740 ","2990-2997"
"13105","Malmer, N. and Enckell, P. H.",1994,"Ecological Research at the Beginning of the Next Century","Oikos","71","1","171-176"
"12247","Bourne, G. R.",1993,"Differential Snail-Size Predation by Snail Kites and Limpkins","Oikos","68","2","217-223"
"27450","Maron, J. L. and Jeffries, R. L.",2001,"Restoring enriched grasslands: Effects of mowing on species richness, productivity, and nitrogen retention","Ecological Applications","11","4","1088-1100"
"30840","Dolek, M. and Geyer, A.",2002,"Conserving biodiversity on calcareous grasslands in the Franconian Jura by grazing: a comprehensive approach","Biological Conservation","104","3","351-360"
"52886","Brummer, C., Bruggemann, N., Butterbach-Bahl, K., Falk, U., Szarzynski, J., Vielhauer, K., Wassmann, R. and Papen, H.",2008,"Soil-atmosphere exchange of N2O and NO in near-natural savanna and agricultural land in Burkina Faso (W. Africa)","Ecosystems","11"," 4 ","582-600"
"75342","Deeming, D. C. and Pike, T. W.",2013,"Embryonic growth and antioxidant provision in avian eggs","Biology Letters","9"," 6 ",""
"69605","Helsen, K., Hermy, M. and Honnay, O.",2012,"Trait but not species convergence during plant community assembly in restored semi-natural grasslands","Oikos","121"," 12 ","2121-2130"
"15156","Foose, T. J., Vanstrien, N. and Khan, M. K. B.",1995,"Sumatran Rhino Conservation","Conservation Biology","9","5","977-978"
"32270","Ramos-Martin, J.",2003,"Empiricism in ecological economics: a perspective from complex systems theory","Ecological Economics","46","3","387-398"
"37064","Ebert-May, D., Williams, K. S., Weber, E. P., Hodder, J. and Luckie, D.",2004,"Practicing scientific inquiry: what are the rules?","Frontiers in Ecology and the Environment","2","9","492-493"
"60831","Figueira, W. F. and Booth, D. J.",2010,"Increasing ocean temperatures allow tropical fishes to survive overwinter in temperate waters","Global Change Biology","16"," 2 ","506-516"
"35241","Sandin, L. and Johnson, R. K.",2004,"Local, landscape and regional factors structuring benthic macroinvertebrate assemblages in Swedish streams","Landscape Ecology","19","5","501-514"
"9403","Berrigan, D.",1991,"The Allometry of Egg Size and Number in Insects","Oikos","60","3","313-321"
"50557","Pollet, T. V. and Nettle, D.",2008,"Driving a hard bargain: sex ratio and male marriage success in a historical US population","Biology Letters","4"," 1 ","31-33"
"2231","Disraeli, D. J.",1984,"The Effect of Sand Deposits on the Growth and Morphology of Ammophila-Breviligulata","Journal of Ecology","72","1","145-154"
"29437","Romero, L. M. and Wikelski, M.",2002,"Exposure to tourism reduces stress-induced corticosterone levels in Galapagos marine iguanas","Biological Conservation","108","3","371-374"
"20738","Holway, D. A.",1998,"Effect of Argentina ant invasions on ground-dwelling arthropods in northern California riparian woodlands","Oecologia","116"," 1-2 ","252-258"
"65299","Freudenburg, W. R.",2011,"Evidence and Assertions in Assessing Human Factors","Conservation Biology","25"," 3 ","635-636"
"43915","Hefting, M. M., Bobbink, R. and Janssens, M. P.",2006,"Spatial variation in denitrification and N2O emission in relation to nitrate removal efficiency in a n-stressed riparian buffer zone","Ecosystems","9","4","550-563"
"24789","Olarieta, J. R.",2000,"On the use value of land in agricultural production","Ecological Economics","32","2","169-173"
"62153","Wursthorn, S., Poganietz, W. R. and Schebek, L.",2011,"Economic-environmental monitoring indicators for European countries: A disaggregated sector-based approach for monitoring eco-efficiency","Ecological Economics","70"," 3 ","487-496"
"69465","Huang, C. Y. and Anderegg, W. R. L.",2012,"Large drought-induced aboveground live biomass losses in southern Rocky Mountain aspen forests","Global Change Biology","18"," 3 ","1016-1027"
"23234","Glenn, T. C., Stephan, W. and Braun, M. J.",1999,"Effects of a population bottleneck on Whooping Crane mitochondrial DNA variation","Conservation Biology","13","5","1097-1107"
"68100","Perkin, J. S. and Gido, K. B.",2012,"Fragmentation alters stream fish community structure in dendritic ecological networks","Ecological Applications","22"," 8 ","2176-2187"
"66045","Carbone, C., Pettorelli, N. and Stephens, P. A.",2011,"The bigger they come, the harder they fall: body size and prey abundance influence predator-prey ratios","Biology Letters","7"," 2 ","312-315"
"66776","Woollen, E., Ryan, C. M. and Williams, M.",2012,"Carbon Stocks in an African Woodland Landscape: Spatial Distributions and Scales of Variation","Ecosystems","15"," 5 ","804-818"
"10025","Minkenberg, O. P. J. M., Tatar, M. and Rosenheim, J. A.",1992,"Egg Load as a Major Source of Variability in Insect Foraging and Oviposition Behavior","Oikos","65","1","134-142"
"4581","Joosse, E. N. G. and Verhoef, H. A.",1987,"Developments in Ecophysiological Research on Soil Invertebrates","Advances in Ecological Research","16"," ","175-248"
"73624","Macias-Fauria, M. and Willis, K. J.",2013,"Landscape planning for the future: using fossil records to independently validate bioclimatic envelope models for economically valuable tree species in Europe","Global Ecology and Biogeography","22"," 3 ","318-333"
"54670","Pattison, R. R. and Mack, R. N.",2009,"Environmental constraints on the invasion of Triadica sebifera in the eastern United States: an experimental field assessment","Oecologia","158"," 4 ","591-602"
"32081","Sanginga, N., Lyasse, O., Diels, J. and Merckx, R.",2003,"Balanced nutrient management systems for cropping system's in the tropics: from concept to practice","Agriculture Ecosystems & Environment","100"," 2-3 ","99-102"
"31476","Willson, J. D. and Dorcas, M. E.",2003,"Effects of habitat disturbance on stream salamanders: Implications for buffer zones and watershed management","Conservation Biology","17","3","763-771"
"11050","Turner, M. G., Romme, W. H., Gardner, R. H., Oneill, R. V. and Kratz, T. K.",1993,"A Revised Concept of Landscape Equilibrium - Disturbance and Stability on Scaled Landscapes","Landscape Ecology","8","3","213-227"
"66649","Zuo, X. A., Knops, J. M. H., Zhao, X. Y., Zhao, H. L., Zhang, T. H., Li, Y. Q. and Guo, Y. R.",2012,"Indirect drivers of plant diversity-productivity relationship in semiarid sandy grasslands","Biogeosciences","9"," 4 ","1277-1289"
"40841","Cumming, G. S., Barnes, G., Perz, S., Schmink, M., Sieving, K. E., Southworth, J., Binford, M., Holt, R. D., Stickler, C. and Van Holt, T.",2005,"An exploratory framework for the empirical measurement of resilience","Ecosystems","8","8","975-987"
"65774","Dawson, W., Fischer, M. and van Kleunen, M.",2011,"The maximum relative growth rate of common UK plant species is positively associated with their global invasiveness","Global Ecology and Biogeography","20"," 2 ","299-306"
"36421","Julliard, R., Jiguet, F. and Couvet, D.",2004,"Evidence for the impact of global warming on the long-term population dynamics of common birds","Proceedings of the Royal Society B-Biological Sciences","271"," ","S490-S492"
"51585","Julian, J. P., Stanley, E. H. and Doyle, M. W.",2008,"Basin-Scale Consequences of Agricultural Land Use on Benthic Light Availability and Primary Production Along a Sixth-Order Temperate River","Ecosystems","11"," 7 ","1091-1105"
"41410","Andreone, F., Cadle, J. E., Cox, N., Glaw, F., Nussbaum, R. A., Raxworthy, C. J., Stuart, S. N., Vallan, D. and Vences, M.",2005,"Species review of amphibian extinction risks in Madagascar: Conclusions from the global amphibian assessment","Conservation Biology","19","6","1790-1802"
"59035","Perry, J. N., Devos, Y., Arpaia, S., Bartsch, D., Gathmann, A., Hails, R. S., Kiss, J., Lheureux, K., Manachini, B., Mestdagh, S., Neemann, G., Ortego, F., Schiemann, J. and Sweet, J. B.",2010,"A mathematical model of exposure of nontarget Lepidoptera to Bt-maize pollen expressing Cry1Ab within Europe","Proceedings of the Royal Society B-Biological Sciences","277"," 1686 ","1417-1425"
"15562","Bennet, W. A., Ostrach, D. J. and Hinton, D. E.",1995,"Larval Striped Bass Condition in a Drought-Stricken Estuary - Evaluating Pelagic Food-Web Limitation","Ecological Applications","5","3","680-692"
"23544","Conradt, L., Clutton-Brock, T. H. and Thomson, D.",1999,"Habitat segregation in ungulates: are males forced into suboptimal foraging habitats through indirect competition by females?","Oecologia","119","3","367-377"
"3740","Jaenike, J.",1986,"Feeding-Behavior and Future Fecundity in Drosophila","American Naturalist","127","1","118-123"
"73205","Nelson, S. V.",2013,"Chimpanzee fauna isotopes provide new interpretations of fossil ape and hominin ecologies","Proceedings of the Royal Society B-Biological Sciences","280"," 1773 ",""
"6532","Hill, C. J. and Pierce, N. E.",1989,"The Effect of Adult Diet on the Biology of Butterflies .1. The Common Imperial Blue, Jalmenus-Evagoras","Oecologia","81","2","249-257"
"11815","Herrera, C. M.",1993,"Selection on Floral Morphology and Environmental Determinants of Fecundity in a Hawk-Moth-Pollinated Violet","Ecological Monographs","63","3","251-275"
"23859","Ares, A. and Fownes, J. H.",1999,"Water supply regulates structure, productivity, and water use efficiency of Acacia koa forest in Hawaii","Oecologia","121","4","458-466"
"2531","Temeles, E. J.",1985,"Sexual Size Dimorphism of Bird-Eating Hawks - the Effect of Prey Vulnerability","American Naturalist","125","4","485-499"
"41637","Wilbur, H. M. and Rudolf, V. H. W.",2006,"Life-history evolution in uncertain environments: Bet hedging in time","American Naturalist","168","3","398-411"
"4104","Abrams, P., Nyblade, C. and Sheldon, S.",1986,"Resource Partitioning and Competition for Shells in a Subtidal Hermit-Crab Species Assemblage","Oecologia","69","3","429-445"
"51151","Madin, J. S., O'Donnell, M. J. and Connolly, S. R.",2008,"Climate-mediated mechanical changes to post-disturbance coral assemblages","Biology Letters","4"," 5 ","490-493"
"72478","Sayago, R., Lopezaraiza-Mikel, M., Quesada, M., Alvarez-Anorve, M. Y., Cascante-Marin, A. and Bastida, J. M.",2013,"Evaluating factors that predict the structure of a commensalistic epiphyte - phorophyte network","Proceedings of the Royal Society B-Biological Sciences","280"," 1756 ",""
"54204","Schlesinger, W. H., Belnap, J. and Marion, G.",2009,"On carbon sequestration in desert ecosystems","Global Change Biology","15"," 6 ","1488-1490"
"71952","Tingley, R., Hitchmough, R. A. and Chapple, D. G.",2013,"Life-history traits and extrinsic threats determine extinction risk in New Zealand lizards","Biological Conservation","165"," ","62-68"
"73677","Lozano-Garcia, B. and Parras-Alcantara, L.",2013,"Land use and management effects on carbon and nitrogen in Mediterranean Cambisols","Agriculture Ecosystems & Environment","179"," ","208-214"
"277","Monson, R. K. and Williams, G. J.",1982,"A Correlation between Photosynthetic Temperature Adaptation and Seasonal Phenology Patterns in the Shortgrass Prairie","Oecologia","54","1","58-62"
"17558","Zvereva, E. L., Kozlov, M. V., Niemela, P. and Haukioja, E.",1997,"Delayed induced resistance and increase in leaf fluctuating asymmetry as responses of Salix borealis to insect herbivory","Oecologia","109","3","368-373"
"18584","Karanth, K. U. and Madhusudan, M. D.",1997,"Avoiding paper tigers and saving real tigers: Response","Conservation Biology","11","3","818-820"
"30622","Gerlach, G. and Bartmann, S.",2002,"Reproductive skew, costs, and benefits of cooperative breeding in female wood mice (Apodemus sylvaticus)","Behavioral Ecology","13","3","408-418"
"25670","Garcia-Caudillo, J. M., Cisneros-Mata, M. A. and Balmori-Ramirez, A.",2000,"Performance of a bycatch reduction device in the shrimp fishery of the Gulf of California, Mexico","Biological Conservation","92","2","199-205"
"61796","Bates, N. R., Amat, A. and Andersson, A. J.",2010,"Feedbacks and responses of coral calcification on the Bermuda reef system to seasonal changes in biological processes and ocean acidification (vol 7, pg 2509, 2010)","Biogeosciences","7"," 10 ","3005-3006"
"38810","Rodrigues, J., Domingos, T., Conceicao, P. and Belbute, J.",2005,"Constraints on dematerialisation and allocation of natural capital along a sustainable growth path","Ecological Economics","54","4","382-396"
"26156","Broad, G. R. and Quicke, D. L. J.",2000,"The adaptive significance of host location by vibrational sounding in parasitoid wasps","Proceedings of the Royal Society B-Biological Sciences","267","1460","2403-2409"
"55157","McCoy, M. W. and Gillooly, J. F.",2009,"Predicting natural mortality rates of plants and animals (vol 11, pg 710, 2008)","Ecology Letters","12"," 7 ","731-733"
"64407","Kross, S. M. and Nelson, X. J.",2011,"A portable low-cost remote videography system for monitoring wildlife","Methods in Ecology and Evolution","2"," 2 ","191-196"
"32318","Prakash, V., Pain, D. J., Cunningham, A. A., Donald, P. F., Prakash, N., Verma, A., Gargi, R., Sivakumar, S. and Rahmani, A. R.",2003,"Catastrophic collapse of Indian white-backed Gyps bengalensis and long-billed Gyps indicus vulture populations","Biological Conservation","109","3","381-390"
"45098","Bellwood, D. R., Hoey, A. S., Ackerman, J. L. and Depczynski, M.",2006,"Coral bleaching, reef fish community phase shifts and the resilience of coral reefs","Global Change Biology","12","9","1587-1594"
"16201","Radtkey, R. R., Becker, B., Miller, R. D., Riblet, R. and Case, T. J.",1996,"Variation and evolution of class I Mhc in sexual and parthenogenetic geckos","Proceedings of the Royal Society B-Biological Sciences","263","1373","1023-1032"
"43357","Litvaitis, J. A., Tash, J. P. and Stevens, C. L.",2006,"The rise and fall of bobcat populations in New Hampshire: Relevance of historical harvests to understanding current patterns of abundance and distribution","Biological Conservation","128","4","517-528"
"26556","Viglizzo, E. F., Lertora, F., Pordomingo, A. J., Bernardos, J. N., Roberto, Z. E. and Del Valle, H.",2001,"Ecological lessons and applications from one century of low external-input farming in the pampas of Argentina","Agriculture Ecosystems & Environment","83"," 1-2 ","65-81"
"49491","Williams, M., Bell, R., Spadavecchia, L., Street, L. E. and Van Wijk, M. T.",2008,"Upscaling leaf area index in an Arctic landscape through multiscale observations","Global Change Biology","14"," 7 ","1517-1530"
"74696","Gribben, P. E., Byers, J. E., Wright, J. T. and Glasby, T. M.",2013,"Positive versus negative effects of an invasive ecosystem engineer on different components of a marine ecosystem","Oikos","122"," 6 ","816-824"
"72244","Smith, W. N., Grant, B. B., Desjardins, R. L., Kroebel, R., Li, C., Qian, B., Worth, D. E., McConkey, B. G. and Drury, C. F.",2013,"Assessing the effects of climate change on crop production and GHG emissions in Canada","Agriculture Ecosystems & Environment","179"," ","139-150"
