"","Author","Year","Title","Journal","Volume","Issue","Pages"
"50900","Morlon, H., Chuyong, G., Condit, R., Hubbell, S., Kenfack, D., Thomas, D., Valencia, R. and Green, J. L.",2008,"A general framework for the distance-decay of similarity in ecological communities","Ecology Letters","11"," 9 ","904-917"
"63842","Moldovan, O. T., Mihevc, A., Miko, L., Constantin, S., Meleg, I. N., Petculescu, A. and Bosak, P.",2011,"Invertebrate fossils from cave sediments: a new proxy for pre-Quaternary paleoenvironments","Biogeosciences","8"," 7 ","1825-1837"
"71768","Veres, A., Petit, S., Conord, C. and Lavigne, C.",2013,"Does landscape composition affect pest abundance and their control by natural enemies? A review","Agriculture Ecosystems & Environment","166"," ","110-117"
"35273","Ruth, M.",2004,"The essence of time","Ecological Economics","48","2","270-271"
"76244","Bakker, M. M., Sonneveld, M. P. W., Brookhuis, B. and Kuhlman, T.",2013,"Trends in soil land-use relationships in the Netherlands between 1900 and 1990","Agriculture Ecosystems & Environment","181"," ","134-143"
"62729","Stroeymeyt, N., Robinson, E. J. H., Hogan, P. M., Marshall, J. A. R., Giurfa, M. and Franks, N. R.",2011,"Experience-dependent flexibility in collective decision making by house-hunting ants","Behavioral Ecology","22"," 3 ","535-542"
"34572","Zak, M. R., Cabido, M. and Hodgson, J. G.",2004,"Do subtropical seasonal forests in the Gran Chaco, Argentina, have a future?","Biological Conservation","120","4","589-598"
"46934","Millington, J. D. A., Perry, G. L. W. and Romero-Calcerrada, R.",2007,"Regression techniques for examining land use/cover change: A case study of a mediterranean landscape","Ecosystems","10"," 4 ","562-578"
"54843","Nisbet, R. E. R., Fisher, R., Nimmo, R. H., Bendall, D. S., Crill, P. M., Gallego-Sala, A. V., Hornibrook, E. R. C., Lopez-Juez, E., Lowry, D., Nisbet, P. B. R., Shuckburgh, E. F., Sriskantharajah, S., Howe, C. J. and Nisbet, E. G.",2009,"Emission of methane from plants","Proceedings of the Royal Society B-Biological Sciences","276"," 1660 ","1347-1354"
"66783","Wood, S. W. and Bowman, D. M. J. S.",2012,"Alternative stable states and the role of fire-vegetation-soil feedbacks in the temperate wilderness of southwest Tasmania","Landscape Ecology","27"," 1 ","13-28"
"41354","Badyaev, A. V., Foresman, K. R. and Young, R. L.",2005,"Evolution of morphological integration: Developmental accommodation of stress-induced variation","American Naturalist","166","3","382-395"
"55962","Hofmann, A. F., Middelburg, J. J., Soetaert, K. and Meysman, F. J. R.",2009,"pH modelling in aquatic systems with time-variable acid-base dissociation constants applied to the turbid, tidal Scheldt estuary","Biogeosciences","6"," 8 ","1539-1561"
"59557","Matsuura, K. and Kobayashi, N.",2010,"Termite queens adjust egg size according to colony development","Behavioral Ecology","21"," 5 ","1018-1023"
"57085","Cabrera, A., Cox, L., Fernandez-Hernandez, A., Civantos, C. G. O. and Cornejo, J.",2009,"Field appraisement of olive mills solid waste application in olive crops: Effect on herbicide retention","Agriculture Ecosystems & Environment","132"," 3-4 ","260-266"
"49024","Blanckenhorn, W. U., Dixon, A. F. G., Fairbairn, D. J., Foellmer, M. W., Gibert, P., van der Linde, K., Meier, R., Nylin, S., Pitnick, S., Schoff, C., Signorelli, M., Teder, T. and Wiklund, C.",2007,"Proximate causes of Rensch's rule: Does sexual size dimorphism in arthropods result from sex differences in development time?","American Naturalist","169"," 2 ","245-257"
"76174","Barua, M., Bhagwat, S. A. and Jadhav, S.",2013,"The hidden dimensions of human-wildlife conflict: Health impacts, opportunity and transaction costs","Biological Conservation","157"," ","309-316"
"37208","Davies, N. B., Madden, J. R. and Butchart, S. H. M.",2004,"Learning fine-tunes a specific response of nestlings to the parental alarm calls of their own species","Proceedings of the Royal Society B-Biological Sciences","271","1554","2297-2304"
"49153","Barilani, M., Bernard-Laurent, A., Mucci, N., Tabarroni, C., Kark, S., Garrido, J. A. P. and Randi, E.",2007,"Hybridisation with introduced chukars (Alectoris chukar) threatens the gene pool integrity of native rock (A-graeca) and red-legged (A-rufa) partridge populations","Biological Conservation","137"," 1 ","57-69"
"66823","Williams, M. A. and Baker, W. L.",2012,"Spatially extensive reconstructions show variable-severity fire and heterogeneous structure in historical western United States dry forests","Global Ecology and Biogeography","21"," 10 ","1042-1052"
"42138","Small, B. and Jollands, N.",2006,"Technology and ecological economics: Promethean technology, Pandorian potential","Ecological Economics","56","3","343-358"
"73240","Nadkarni, N. M. and Stasch, A.",2013,"Ecosystem science and broader impacts: the need for many approaches","Frontiers in Ecology and the Environment","11"," 5 ","235-235"
"63763","Mullen, S. P., Savage, W. K., Wahlberg, N. and Willmott, K. R.",2011,"Rapid diversification and not clade age explains high diversity in neotropical Adelpha butterflies","Proceedings of the Royal Society B-Biological Sciences","278"," 1713 ","1777-1785"
"62987","Schmidt, S. N., Harvey, C. J. and Vander Zanden, M. J.",2011,"Historical and contemporary trophic niche partitioning among Laurentian Great Lakes coregonines","Ecological Applications","21"," 3 ","888-896"
"50565","Plassart, P., Vinceslas, M. A., Gangneux, C., Mercier, A., Barray, S. and Laval, K.",2008,"Molecular and functional responses of soil microbial communities under grassland restoration","Agriculture Ecosystems & Environment","127"," 3-4 ","286-293"
"36292","Krist, M. and Remes, V.",2004,"Maternal effects and offspring performance: in search of the best method","Oikos","106","2","422-426"
"72178","Staley, J. T., Bullock, J. M., Baldock, K. C. R., Redhead, J. W., Hooftman, D. A. P., Button, N. and Pywell, R. F.",2013,"Changes in hedgerow floral diversity over 70 years in an English rural landscape, and the impacts of management","Biological Conservation","167"," ","97-105"
"40570","Fagan, W. F., Kennedy, C. M. and Unmack, P. J.",2005,"Quantifying rarity, losses, and risks for native fishes of the lower Colorado River Basin: Implications for conservation listing","Conservation Biology","19","6","1872-1882"
"76873","Sieber, M. and Gudelj, I.",2014,"Do-or-die life cycles and diverse post-infection resistance mechanisms limit the evolution of parasite host ranges","Ecology Letters","17"," 4 ","491-498"
"56334","Gasso, N., Sol, D., Pino, J., Dana, E. D., Lloret, F., Sanz-Elorza, M., Sobrino, E. and Vila, M.",2009,"Exploring species attributes and site characteristics to assess plant invasions in Spain","Diversity and Distributions","15"," 1 ","50-58"
"57772","Wyckoff, P. H. and Bowers, R.",2010,"Response of the prairie-forest border to climate change: impacts of increasing drought may be mitigated by increasing CO2","Journal of Ecology","98"," 1 ","197-208"
"66174","Brown, C. J., Schoeman, D. S., Sydeman, W. J., Brander, K., Buckley, L. B., Burrows, M., Duarte, C. M., Moore, P. J., Pandolfi, J. M., Poloczanska, E., Venables, W. and Richardson, A. J.",2011,"Quantitative approaches in climate change ecology","Global Change Biology","17"," 12 ","3697-3713"
"67451","Smith, C. C.",2012,"Opposing effects of sperm viability and velocity on the outcome of sperm competition","Behavioral Ecology","23"," 4 ","820-826"
"75290","Dimassi, B., Cohan, J. P., Labreuche, J. and Mary, B.",2013,"Changes in soil carbon and nitrogen following tillage conversion in a long-term experiment in Northern France","Agriculture Ecosystems & Environment","169"," ","12-20"
"45680","Van Niel, K. P. and Austin, M. P.",2007,"Predictive vegetation modeling for conservation: Impact of error propagation from digital elevation data","Ecological Applications","17","1","266-280"
"57047","Carleton, M. D.",2009,"They Sort Out Like Nuts and Bolts: A Scientific Biography of Guy G. Musser","Bulletin of the American Museum of Natural History"," "," 331 ","4-32"
"35430","Redpath, S. A., Arroyo, B. E., Leckie, E. M., Bacon, P., Bayfield, N., Gutierrez, R. J. and Thirgood, S. J.",2004,"Using decision modeling with stakeholders to reduce human-wildlife conflict: a Raptor-Grouse case study","Conservation Biology","18","2","350-359"
"36666","Hatchwell, B. J., Russell, A. F., MacColl, A. D. C., Ross, D. J., Fowlie, M. K. and McGowan, A.",2004,"Helpers increase long-term but not short-term productivity in cooperatively breeding long-tailed tits","Behavioral Ecology","15","1","01-Oct"
"73561","Marsden, B. W., Engelhardt, K. A. M. and Neel, M. C.",2013,"Genetic rescue versus outbreeding depression in Vallisneria americana: Implications for mixing seed sources for restoration","Biological Conservation","167"," ","203-214"
"69610","Hein, A. M. and Keirsted, K. J.",2012,"The rising cost of warming waters: effects of temperature on the cost of swimming in fishes","Biology Letters","8"," 2 ","266-269"
"48426","Echeverria, C., Newton, A. C., Lara, A., Benayas, J. M. R. and Coomes, D. A.",2007,"Impacts of forest fragmentation on species composition and forest structure in the temperate landscape of southern Chile","Global Ecology and Biogeography","16"," 4 ","426-439"
"64357","Lam, P., Jensen, M. M., Kock, A., Lettmann, K. A., Plancherel, Y., Lavik, G., Bange, H. W. and Kuypers, M. M. M.",2011,"Origin and fate of the secondary nitrite maximum in the Arabian Sea","Biogeosciences","8"," 6 ","1565-1577"
"68252","Ockinger, E., Bergman, K. O., Franzen, M., Kadlec, T., Krauss, J., Kuussaari, M., Poyry, J., Smith, H. G., Steffan-Dewenter, I. and Bommarco, R.",2012,"The landscape matrix modifies the effect of habitat fragmentation in grassland butterflies","Landscape Ecology","27"," 1 ","121-131"
"65617","Duffy, K. J.",2011,"Identifying Sighting Clusters of Endangered Taxa with Historical Records","Conservation Biology","25"," 2 ","392-399"
"40606","Epps, C. W., Palsboll, P. J., Wehausen, J. D., Roderick, G. K., Ramey, R. R. and McCullough, D. R.",2005,"Highways block gene flow and cause a rapid decline in genetic diversity of desert bighorn sheep","Ecology Letters","8","10","1029-1038"
"54419","Rice, A. M., Leichty, A. R. and Pfennig, D. W.",2009,"Parallel evolution and ecological selection: replicated character displacement in spadefoot toads","Proceedings of the Royal Society B-Biological Sciences","276"," 1676 ","4189-4196"
"75180","Eeva, T. and Lehikoinen, E.",2013,"Density effect on great tit (Parus major) clutch size intensifies in a polluted environment","Oecologia","173"," 4 ","1661-1668"
"76036","Bhatia, S., Athreya, V., Grenyer, R. and Macdonald, D. W.",2013,"Understanding the Role of Representations of Human-Leopard Conflict in Mumbai through Media-Content Analysis","Conservation Biology","27"," 3 ","588-594"
"35154","Setala, H. and McLean, M. A.",2004,"Decomposition rate of organic substrates in relation to the species diversity of soil saprophytic fungi","Oecologia","139","1","98-107"
"59518","McCurry-Schmidt, M.",2010,"Good intentions lead to reef damage","Frontiers in Ecology and the Environment","8"," 4 ","174-174"
"45514","Weir, J. E. S. and Corlett, R. T.",2007,"How far do birds disperse seeds in the degraded tropical landscape of Hong Kong, China?","Landscape Ecology","22","1","131-140"
"45729","Urban, M. C., Phillips, B. L., Skelly, D. K. and Shine, R.",2007,"The cane toad's (Chaunus [Bufo] marinus) increasing ability to invade Australia is revealed by a dynamically updated range model","Proceedings of the Royal Society B-Biological Sciences","274","1616","1413-1419"
"64911","Hegde, R. and Bull, G. Q.",2011,"Performance of an agro-forestry based Payments-for-Environmental-Services project in Mozambique: A household level analysis","Ecological Economics","71"," ","122-130"
"61770","Beck, J. and Schwanghart, W.",2010,"Comparing measures of species diversity from incomplete inventories: an update","Methods in Ecology and Evolution","1"," 1 ","38-44"
"67405","Sousa, F. P., Ferreira, T. O., Mendonca, E. S., Romero, R. E. and Oliveira, J. G. B.",2012,"Carbon and nitrogen in degraded Brazilian semi-arid soils undergoing desertification","Agriculture Ecosystems & Environment","148"," ","11-21"
"66495","Asgeirsdottir, T. L.",2011,"Globesity: A Planet Out of Control?","Ecological Economics","70"," 3 ","566-567"
"67582","Schuch, S., Wesche, K. and Schaefer, M.",2012,"Long-term decline in the abundance of leafhoppers and planthoppers (Auchenorrhyncha) in Central European protected dry grasslands","Biological Conservation","149"," 1 ","75-83"
"44091","Grace, P. R., Colunga-Garcia, M., Gage, S. H., Robertson, G. P. and Safir, G. R.",2006,"The potential impact of agricultural management and climate change on soil organic carbon of the North Central Region of the United States","Ecosystems","9","5","816-827"
"44561","DeCanio, S. J. and Niemann, P.",2006,"Equity effects of alternative assignments of global environmental rights","Ecological Economics","56","4","546-559"
"77516","Marino, J. A., Holland, M. P. and Maher, J. M.",2014,"Predators and trematode parasites jointly affect larval anuran functional traits and corticosterone levels","Oikos","123"," 4 ","451-460"
"56298","Gewin, V.",2009,"Resilient reefs forestall climate change","Frontiers in Ecology and the Environment","7"," 5 ","236-236"
"46365","Riitters, K. H., Vogt, P., Soille, P., Kozak, J. and Estreguil, C.",2007,"Neutral model analysis of landscape patterns from mathematical morphology","Landscape Ecology","22"," 7 ","1033-1043"
"50505","Puliafito, S. E., Puliafito, J. L. and Grand, M. C.",2008,"Modeling population dynamics and economic growth as competing species: An application to CO2 global emissions","Ecological Economics","65"," 3 ","602-615"
"56647","Dyer, J. M.",2009,"Assessing topographic patterns in moisture use and stress using a water balance approach","Landscape Ecology","24"," 3 ","391-403"
"68158","Patot, S., Allemand, R., Fleury, F. and Varaldi, J.",2012,"An inherited virus influences the coexistence of parasitoid species through behaviour manipulation","Ecology Letters","15"," 6 ","603-610"
"57466","Bailey, D. M., Collins, M. A., Gordon, J. D. M., Zuur, A. F. and Priede, I. G.",2009,"Long-term changes in deep-water fish populations in the northeast Atlantic: a deeper reaching effect of fisheries?","Proceedings of the Royal Society B-Biological Sciences","276"," 1664 ","1965-1969"
"72846","Pound, K. L., Lawrence, G. B. and Passy, S. I.",2013,"Wetlands serve as natural sources for improvement of stream ecosystem health in regions affected by acid deposition","Global Change Biology","19"," 9 ","2720-2728"
"37815","Araujo, M. B.",2004,"Matching species with reserves - uncertainties from using data at different resolutions","Biological Conservation","118","4","533-538"
"55021","Mislan, K. A. S., Wethey, D. S. and Helmuth, B.",2009,"When to worry about the weather: role of tidal cycle in determining patterns of risk in intertidal ecosystems","Global Change Biology","15"," 12 ","3056-3065"
"45126","Beadell, J. S., Ishtiaq, F., Covas, R., Melo, M., Warren, B. H., Atkinson, C. T., Bensch, S., Graves, G. R., Jhala, Y. V., Peirce, M. A., Rahmani, A. R., Fonseca, D. M. and Fleischer, R. C.",2006,"Global phylogeographic limits of Hawaii's avian malaria","Proceedings of the Royal Society B-Biological Sciences","273","1604","2935-2944"
"37076","Durant, J. M., Anker-Nilssen, T., Hjermann, D. O. and Stenseth, N. C.",2004,"Regime shifts in the breeding of an Atlantic puffin population","Ecology Letters","7","5","388-394"
"55820","Jaquiery, J., Guillaume, F. and Perrin, N.",2009,"Predicting the Deleterious Effects of Mutation Load in Fragmented Populations","Conservation Biology","23"," 1 ","207-218"
"51653","Jefferson, R. G.",2008,"Biological flora of the British isles: Mercurialis perennis L.","Journal of Ecology","96"," 2 ","386-412"
"55193","Matsuzaki, S. S., Usio, N., Takamura, N. and Washitani, I.",2009,"Contrasting impacts of invasive engineers on freshwater ecosystems: an experiment and meta-analysis","Oecologia","158"," 4 ","673-686"
"40475","Foster, T. E. and Brooks, J. R.",2005,"Functional groups based on leaf physiology: are they spatially and temporally robust?","Oecologia","144","3","337-352"
"65259","Gahl, M. K., Pauli, B. D. and Houlahan, J. E.",2011,"Effects of chytrid fungus and a glyphosate-based herbicide on survival and growth of wood frogs (Lithobates sylvaticus)","Ecological Applications","21"," 7 ","2521-2529"
"74255","Jessop, T. S., Letnic, M., Webb, J. K. and Dempster, T.",2013,"Adrenocortical stress responses influence an invasive vertebrate's fitness in an extreme environment","Proceedings of the Royal Society B-Biological Sciences","280"," 1768 ",""
"55761","Jordan, F. M., Gray, R. D., Greenhill, S. J. and Mace, R.",2009,"Matrilocal residence is ancestral in Austronesian societies","Proceedings of the Royal Society B-Biological Sciences","276"," 1664 ","1957-1964"
"72556","Ruxton, G. D. and Neuhauser, M.",2013,"Review of alternative approaches to calculation of a confidence interval for the odds ratio of a 2X2 contingency table","Methods in Ecology and Evolution","4"," 1 ","9-13"
"35923","Middelboe, A. L. and Binzer, T.",2004,"Importance of canopy structure on photosynthesis in single- and multi-species assemblages of marine macroalgae","Oikos","107","2","422-432"
"57483","Avila-Foucat, V. S., Perrings, C. and Raffaelli, D.",2009,"An ecological-economic model for catchment management: The case of Tonameca, Oaxaca, Mexico","Ecological Economics","68"," 8-9 ","2224-2231"
"41677","Werger, M. J. A. and Huber, H.",2006,"Tuber size variation and organ preformation constrain growth responses of a spring geophyte","Oecologia","147","3","396-405"
"75001","Fly, E. K. and Hilbish, T. J.",2013,"Physiological energetics and biogeographic range limits of three congeneric mussel species","Oecologia","172"," 1 ","35-46"
"43779","Hugueny, B.",2006,"Spatial synchrony in population fluctuations: extending the Moran theorem to cope with spatially heterogeneous dynamics","Oikos","115","1","Mar-14"
"45132","Baxter, P. W. J., McCarthy, M. A., Possingham, H. P., Menkhorst, P. W. and McLean, N.",2006,"Accounting for management costs in sensitivity analyses of matrix population models","Conservation Biology","20","3","893-905"
"59664","Ma, W. H., He, J. S., Yang, Y. H., Wang, X. P., Liang, C. Z., Anwar, M., Zeng, H., Fang, J. Y. and Schmid, B.",2010,"Environmental factors covary with plant diversity-productivity relationships among Chinese grassland sites","Global Ecology and Biogeography","19"," 2 ","233-243"
"70288","Djupstrom, L. B., Weslien, J., ten Hoopen, J. and Schroeder, L. M.",2012,"Restoration of habitats for a threatened saproxylic beetle species in a boreal landscape by retaining dead wood on clear-cuts","Biological Conservation","155"," ","44-49"
"64744","Ibarra-Macias, A., Robinson, W. D. and Gaines, M. S.",2011,"Experimental evaluation of bird movements in a fragmented Neotropical landscape","Biological Conservation","144"," 2 ","703-712"
"72532","Sajeva, M., Augugliaro, C., Smith, M. J. and Oddo, E.",2013,"Regulating Internet Trade in CITES Species","Conservation Biology","27"," 2 ","429-430"
"42086","Spyreas, G. and Matthews, J. W.",2006,"Floristic conservation value, nested understory floras, and the development of second-growth forest","Ecological Applications","16","4","1351-1366"
"54329","Ross, M. S., Ruiz, P. L., Sah, J. P. and Hanan, E. J.",2009,"Chilling damage in a changing climate in coastal landscapes of the subtropical zone: a case study from south Florida","Global Change Biology","15"," 7 ","1817-1832"
"58411","Smith, P., Jones, M., Osborne, B. and Wattenbach, M.",2010,"The carbon and greenhouse gas budget of European croplands","Agriculture Ecosystems & Environment","139"," 3 ","V-Vi"
"73087","Ordiz, A., Bischof, R. and Swenson, J. E.",2013,"Saving large carnivores, but losing the apex predator?","Biological Conservation","168"," ","128-133"
"70116","Eycott, A. E., Stewart, G. B., Buyung-Ali, L. M., Bowler, D. E., Watts, K. and Pullin, A. S.",2012,"A meta-analysis on the impact of different matrix structures on species movement rates","Landscape Ecology","27"," 9 ","1263-1278"
"73336","Molto, Q., Rossi, V. and Blanc, L.",2013,"Error propagation in biomass estimation in tropical forests","Methods in Ecology and Evolution","4"," 2 ","175-183"
"41304","Battisti, A., Stastny, M., Netherer, S., Robinet, C., Schopf, A., Roques, A. and Larsson, S.",2005,"Expansion of geographic range in the pine processionary moth caused by increased winter temperatures","Ecological Applications","15","6","2084-2096"
"70241","Dubman, E., Collard, M. and Mooers, A. O.",2012,"Evidence that gestation duration and lactation duration are coupled traits in primates","Biology Letters","8"," 6 ","998-1001"
"38227","Urama, K. C.",2005,"Hooked on growth: Economic addictions and the environment","Ecological Economics","55","3","445-448"
"70828","Breecker, D. O., McFadden, L. D., Sharp, Z. D., Martinez, M. and Litvak, M. E.",2012,"Deep Autotrophic Soil Respiration in Shrubland and Woodland Ecosystems in Central New Mexico","Ecosystems","15"," 1 ","83-96"
"78902","",2005,"Mexico addresses desertification","Frontiers in Ecology and the Environment"," 3 ","5","240-240"
"46507","Prairie, Y. T. and Duarte, C. M.",2007,"Direct and indirect metabolic CO2 release by humanity","Biogeosciences","4"," 2 ","215-217"
"41893","Tuljapurkar, S. and Haridas, C. V.",2006,"Temporal autocorrelation and stochastic population growth","Ecology Letters","9","3","324-334"
"58531","Senici, D., Chen, H. Y. H., Bergeron, Y. and Cyr, D.",2010,"Spatiotemporal Variations of Fire Frequency in Central Boreal Forest","Ecosystems","13"," 8 ","1227-1238"
"56626","Eikenaar, C., Richardson, D. S., Brouwer, L., Bristol, R. and Komdeur, J.",2009,"Experimental evaluation of sex differences in territory acquisition in a cooperatively breeding bird","Behavioral Ecology","20"," 1 ","207-214"
"65161","Gilljam, D., Thierry, A., Edwards, F. K., Figueroa, D., Ibbotson, A. T., Jones, J. I., Lauridsen, R. B., Petchey, O. L., Woodward, G. and Ebenman, B.",2011,"Seeing Double: Size-Based and Taxonomic Views of Food Web Structure","Advances in Ecological Research, Vol 45: The Role of Body Size in Multispecies Systems","45"," ","67-133"
"66750","Xu, C. Y., Turnbull, M. H., Tissue, D. T., Lewis, J. D., Carson, R., Schuster, W. S. F., Whitehead, D., Walcroft, A. S., Li, J. B. and Griffin, K. L.",2012,"Age-related decline of stand biomass accumulation is primarily due to mortality and not to reduction in NPP associated with individual tree physiology, tree growth or stand structure in a Quercus-dominated forest","Journal of Ecology","100"," 2 ","428-440"
"67384","Spooner, D. E., Vaughn, C. C. and Galbraith, H. S.",2012,"Species traits and environmental conditions govern the relationship between biodiversity effects across trophic levels","Oecologia","168"," 2 ","533-548"
"41742","Walter, S., Bange, H. W., Breitenbach, U. and Wallace, D. W. R.",2006,"Nitrous oxide in the North Atlantic Ocean","Biogeosciences","3","4","607-619"
"76691","Uecker, H., Otto, S. P. and Hermisson, J.",2014,"Evolutionary Rescue in Structured Populations","American Naturalist","183"," 1 ","E17-E35"
"59722","Lombard, F., da Rocha, R. E., Bijma, J. and Gattuso, J. P.",2010,"Effect of carbonate ion concentration and irradiance on calcification in planktonic foraminifera","Biogeosciences","7"," 1 ","247-255"
"41256","Bengtson, P., Falkengren-Grerup, U. and Bengtsson, G.",2005,"Relieving substrate limitation-soil moisture and temperature determine gross N transformation rates","Oikos","111","1","81-90"
"43323","Lovejoy, N. R., Mullen, S. P., Sword, G. A., Chapman, R. F. and Harrison, R. G.",2006,"Ancient trans-Atlantic flight explains locust biogeography: molecular phylogenetics of Schistocerca","Proceedings of the Royal Society B-Biological Sciences","273","1588","767-774"
"72726","Reino, L., Beja, P., Araujo, M. B., Dray, S. and Segurado, P.",2013,"Does local habitat fragmentation affect large-scale distributions? The case of a specialist grassland bird","Diversity and Distributions","19"," 4 ","423-432"
"56090","Hart, D. R. and Sissenwine, M. P.",2009,"Marine reserve effects on fishery profits: a comment on White et al. (2008)","Ecology Letters","12"," 3 ","E9-E11"
"44085","Gratton, C. and Denno, R. F.",2006,"Arthropod food web restoration following removal of an invasive wetland plant","Ecological Applications","16","2","622-631"
"56034","Henebry, G. M., Richardson, A. D., Breshears, D. D., Abatzoglou, J., Fisher, J. I., Graham, E. A., Hanes, J. M., Knapp, A., Liang, L., Wilson, B. E. and Morisette, J. T.",2009,"Phenological trend estimation: a reply to Sagarin","Frontiers in Ecology and the Environment","7"," 6 ","296-296"
"74534","He, X., Bai, Y., Pan, D., Chen, C. T. A., Cheng, Q., Wang, D. and Gong, F.",2013,"Satellite views of the seasonal and interannual variability of phytoplankton blooms in the eastern China seas over the past 14 yr (1998-2011)","Biogeosciences","10"," 7 ","4721-4739"
"42569","Raberg, L., de Roode, J. C., Bell, A. S., Stamou, P., Gray, D. and Read, A. F.",2006,"The role of immune-mediated apparent competition in genetically diverse malaria infections","American Naturalist","168","1","41-53"
"62606","Thornton, D. H., Branch, L. C. and Sunquist, M. E.",2011,"The influence of landscape, patch, and within-patch factors on species presence and abundance: a review of focal patch studies","Landscape Ecology","26"," 1 ","7-18"
"59248","Newbold, T., Reader, T., El-Gabbas, A., Berg, W., Shohdi, W. M., Zalat, S., El Din, S. B. and Gilbert, F.",2010,"Testing the accuracy of species distribution models using species records from a new field survey","Oikos","119"," 8 ","1326-1334"
"75282","Doblas-Miranda, E., Rovira, P., Brotons, L., Martinez-Vilalta, J., Retana, J., Pla, M. and Vayreda, J.",2013,"Soil carbon stocks and their variability across the forests, shrublands and grasslands of peninsular Spain","Biogeosciences","10"," 12 ","8353-8361"
"40356","Gillespie, T. W.",2005,"Predicting woody-plant species richness in tropical dry forests: A case study from south Florida, USA","Ecological Applications","15","1","27-37"
"49996","Soutullo, A., De Castro, M. and Urios, V.",2008,"Linking political and scientifically derived targets for global biodiversity conservation: implications for the expansion of the global network of protected areas","Diversity and Distributions","14"," 4 ","604-613"
"63938","Meigs, G. W., Turner, D. P., Ritts, W. D., Yang, Z. Q. and Law, B. E.",2011,"Landscape-Scale Simulation of Heterogeneous Fire Effects on Pyrogenic Carbon Emissions, Tree Mortality, and Net Ecosystem Production","Ecosystems","14"," 5 ","758-775"
"64589","Kachel, A. F., Premo, L. S. and Hublin, J. J.",2011,"Grandmothering and natural selection revisited reply","Proceedings of the Royal Society B-Biological Sciences","278"," 1714 ","1939-1941"
"38802","Rohde, K.",2005,"Cellular automata and ecology","Oikos","110","1","203-207"
"44055","Grimm, N., Covich, A. and Melillo, J.",2006,"A vision for ecology's future: where are we today?","Frontiers in Ecology and the Environment","4","3","115-115"
"54116","Seymour, R. S.",2009,"Raising the sauropod neck: it costs more to get less","Biology Letters","5"," 3 ","317-319"
"46665","Palma, J., Graves, A. R., Burgess, P. J., van der Werf, W. and Herzog, F.",2007,"Integrating environmental and economic performance to assess modern silvoarable agroforestry in Europe","Ecological Economics","63"," 4 ","759-767"
"71607","Wenseleers, T., Bacon, J. P., Alves, D. A., Couvillon, M. J., Karcher, M. H., Nascimento, F. S., Nogueira-Neto, P., Ribeiro, M., Robinson, E. J. H., Tofilski, A. and Ratnieks, F. L. W.",2013,"Bourgeois Behavior and Freeloading in the Colonial Orb Web Spider Parawixia bistriata (Araneae, Araneidae)","American Naturalist","182"," 1 ","120-129"
"54670","Pattison, R. R. and Mack, R. N.",2009,"Environmental constraints on the invasion of Triadica sebifera in the eastern United States: an experimental field assessment","Oecologia","158"," 4 ","591-602"
"44313","Fernandez, N., Delibes, M. and Palomares, F.",2006,"Landscape evaluation in conservation: Molecular sampling and habitat modeling for the Iberian lynx","Ecological Applications","16","3","1037-1049"
"59776","Lin, Y., Hong, M., Han, G. D., Zhao, M. L., Bai, Y. F. and Chang, S. X.",2010,"Grazing intensity affected spatial patterns of vegetation and soil fertility in a desert steppe","Agriculture Ecosystems & Environment","138"," 3-4 ","282-292"
"78219","Fa, J. E., Farfan, M. A., Marquez, A. L., Duarte, J., Nackoney, J., Hall, A., Dupain, J., Seymour, S., Johnson, P. J., Macdonald, D. W. and Vargas, J. M.",2014,"Mapping Hotspots of Threatened Species Traded in Bushmeat Markets in the Cross-Sanaga Rivers Region","Conservation Biology","28"," 1 ","224-233"
"45366","Yuste, J. C., Baldocchi, D. D., Gershenson, A., Goldstein, A., Misson, L. and Wong, S.",2007,"Microbial soil respiration and its dependency on carbon inputs, soil temperature and moisture","Global Change Biology","13","9","2018-2035"
"35139","Sharma, D. C.",2004,"Himalayan glaciers vanishing","Frontiers in Ecology and the Environment","2","3","118-118"
"43914","Heg, D., Bergmuller, R., Bonfils, D., Otti, O., Bachar, Z., Burri, R., Heckel, G. and Taborsky, M.",2006,"Cichlids do not adjust reproductive skew to the availability of independent breeding options","Behavioral Ecology","17","3","419-429"
"47107","Marin-Spiotta, E., Ostertag, R. and Silver, W. L.",2007,"Long-term patterns in tropical reforestation: Plant community composition and aboveground biomass accumulation","Ecological Applications","17"," 3 ","828-839"
"39704","Lecchini, D., Shima, J., Banaigs, B. and Galzin, R.",2005,"Larval sensory abilities and mechanisms of habitat selection of a coral reef fish during settlement","Oecologia","143","2","326-334"
"51693","Isbell, F. I., Losure, D. A., Yurkonis, K. A. and Wilsey, B. J.",2008,"Diversity-productivity relationships in two ecologically realistic rarity-extinction scenarios","Oikos","117"," 7 ","996-1005"
"74421","Holitzki, T. M., MacKenzie, R. A., Wiegner, T. N. and McDermid, K. J.",2013,"Differences in ecological structure, function, and native species abundance between native and invaded Hawaiian streams","Ecological Applications","23"," 6 ","1367-1383"
"75031","Firbank, L., Bradbury, R. B., McCracken, D. I. and Stoate, C.",2013,"Delivering multiple ecosystem services from Enclosed Farmland in the UK","Agriculture Ecosystems & Environment","166"," ","65-75"
"44991","Borrvall, C. and Ebenman, B.",2006,"Early onset of secondary extinctions in ecological communities following the loss of top predators","Ecology Letters","9","4","435-442"
