"","Author","Year","Title","Journal","Volume","Issue","Pages"
"50054","Skelhorn, J. and Ruxton, G. D.",2008,"Ecological factors influencing the evolution of insects' chemical defenses","Behavioral Ecology","19"," 1 ","146-153"
"19224","Carpenter, S. R. and Reed, T.",1997,"Integrating salmon, trees and people: Watershed management: Balancing sustainability and environmental change - Naiman,RJ","Ecological Economics","23","2","184-185"
"14222","Spash, C. L. and Hanley, N.",1995,"Preferences, Information and Biodiversity Preservation","Ecological Economics","12","3","191-208"
"57768","Xiao, C. W., Janssens, I. A., Sang, W. G., Wang, R. Z., Xie, Z. Q., Pei, Z. Q. and Yi, Y.",2010,"Belowground carbon pools and dynamics in China's warm temperate and sub-tropical deciduous forests","Biogeosciences","7"," 1 ","275-287"
"1674","Turner, V.",1984,"Banksia Pollen as a Source of Protein in the Diet of 2 Australian Marsupials Cercartetus-Nanus and Tarsipes-Rostratus","Oikos","43","1","53-61"
"21260","Clymo, R. S., Turunen, J. and Tolonen, K.",1998,"Carbon accumulation in peatland","Oikos","81","2","368-388"
"64251","Lesku, J. A., Vyssotski, A. L., Martinez-Gonzalez, D., Wilzeck, C. and Rattenborg, N. C.",2011,"Local sleep homeostasis in the avian brain: convergence of sleep function in mammals and birds?","Proceedings of the Royal Society B-Biological Sciences","278"," 1717 ","2419-2428"
"77379","Moran, E. V. and Alexander, J. M.",2014,"Evolutionary responses to global change: lessons from invasive species","Ecology Letters","17"," 5 ","637-649"
"77268","Okada, K., Katsuki, M., Sharma, M. D., House, C. M. and Hosken, D. J.",2014,"Sexual conflict over mating in Gnatocerus cornutus? Females prefer lovers not fighters","Proceedings of the Royal Society B-Biological Sciences","281"," 1785 ",""
"14059","Walsh, P. D.",1995,"Pva in Theory and Practice","Conservation Biology","9","4","704-705"
"17193","Day, F. P., Weber, E. P., Hinkle, C. R. and Drake, B. G.",1996,"Effects of elevated atmospheric CO2 on fine root length and distribution in an oak-palmetto scrub ecosystem in central Florida","Global Change Biology","2","2","143-148"
"33012","Kronauer, D. J. C., Gadau, J. and Holldobler, B.",2003,"Genetic evidence for intra- and interspecific slavery in honey ants (genus Myrmecocystus)","Proceedings of the Royal Society B-Biological Sciences","270","1517","805-810"
"64016","Maure, F., Brodeur, J., Ponlet, N., Doyon, J., Firlej, A., Elguero, E. and Thomas, F.",2011,"The cost of a bodyguard","Biology Letters","7"," 6 ","843-846"
"16326","Olsson, M. and Shine, R.",1996,"Does reproductive success increase with age or with size in species with indeterminate growth? A case study using sand lizards (Lacerta agilis)","Oecologia","105","2","175-178"
"67722","Rutkowska, J., Lagisz, M. and Nakagawa, S.",2012,"The long and the short of avian W chromosomes: no evidence for gradual W shortening","Biology Letters","8"," 4 ","636-638"
"23711","Bourn, D., Gibson, C., Augeri, D., Wilson, C. J., Church, J. and Hay, S. I.",1999,"The rise and fall of the Aldabran giant tortoise population","Proceedings of the Royal Society B-Biological Sciences","266","1424","1091-1100"
"10770","Bloomer, J. P. and Bester, M. N.",1992,"Control of Feral Cats on Sub-Antarctic Marion-Island, Indian-Ocean","Biological Conservation","60","3","211-219"
"41319","Barrett, K., Anderson, W. B., Wait, D. A., Grismer, L. L., Polis, G. A. and Rose, M. D.",2005,"Marine subsidies alter the diet and abundance of insular and coastal lizard populations","Oikos","109","1","145-153"
"11833","Hauser, M. D.",1993,"Rhesus-Monkey Copulation Calls - Honest Signals for Female Choice","Proceedings of the Royal Society B-Biological Sciences","254","1340","93-96"
"34759","Wade, M. J. and Shuster, S. M.",2004,"Sexual selection: Harem size and the variance in male reproductive success","American Naturalist","164","4","E83-E89"
"53488","Williams, M., Richardson, A. D., Reichstein, M., Stoy, P. C., Peylin, P., Verbeeck, H., Carvalhais, N., Jung, M., Hollinger, D. Y., Kattge, J., Leuning, R., Luo, Y., Tomelleri, E., Trudinger, C. M. and Wang, Y. P.",2009,"Improving land surface models with FLUXNET data","Biogeosciences","6"," 7 ","1341-1359"
"45344","Zheng, J. F., Zhang, X. H., Li, L. Q., Zhang, P. J. and Pan, G. X.",2007,"Effect of long-term fertilization on C mineralization and production of CH4 and CO2 under anaerobic incubation from bulk samples and particle size fractions of a typical paddy soil","Agriculture Ecosystems & Environment","120"," 2-4 ","129-138"
"7773","Gonzalez, L. M., Bustamante, J. and Hiraldo, F.",1990,"Factors Influencing the Present Distribution of the Spanish Imperial Eagle Aquila-Adalberti","Biological Conservation","51","4","311-319"
"8602","Pagel, M. D., Harvey, P. H. and Godfray, H. C. J.",1991,"Species-Abundance, Biomass, and Resource-Use Distributions","American Naturalist","138","4","836-850"
"63831","Monson, D. H., Doak, D. F., Ballachey, B. E. and Bodkin, J. L.",2011,"Could residual oil from the Exxon Valdez spill create a long-term population ""sink"" for sea otters in Alaska?","Ecological Applications","21"," 8 ","2917-2932"
"9548","Wennstrom, A. and Ericson, L.",1992,"Environmental Heterogeneity and Disease Transmission within Clones of Lactuca-Sibirica","Journal of Ecology","80","1","71-77"
"34563","Zhang, X. Y., Friedl, M. A., Schaaf, C. B. and Strahler, A. H.",2004,"Climate controls on vegetation phenological patterns in northern mid- and high latitudes inferred from MODIS data","Global Change Biology","10","7","1133-1145"
"51194","Lovdal, T., Eichner, C., Grossart, H. P., Carbonnel, V., Chou, L., Martin-Jezequel, V. and Thingstad, T. F.",2008,"Competition for inorganic and organic forms of nitrogen and phosphorous between phytoplankton and bacteria during an Emiliania huxleyi spring bloom","Biogeosciences","5"," 2 ","371-383"
"66219","Boyero, L., Pearson, R. G., Gessner, M. O., Barmuta, L. A., Ferreira, V., Graca, M. A. S., Dudgeon, D., Boulton, A. J., Callisto, M., Chauvet, E., Helson, J. E., Bruder, A., Albarino, R. J., Yule, C. M., Arunachalam, M., Davies, J. N., Figueroa, R., Flecker, A. S., Rarnirez, A., Death, R. G., Iwata, T., Mathooko, J. M., Mathuriau, C., Goncalves, J. F., Moretti, M. S., Jinggut, T., Lamothe, S., M'Erimba, C., Ratnarajah, L., Schindler, M. H., Castela, J., Buria, L. M., Cornejo, A., Villanueva, V. D. and West, D. C.",2011,"A global experiment suggests climate warming will not accelerate litter decomposition in streams but might reduce carbon sequestration","Ecology Letters","14"," 3 ","289-294"
"28746","Barnett, D. T. and Stohlgren, T. J.",2001,"Aspen persistence near the National Elk Refuge and Gros Ventre Valley elk feedgrounds of Wyoming, USA","Landscape Ecology","16","6","569-580"
"33357","Herendeen, R. A.",2003,"With a little help from facilitators","Frontiers in Ecology and the Environment","1","4","178-178"
"428","Grossman, G. D., Moyle, P. B. and Whitaker, J. O.",1982,"Stochasticity in Structural and Functional-Characteristics of an Indiana Stream Fish Assemblage - a Test of Community Theory","American Naturalist","120","4","423-454"
"27975","Hagele, B. F. and Rahier, M.",2001,"Determinants of seasonal feeding of the generalist snail Arianta arbustorum at six sites dominated by Senecioneae","Oecologia","128","2","228-236"
"35884","Mohan, J. E., Clark, J. S. and Schlesinger, W. H.",2004,"Genetic variation in germination, growth, and survivorship of red maple in response to subambient through elevated atmospheric CO2","Global Change Biology","10","2","233-247"
"30407","Hoffmann, A. A., Anderson, A. and Hallas, R.",2002,"Opposing clines for high and low temperature resistance in Drosophila melanogaster","Ecology Letters","5","5","614-618"
"45887","Sundaresan, S. R., Fischhoff, I. R., Dushoff, J. and Rubenstein, D. I.",2007,"Network metrics reveal differences in social organization between two fission-fusion species, Grevy's zebra and onager","Oecologia","151","1","140-149"
"26550","Visser, M. E. and Holleman, L. J. M.",2001,"Warmer springs disrupt the synchrony of oak and winter moth phenology","Proceedings of the Royal Society B-Biological Sciences","268","1464","289-294"
"35097","Sinclair, E. A., Bezy, R. L., Bolles, K., Camarillo, J. L., Crandall, K. A. and Sites, J. W.",2004,"Testing species boundaries in an ancient species complex with deep phylogeographic history: Genus Xantusia (Squamata : Xantusiidae)","American Naturalist","164","3","396-414"
"15974","Sorci, G., Clobert, J. and Michalakis, Y.",1996,"Cost of reproduction and cost of parasitism in the common lizard, Lacerta vivipara","Oikos","76","1","121-130"
"4856","Caughley, G.",1987,"The Distribution of Eutherian Body Weights","Oecologia","74","2","319-320"
"66980","Vijayan, S., Morris, D. W. and McLaren, B. E.",2012,"Prey habitat selection under shared predation: tradeoffs between risk and competition?","Oikos","121"," 5 ","783-789"
"31926","Singer, M. S. and Stireman, J. O.",2003,"Does anti-parasitoid defense explain host-plant selection by a polyphagous caterpillar?","Oikos","100","3","554-562"
"16996","Gianoli, E. and Niemeyer, H. M.",1996,"Environmental effects on the induction of wheat chemical defences by aphid infestation","Oecologia","107","4","549-552"
"57058","Caparroz, R., Seixas, G. H. F., Berkunsky, I. and Collevatti, R. G.",2009,"The role of demography and climatic events in shaping the phylogeography of Amazona aestiva (Psittaciformes, Aves) and definition of management units for conservation","Diversity and Distributions","15"," 3 ","459-468"
"22857","Klinkhamer, P. G. L. and van der Veen-van Wijk, C. A. M.",1999,"Genetic variation in floral traits of Echium vulgare","Oikos","85","3","515-522"
"22665","MacDonald, J. A., Jeeva, D., Eggleton, P., Davies, R., Bignell, D. E., Fowler, D., Lawton, J. and Maryati, M.",1999,"The effect of termite biomass and anthropogenic disturbance on the CH4 budgets of tropical forests in Cameroon and Borneo","Global Change Biology","5","8","869-879"
"6065","Taylor, P. J.",1989,"Developmental Versus Morphological Approaches to Modeling Ecological Complexity","Oikos","55","3","434-436"
"45017","Bohn, K. M., Moss, C. F. and Wilkinson, G. S.",2006,"Correlated evolution between hearing sensitivity and social calls in bats","Biology Letters","2","4","561-564"
"76377","Allen, J. M., Leininger, T. J., Hurd, J. D., Civco, D. L., Gelfand, A. E. and Silander, J. A.",2013,"Socioeconomics drive woody invasive plant richness in New England, USA through forest fragmentation","Landscape Ecology","28"," 9 ","1671-1686"
"60575","Gornish, E. S. and Miller, T. E.",2010,"Effects of storm frequency on dune vegetation","Global Change Biology","16"," 10 ","2668-2675"
"12508","Warren, P.",1994,"Drawing Management Conclusions in Conservation Biology","Conservation Biology","8","4","928-928"
"77289","Nuttle, T., Ristau, T. E. and Royo, A. A.",2014,"Long-term biological legacies of herbivore density in a landscape-scale experiment: forest understoreys reflect past deer density treatments for at least 20 years","Journal of Ecology","102"," 1 ","221-228"
"45572","Walker, K. J., Critchley, C. N. R., Sherwood, A. J., Large, R., Nuttall, P., Hulmes, S., Rose, R. and Mountford, J. O.",2007,"The conservation of arable plants on cereal field margins: An assessment of new agri-environment scheme options in England, UK","Biological Conservation","136","2","260-270"
"71302","Albrechtova, J., Albrecht, T., Baird, S. J. E., Macholan, M., Rudolfsen, G., Munclinger, P., Tucker, P. K. and Pialek, J.",2012,"Sperm-related phenotypes implicated in both maintenance and breakdown of a natural species barrier in the house mouse","Proceedings of the Royal Society B-Biological Sciences","279"," 1748 ","4803-4810"
"57748","Yan, L. M., Chen, S. P., Huang, J. H. and Lin, G. H.",2010,"Differential responses of auto- and heterotrophic soil respiration to water and nitrogen addition in a semiarid temperate steppe","Global Change Biology","16"," 8 ","2345-2357"
"61621","Bourgault, P., Thomas, D., Perret, P. and Blondel, J.",2010,"Spring vegetation phenology is a robust predictor of breeding date across broad landscapes: a multi-site approach using the Corsican blue tit (Cyanistes caeruleus)","Oecologia","162"," 4 ","885-892"
"41283","Beard, K. H., Vogt, K. A., Vogt, D. J., Scatena, F. N., Covich, A. P., Sigurdardottir, R., Siccama, T. G. and Crowl, T. A.",2005,"Structural and functional responses of a subtropical forest to 10 years of hurricanes and droughts","Ecological Monographs","75","3","345-361"
"75211","Duperron, S., Gaudron, S. M., Rodrigues, C. F., Cunha, M. R., Decker, C. and Olu, K.",2013,"An overview of chemosynthetic symbioses in bivalves from the North Atlantic and Mediterranean Sea","Biogeosciences","10"," 5 ","3241-3267"
"21833","Traxler, M. A. and Joern, A.",1999,"Performance tradeoffs for two hosts within and between populations of the oligophagous grasshopper Hesperotettix viridis (Acrididae)","Oikos","87","2","239-250"
"17715","Veit, R. R., Mcgowan, J. A., Ainley, D. G., Wahls, T. R. and Pyle, P.",1997,"Apex marine predator declines ninety percent in association with changing oceanic climate","Global Change Biology","3","1","23-28"
"17242","Cornelissen, J. H. C., Diez, P. C. and Hunt, R.",1996,"Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types","Journal of Ecology","84","5","755-765"
"50854","Napier, K. R., Purchase, C., McWhorter, T. J., Nicolson, S. W. and Fleming, P. A.",2008,"The sweet life: diet sugar concentration influences paracellular glucose absorption","Biology Letters","4"," 5 ","530-533"
"46571","Philpott, S. M., Bichier, P., Rice, R. and Greenberg, R.",2007,"Field-testing ecological and economic benefits of coffee certification programs","Conservation Biology","21"," 4 ","975-985"
"53172","Bannon, R. O. and Roman, C. T.",2008,"Using stable isotopes to monitor anthropogenic nitrogen inputs to estuaries","Ecological Applications","18"," 1 ","22-30"
"48247","Flamarique, I. N., Mueller, G. A., Cheng, C. L. and Figiel, C. R.",2007,"Communication using eye roll reflective signalling","Proceedings of the Royal Society B-Biological Sciences","274"," 1611 ","877-882"
"70599","Chhetri, B. B. K., Lund, J. F. and Nielsen, O. J.",2012,"The public finance potential of community forestry in Nepal","Ecological Economics","73"," ","113-121"
"54366","Rogers, C.",2009,"Coral bleaching and disease should not be underestimated as causes of Caribbean coral reef decline","Proceedings of the Royal Society B-Biological Sciences","276"," 1655 ","197-198"
"21022","Finkenstadt, B. and Grenfell, B.",1998,"Empirical determinants of measles metapopulation dynamics in England and Wales","Proceedings of the Royal Society B-Biological Sciences","265","1392","211-220"
"66936","Walter, S., Laukenmann, S., Stams, A. J. M., Vollmer, M. K., Gleixner, G. and Rockmann, T.",2012,"The stable isotopic signature of biologically produced molecular hydrogen (H-2)","Biogeosciences","9"," 10 ","4115-4123"
"4556","Klinkhamer, P. G. L., Dejong, T. J. and Meelis, E.",1987,"Delay of Flowering in the Biennial Cirsium-Vulgare - Size Effects and Devernalization","Oikos","49","3","303-308"
"44428","Eickhout, B., Bouwman, A. F. and van Zeijts, H.",2006,"The role of nitrogen in world food production and environmental sustainability","Agriculture Ecosystems & Environment","116"," 1-2 ","Apr-14"
"41548","Yates, A., Antia, R. and Regoes, R. R.",2006,"How do pathogen evolution and host heterogeneity interact in disease emergence?","Proceedings of the Royal Society B-Biological Sciences","273","1605","3075-3083"
"31869","Spencer, R. J. and Thompson, M. B.",2003,"The significance of predation in nest site selection of turtles: an experimental consideration of macro- and microhabitat preferences","Oikos","102","3","592-600"
"27754","Jousselin, E., Rasplus, J. Y. and Kjellberg, F.",2001,"Shift to mutualism in parasitic lineages of the fig/fig wasp interaction","Oikos","94","2","287-294"
"56822","Curran, W., Clifford, C. W. G. and Benton, C. P.",2009,"The hierarchy of directional interactions in visual motion processing","Proceedings of the Royal Society B-Biological Sciences","276"," 1655 ","263-268"
"17064","Folke, C., Holling, C. S. and Perrings, C.",1996,"Biological diversity, ecosystems, and the human scale","Ecological Applications","6","4","1018-1024"
"11847","Harcourt, G., Batocchi, A. P., Hawke, S., Beeson, D., Pantic, N., Jacobson, L., Willcox, N., Vincent, A. and Newsomdavis, J.",1993,"Detection of Alpha-Subunit Isoforms in Human Muscle Acetylcholine-Receptor by Specific T-Cells from a Myasthenia-Gravis Patient","Proceedings of the Royal Society B-Biological Sciences","254","1339","01-Jun"
"73833","Lemasson, B. H., Anderson, J. J. and Goodwin, R. A.",2013,"Motion-guided attention promotes adaptive communications during social navigation (vol 280, 20122003, 2013)","Proceedings of the Royal Society B-Biological Sciences","280"," 1757 ",""
"16238","Potti, J. and Merino, S.",1996,"Decreased levels of blood trypanosome infection correlate with female expression of a male secondary sexual trait: Implications for sexual selection","Proceedings of the Royal Society B-Biological Sciences","263","1374","1199-1204"
"10531","Ferreras, P., Aldama, J. J., Beltran, J. F. and Delibes, M.",1992,"Rates and Causes of Mortality in a Fragmented Population of Iberian Lynx Felis-Pardina Temminck, 1824","Biological Conservation","61","3","197-202"
"70756","Bulleri, F., Benedetti-Cecchi, L., Cusson, M., Maggi, E., Arenas, F., Aspden, R., Bertocci, I., Crowe, T. P., Davoult, D., Eriksson, B. K., Fraschetti, S., Gollety, C., Griffin, J. N., Jenkins, S. R., Kotta, J., Kraufvelin, P., Molis, M., Pinto, I. S., Terlizzi, A., Valdivia, N. and Paterson, D. M.",2012,"Temporal stability of European rocky shore assemblages: variation across a latitudinal gradient and the role of habitat-formers","Oikos","121"," 11 ","1801-1809"
"10121","Lopezsoria, L. and Castell, C.",1992,"Comparative Genet Survival after Fire in Woody Mediterranean Species","Oecologia","91","4","493-499"
"19521","Woodbury, C. J.",1998,"Two spinal cords in birds: novel insights into early avian evolution","Proceedings of the Royal Society B-Biological Sciences","265","1407","1721-1729"
"30212","Kessler, M.",2002,"Range size and its ecological correlates among the pteridophytes of Carrasco National Park, Bolivia","Global Ecology and Biogeography","11","2","89-102"
"73541","Martinez-Meyer, E., Diaz-Porras, D., Peterson, A. T. and Yanez-Arenas, C.",2013,"Ecological niche structure and rangewide abundance patterns of species","Biology Letters","9"," 1 ",""
"40483","Foody, G. M., Atkinson, P. M., Gething, P. W., Ravenhill, N. A. and Kelly, C. K.",2005,"Identification of specific tree species in ancient semi-natural woodland from digital aerial sensor imagery","Ecological Applications","15","4","1233-1244"
