"","Author","Year","Title","Journal","Volume","Issue","Pages"
"48897","Browne, C. L. and Hecnar, S. J.",2007,"Species loss and shifting population structure of freshwater turtles despite habitat protection","Biological Conservation","138"," 3-4 ","421-429"
"39152","Osborne, T. and Kiker, C.",2005,"Carbon offsets as an economic alternative to large-scale logging: a case study in Guyana","Ecological Economics","52","4","481-496"
"65607","Dumyahn, S. L. and Pijanowski, B. C.",2011,"Beyond noise mitigation: managing soundscapes as common-pool resources","Landscape Ecology","26"," 9 ","1311-1326"
"10157","Law, R. and Hutson, V.",1992,"Intracellular Symbionts and the Evolution of Uniparental Cytoplasmic Inheritance","Proceedings of the Royal Society B-Biological Sciences","248","1321","69-77"
"66947","Walker, X., Henry, G. H. R., McLeod, K. and Hofgaard, A.",2012,"Reproduction and seedling establishment of Picea glauca across the northernmost forest-tundra region in Canada","Global Change Biology","18"," 10 ","3202-3211"
"37592","Bond, W. J., Dickinson, K. J. M. and Mark, A. F.",2004,"What limits the spread of fire-dependent vegetation? Evidence from geographic variation of serotiny in a New Zealand shrub","Global Ecology and Biogeography","13","2","115-127"
"78286","Du, B., Li, Z. G. and Yuan, J.",2014,"Visibility has more to say about the pollution-income link","Ecological Economics","101"," ","81-89"
"36356","Kingston, N., Waldren, S. and Smyth, N.",2004,"Conservation genetics and ecology of Angiopteris chauliodonta a copel. (Marattiaceae), a critically endangered fern from Pitcairn Island, South Central Pacific Ocean","Biological Conservation","117","3","309-319"
"73277","Mulder, M. B.",2013,"Human behavioral ecologyunecessary but not sufficient for the evolutionary analysis of human behavior","Behavioral Ecology","24"," 5 ","1042-1043"
"9550","Wen, D. Z. and Pimentel, D.",1992,"Ecological Resource-Management to Achieve a Productive, Sustainable Agricultural System in Northeast China","Agriculture Ecosystems & Environment","41","2","215-230"
"58569","Schuldt, A., Baruffol, M., Bohnke, M., Bruelheide, H., Hardtle, W., Lang, A. C., Nadrowski, K., von Oheimb, G., Voigt, W., Zhou, H. Z. and Assmann, T.",2010,"Tree diversity promotes insect herbivory in subtropical forests of south-east China","Journal of Ecology","98"," 4 ","917-926"
"13502","French, D. D.",1994,"Hierarchical Richness Index (Hri) - a Simple Procedure for Scoring Richness, for Use with Grouped Data","Biological Conservation","69","2","207-212"
"7578","Laan, R. and Verboom, B.",1990,"Effects of Pool Size and Isolation on Amphibian Communities","Biological Conservation","54","3","251-262"
"45807","Tikkanen, O. P., Heinonen, T., Kouki, J. and Matero, J.",2007,"Habitat suitability models of saproxylic red-listed boreal forest species in long-term matrix management: Cost-effective measures for multi-species conservation","Biological Conservation","140"," 3-4 ","359-372"
"33280","Houston, A. I., McNamara, J. M., Heron, J. E. and Barta, Z.",2003,"The effect of foraging parameters on the probability that a dive is successful","Proceedings of the Royal Society B-Biological Sciences","270","1532","2451-2455"
"11857","Hanley, T. A.",1993,"Balancing Economic-Development, Biological Conservation, and Human Culture - the Sitka Black-Tailed Deer Odocoileus-Hemionus Sitkensis as an Ecological Indicator","Biological Conservation","66","1","61-67"
"11937","Gerell, R. and Lundberg, K. G.",1993,"Decline of a Bat Pipistrellus-Pipistrellus Population in an Industrialized Area in South Sweden","Biological Conservation","65","2","153-157"
"43788","Huberty, A. F. and Denno, R. F.",2006,"Consequences of nitrogen and phosphorus limitation for the performance of two planthoppers with divergent life-history strategies","Oecologia","149","3","444-455"
"45872","Svoray, T., Mazor, S. and Pua, B.",2007,"How is shrub cover related to soil moisture and patch geometry in the fragmented landscape of the Northern Negev desert?","Landscape Ecology","22","1","105-116"
"63540","Pandit, M. K., Pocock, M. J. O. and Kunin, W. E.",2011,"Ploidy influences rarity and invasiveness in plants","Journal of Ecology","99"," 5 ","1108-1115"
"13448","Gray, R. D. and Kennedy, M.",1994,"Misconception or Misreading - Missing the Real Issues About the Ifd","Oikos","71","1","167-170"
"5654","Gaugler, R.",1988,"Ecological Considerations in the Biological-Control of Soil-Inhabiting Insects with Entomopathogenic Nematodes","Agriculture Ecosystems & Environment","24"," 1-3 ","351-360"
"8100","Bartlett, R. M. and Larson, D. W.",1990,"The Physiological-Basis for the Contrasting Distribution Patterns of Acer-Saccharum and Thuja-Occidentalis at Cliff Edges","Journal of Ecology","78","4","1063-1078"
"70560","Close, J.",2012,"Are stress responses to geomagnetic storms mediated by the cryptochrome compass system?","Proceedings of the Royal Society B-Biological Sciences","279"," 1736 ","2081-2090"
"61771","Beca, P. and Santos, R.",2010,"Measuring sustainable welfare: A new approach to the ISEW","Ecological Economics","69"," 4 ","810-819"
"55492","Latch, E. K. and Ivy, J. A.",2009,"Meshing molecules and management: a new era for natural resource conservation","Biology Letters","5"," 1 ","3-4"
"20108","Perez, P., Albergel, J., Diatta, M., Grouzis, M. and Sene, M.",1998,"Rehabilitation of a semiarid ecosystem in Senegal. 2. Farm-plot experiments","Agriculture Ecosystems & Environment","70","1","19-29"
"76495","Zajitschek, S., Hotzy, C., Zajitschek, F. and Immler, S.",2014,"Short-term variation in sperm competition causes sperm-mediated epigenetic effects on early offspring performance in the zebrafish","Proceedings of the Royal Society B-Biological Sciences","281"," 1785 ",""
"58635","Sarneel, J. M., Geurts, J. J. M., Beltman, B., Lamers, L. P. M., Nijzink, M. M., Soons, M. B. and Verhoeven, J. T. A.",2010,"The Effect of Nutrient Enrichment of Either the Bank or the Surface Water on Shoreline Vegetation and Decomposition","Ecosystems","13"," 8 ","1275-1286"
"11585","Lockwood, J. L., Moulton, M. P. and Anderson, S. K.",1993,"Morphological Assortment and the Assembly of Communities of Introduced Passeriforms on Oceanic Islands - Tahiti Versus Oahu","American Naturalist","141","3","398-408"
"78264","Earn, D. J. D., Andrews, P. W. and Bolker, B. M.",2014,"Population-level effects of suppressing fever","Proceedings of the Royal Society B-Biological Sciences","281"," 1778 ",""
"11386","Otto, C.",1993,"Long-Term Risk Sensitive Foraging in Rhyacophila-Nubila (Trichoptera) Larvae from 2 Streams","Oikos","68","1","67-74"
"76431","Adler, P. B., Fajardo, A., Kleinhesselink, A. R. and Kraft, N. J. B.",2013,"Trait-based tests of coexistence mechanisms","Ecology Letters","16"," 10 ","1294-1306"
"58120","Ugelvig, L. V., Kronauer, D. J. C., Schrempf, A., Heinze, J. and Cremer, S.",2010,"Rapid anti-pathogen response in ant societies relies on high genetic diversity","Proceedings of the Royal Society B-Biological Sciences","277"," 1695 ","2821-2828"
"36404","Katzav-Gozansky, T., Boulay, R., Soroker, V. and Hefetz, A.",2004,"Queen-signal modulation of worker pheromonal composition in honeybees","Proceedings of the Royal Society B-Biological Sciences","271","1552","2065-2069"
"39729","Langmore, N. E., Kilner, R. M., Butchart, S. H. M., Maurer, G., Davies, N. B., Cockburn, A., Macgregor, N. A., Peters, A., Magrath, M. J. L. and Dowling, D. K.",2005,"The evolution of egg rejection by cuckoo hosts in Australia and Europe","Behavioral Ecology","16","4","686-692"
"46056","Singh, D., Renn, P. and Singh, A.",2007,"Did the perils of abdominal obesity affect depiction of feminine beauty in the sixteenth to eighteenth century British literature? Exploring the health and beauty link","Proceedings of the Royal Society B-Biological Sciences","274","1611","891-894"
"18145","Patterson, T. B., Guy, R. D. and Dang, Q. L.",1997,"Whole-plant nitrogen- and water-relations traits, and their associated trade-offs, in adjacent muskeg and upland boreal spruce species","Oecologia","110","2","160-168"
"61108","Dengler, J.",2010,"Robust methods for detecting a small island effect","Diversity and Distributions","16"," 2 ","256-266"
"15226","Ehrenfeld, D.",1995,"Untitled - Reply","Conservation Biology","9","1","04-Apr"
"46553","Pillans, S., Ortiz, J. C., Pillans, R. D. and Possingham, H. P.",2007,"The impact of marine reserves on nekton diversity and community composition in subtropical eastern Australia","Biological Conservation","136"," 3 ","455-469"
"44095","Goulet, D. and Goulet, T. L.",2006,"Nonindependent mating in a coral reef damselfish: evidence of mate choice copying in the wild","Behavioral Ecology","17","6","998-1003"
"53745","Valkila, J.",2009,"Fair Trade organic coffee production in Nicaragua - Sustainable development or a poverty trap?","Ecological Economics","68"," 12 ","3018-3025"
"28272","Ebenspherger, L. A. and Cofre, H.",2001,"On the evolution of group-living in the New World cursorial hystricognath rodents","Behavioral Ecology","12","2","227-236"
"1238","Herman, L. H.",1983,"Revision of Bledius .3. The Annularis and Emarginatus Groups (Coleoptera, Staphylinidae, Oxytelinae)","Bulletin of the American Museum of Natural History","175","1","1-&"
"38191","Van Loon, J. J. A., Casas, J. and Pincebourde, S.",2005,"Nutritional ecology of insect-plant interactions: persistent handicaps and the need for innovative approaches","Oikos","108","1","194-201"
"32971","Lavergne, S., Garnier, E. and Debussche, M.",2003,"Do rock endemic and widespread plant species differ under the Leaf-Height-Seed plant ecology strategy scheme?","Ecology Letters","6","5","398-404"
"77463","McFrederick, Q. S., Mueller, U. G. and James, R. R.",2014,"Interactions between fungi and bacteria influence microbial community structure in the Megachile rotundata larval gut","Proceedings of the Royal Society B-Biological Sciences","281"," 1779 ",""
"34416","Bamire, A. S. and Manyong, V. M.",2003,"Profitability of intensification technologies among smallholder maize farmers in the forest-savanna transition zone of Nigeria","Agriculture Ecosystems & Environment","100"," 2-3 ","111-118"
"33010","Kruger, M. and Frenzel, P.",2003,"Effects of N-fertilisation on CH4 oxidation and production, and consequences for CH4 emissions from microcosms and rice fields","Global Change Biology","9","5","773-784"
"13707","Charlesworth, B.",1994,"The Evolution of Lethals in the T-Haplotype System of the Mouse","Proceedings of the Royal Society B-Biological Sciences","258","1352","101-107"
"18591","Kajak, A.",1997,"Effects of epigeic macroarthropods on grass litter decomposition in mown meadow","Agriculture Ecosystems & Environment","64","1","53-63"
"26921","Rozdilsky, I. D. and Stone, L.",2001,"Complexity can enhance stability in competitive systems","Ecology Letters","4","5","397-400"
"25273","Keith, P.",2000,"The part played by protected areas in the conservation of threatened French freshwater fish","Biological Conservation","92","3","265-273"
"21904","Swanson, B. J. and Johnson, D. R.",1999,"Distinguishing causes of intraspecific synchrony in population dynamics","Oikos","86","2","265-274"
"3672","Larsson, S., Wiren, A., Lundgren, L. and Ericsson, T.",1986,"Effects of Light and Nutrient Stress on Leaf Phenolic Chemistry in Salix-Dasyclados and Susceptibility to Galerucella-Lineola (Coleoptera)","Oikos","47","2","205-210"
"7459","Merino, J., Martin, A., Granados, M. and Merino, O.",1990,"Desertification of Coastal Sands of South-West Spain","Agriculture Ecosystems & Environment","33","2","171-180"
"25643","Gillman, M. P. and Dodd, M.",2000,"Detection of delayed density dependence in an orchid population","Journal of Ecology","88","2","204-212"
"47483","Kim, S. Y., Torres, R., Dominguez, C. A. and Drummond, H.",2007,"Lifetime philopatry in the blue-footed booby: a longitudinal study","Behavioral Ecology","18"," 6 ","1132-1138"
"52111","Gibbons, P., Briggs, S. V., Ayers, D. A., Doyle, S., Seddon, J., McElhinny, C., Jones, N., Sims, R. and Doody, J. S.",2008,"Rapidly quantifying reference conditions in modified landscapes","Biological Conservation","141"," 10 ","2483-2493"
"18873","Gippoliti, S. and Carpaneto, G. M.",1997,"Captive breeding, zoos, and good sense","Conservation Biology","11","3","806-807"
"47981","Guimaraes, P. R., Sazima, C., dos Reis, S. F. and Sazima, I.",2007,"The nested structure of marine cleaning symbiosis: is it like flowers and bees?","Biology Letters","3"," 1 ","51-54"
"27633","Krijger, C. L., Peters, Y. C. and Sevenster, J. G.",2001,"Competitive ability of neotropical Drosophila predicted from larval development times","Oikos","92","2","325-332"
"1715","Stich, H. B. and Lampert, W.",1984,"Growth and Reproduction of Migrating and Non-Migrating Daphnia Species under Simulated Food and Temperature Conditions of Diurnal Vertical Migration","Oecologia","61","2","192-196"
"43907","Hein, L. and Gatzweiler, F.",2006,"The economic value of coffee (Coffea arabica) genetic resources","Ecological Economics","60","1","176-185"
"24667","Plathong, S., Inglis, G. J. and Huber, M. E.",2000,"Effects of self-guided snorkeling trails on corals in a tropical marine park","Conservation Biology","14","6","1821-1830"
"18957","Flanagan, L. B., Cook, C. S. and Ehleringer, J. R.",1997,"Unusually low carbon isotope ratios in plants from hanging gardens in southern Utah","Oecologia","111","4","481-489"
"62052","Zrenner, E., Bartz-Schmidt, K. U., Benav, H., Besch, D., Bruckmann, A., Gabel, V. P., Gekeler, F., Greppmaier, U., Harscher, A., Kibbel, S., Koch, J., Kusnyerik, A., Peters, T., Stingl, K., Sachs, H., Stett, A., Szurman, P., Wilhelm, B. and Wilke, R.",2011,"Subretinal electronic chips allow blind patients to read letters and combine them to words","Proceedings of the Royal Society B-Biological Sciences","278"," 1711 ","1489-1497"
"65707","Dequiedt, S., Saby, N. P. A., Lelievre, M., Jolivet, C., Thioulouse, J., Toutain, B., Arrouays, D., Bispo, A., Lemanceau, P. and Ranjard, L.",2011,"Biogeographical patterns of soil molecular microbial biomass as influenced by soil characteristics and management","Global Ecology and Biogeography","20"," 4 ","641-652"
"56938","Clark, C. J., Poulsen, J. R., Malonga, R. and Elkan, P. W.",2009,"Logging Concessions Can Extend the Conservation Estate for Central African Tropical Forests","Conservation Biology","23"," 5 ","1281-1293"
"11359","Pavlik, B. M., Ferguson, N. and Nelson, M.",1993,"Assessing Limitations on the Growth of Endangered Plant-Populations .2. Seed Production and Seed Bank Dynamics of Erysimum-Capitatum Ssp Angustatum and Oenothera-Deltoides Ssp Howellii","Biological Conservation","65","3","267-278"
"23086","Herbeck, L. A. and Larsen, D. R.",1999,"Plethodontid salamander response to silvicultural practices in Missouri Ozark forests","Conservation Biology","13","3","623-632"
"63816","Moore, T. R., De Young, A., Bubier, J. L., Humphreys, E. R., Lafleur, P. M. and Roulet, N. T.",2011,"A Multi-Year Record of Methane Flux at the Mer Bleue Bog, Southern Canada","Ecosystems","14"," 4 ","646-657"
"23987","Williams, C. E., Mosbacher, E. V. and Moriarity, W. J.",2000,"Use of turtlehead (Chelone glabra L.) and other herbaceous plants to assess intensity of white-tailed deer browsing on Allegheny Plateau riparian forests, USA","Biological Conservation","92","2","207-215"
"34404","Barlocher, F. and Corkum, M.",2003,"Nutrient enrichment overwhelms diversity effects in leaf decomposition by stream fungi","Oikos","101","2","247-252"
"33591","Geeta, R.",2003,"The origin and maintenance of nuclear endosperms: viewing development through a phylogenetic lens","Proceedings of the Royal Society B-Biological Sciences","270","1510","29-35"
"19730","Theraulaz, G., Bonabeau, E. and Deneubourg, J. L.",1998,"Response threshold reinforcement and division of labour in insect societies","Proceedings of the Royal Society B-Biological Sciences","265","1393","327-332"
"25384","Hutchings, M. R., Kyriazakis, I., Papachristou, T. G., Gordon, I. J. and Jackson, F.",2000,"The herbivores' dilemma: trade-offs between nutrition and parasitism in foraging decisions","Oecologia","124","2","242-251"
"26534","Wagner, A. and Fell, D. A.",2001,"The small world inside large metabolic networks","Proceedings of the Royal Society B-Biological Sciences","268","1478","1803-1810"
"35428","Rees, M., Childs, D. Z., Rose, K. E. and Grubb, P. J.",2004,"Evolution of size-dependent flowering in a variable environment: partitioning the effects of fluctuating selection","Proceedings of the Royal Society B-Biological Sciences","271","1538","471-475"
"43673","Jordan, C. Y. and Harder, L. D.",2006,"Manipulation of bee behavior by inflorescence architecture and its consequences for plant mating","American Naturalist","167","4","496-509"
"21884","Tatar, M.",1999,"Transgenes in the analysis of life span and fitness","American Naturalist","154"," ","S67-S81"
"46469","Querejeta, J. I., Estrada-Medina, H., Allen, M. F. and Jimenez-Osornio, J. J.",2007,"Water source partitioning among trees growing on shallow karst soils in a seasonally dry tropical climate","Oecologia","152"," 1 ","26-36"
"29233","Smith, S. D. A.",2002,"Kelp rafts in the Southern Ocean","Global Ecology and Biogeography","11","1","67-69"
"68892","Liang, J. J.",2012,"Mapping large-scale forest dynamics: a geospatial approach","Landscape Ecology","27"," 8 ","1091-1108"
"69202","Kiernan, J. D., Moyle, P. B. and Crain, P. K.",2012,"Restoring native fish assemblages to a regulated California stream using the natural flow regime concept","Ecological Applications","22"," 5 ","1472-1482"
"56926","Clinch, R. L., Thevathasan, N. V., Gordon, A. M., Volk, T. A. and Sidders, D.",2009,"Biophysical interactions in a short rotation willow intercropping system in southern Ontario, Canada","Agriculture Ecosystems & Environment","131"," 1-2 ","61-69"
"49350","Abeysuriya, K., Mitchell, C. and White, S.",2007,"Can corporate social responsibility resolve the sanitation question in developing Asian countries?","Ecological Economics","62"," 1 ","174-183"
"17989","Roy, B. A. and Raguso, R. A.",1997,"Olfactory versus visual cues in a floral mimicry system","Oecologia","109","3","414-426"
"74675","Gruner, D. S. and Mooney, K. A.",2013,"Green grass and high tides: grazing lawns in terrestrial and aquatic ecosystems (commentary on Burkepile 2013)","Oikos","122"," 2 ","313-316"
